ID,Data,Ora,Tipo,Causa,Meteo,Visibilita,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
BG5762,2014-10-24,18:45,,,,,0,2,0,0
BG5763,2014-10-24,14:00,,,,,2,0,0,0
BG5764,2014-10-24,16:00,,,,,3,0,0,0
BG5765,2014-10-24,09:15,,,,,2,1,0,0
BG5766,2014-10-24,13:35,,,,,1,1,0,0
BG5767,2014-10-24,14:40,,,,,1,1,0,0
BG5768,2014-10-24,16:27,,,,,1,1,1,0
BG5769,2014-10-24,10:30,,,,,3,0,0,0
BG5770,2014-10-23,14:40,,,,,3,0,0,0
BG5771,2014-10-23,11:50,,,,,1,0,0,0
BG5772,2014-10-23,20:10,,,,,1,1,0,0
BG5773,2014-10-23,15:35,,,,,1,1,0,0
BG5774,2014-10-23,10:10,,,,,2,0,0,0
BG5775,2014-10-23,10:50,,,,,1,1,0,0
BG5776,2014-10-23,19:50,,,,,1,1,0,0
BG5777,2014-10-22,13:30,,,,,3,1,0,0
BG5778,2014-10-22,18:05,,,,,0,4,0,0
BG5779,2014-10-22,21:00,,,,,2,1,0,0
BG5780,2014-10-22,07:10,,,,,1,1,0,0
BG5781,2014-10-22,08:20,,,,,1,1,0,0
BG5782,2014-10-22,12:00,,,,,3,0,0,0
BG5783,2014-10-22,12:30,,,,,2,0,0,0
BG5784,2014-10-22,16:40,,,,,2,1,0,0
BG5785,2014-10-22,17:45,,,,,4,1,0,0
BG5786,2014-10-21,12:45,,,,,2,1,0,0
BG5787,2014-10-21,17:10,,,,,3,0,0,0
BG5788,2014-10-21,17:50,,,,,1,1,0,0
BG5789,2014-10-21,10:40,,,,,1,0,0,0
BG5790,2014-10-21,14:50,,,,,2,0,0,0
BG5791,2014-10-21,16:20,,,,,2,1,0,0
BG5792,2014-10-21,17:00,,,,,3,0,0,0
BG5793,2014-10-20,13:20,,,,,1,1,0,0
BG5794,2014-10-20,16:05,,,,,4,0,0,0
BG5795,2014-10-20,18:25,,,,,0,1,0,0
BG5796,2014-10-20,17:00,,,,,1,0,0,0
BG5797,2014-10-20,10:50,,,,,3,0,0,0
BG5798,2014-10-20,21:30,,,,,2,0,0,0
BG5799,2014-10-19,17:00,,,,,2,0,0,0
BG5800,2014-10-19,07:15,,,,,1,0,0,0
BG5801,2014-10-19,07:45,,,,,1,1,0,0
BG5802,2014-10-19,09:00,,,,,0,2,0,0
BG5803,2014-10-19,06:40,,,,,2,0,0,0
BG5804,2014-10-18,16:40,,,,,1,0,0,0
BG5805,2014-10-18,11:20,,,,,2,0,0,0
BG5806,2014-10-18,20:00,,,,,5,0,0,0
BG5807,2014-10-17,13:50,,,,,1,0,0,0
BG5808,2014-10-17,17:15,,,,,1,1,0,0
BG5809,2014-10-17,11:50,,,,,2,0,0,0
BG5810,2014-10-17,19:20,,,,,1,0,0,0
BG5811,2014-10-17,20:30,,,,,3,1,0,0
BG5812,2014-10-17,23:30,,,,,0,1,0,0
BG5813,2014-10-16,14:00,,,,,2,0,0,0
BG5814,2014-10-16,18:35,,,,,2,1,0,0
BG5815,2014-10-16,19:15,,,,,2,0,0,0
BG5816,2014-10-16,07:30,,,,,1,1,0,0
BG5817,2014-10-16,10:48,,,,,2,0,0,0
BG5818,2014-10-15,18:05,,,,,2,0,0,0
BG5819,2014-10-15,09:20,,,,,1,1,0,0
BG5820,2014-10-15,10:30,,,,,1,1,0,0
BG5821,2014-10-15,11:30,,,,,2,0,0,0
BG5822,2014-10-15,15:45,,,,,1,0,0,0
BG5823,2014-10-15,09:45,,,,,2,0,0,0
BG5824,2014-10-14,13:45,,,,,1,1,0,0
BG5825,2014-10-14,15:45,,,,,0,0,0,1
BG5826,2014-10-14,18:00,,,,,2,0,0,0
BG5827,2014-10-14,18:00,,,,,2,0,0,0
BG5828,2014-10-14,15:35,,,,,3,1,0,0
BG5829,2014-10-13,07:50,,,,,1,1,0,0
BG5830,2014-10-13,09:45,,,,,1,1,0,0
BG5831,2014-10-13,12:45,,,,,1,1,0,0
BG5832,2014-10-13,15:55,,,,,1,1,0,0
BG5833,2014-10-13,19:20,,,,,1,2,0,0
BG5834,2014-10-13,08:15,,,,,1,1,0,0
BG5835,2014-10-13,14:30,,,,,1,0,0,0
BG5836,2014-10-13,19:30,,,,,0,3,0,0
BG5837,2014-10-12,17:20,,,,,6,0,0,0
BG5838,2014-10-11,10:00,,,,,4,0,0,0
BG5839,2014-10-11,10:50,,,,,3,0,0,0
BG5840,2014-10-11,19:25,,,,,0,2,0,0
BG5841,2014-10-11,21:00,,,,,2,0,0,0
BG5842,2014-10-10,20:00,,,,,2,0,0,0
BG5843,2014-10-09,14:00,,,,,1,1,0,0
BG5844,2014-10-09,15:55,,,,,1,1,0,0
BG5845,2014-10-09,23:00,,,,,1,0,0,0
BG5846,2014-10-09,20:44,,,,,1,0,0,0
BG5847,2014-10-09,16:30,,,,,2,0,0,0
BG5848,2014-10-09,12:00,,,,,3,1,0,0
BG5849,2014-10-09,07:30,,,,,3,0,0,0
BG5850,2014-10-09,11:50,,,,,2,0,0,0
BG5851,2014-10-08,08:15,,,,,0,1,0,0
BG5852,2014-10-08,10:30,,,,,1,0,0,0
BG5853,2014-10-08,13:10,,,,,3,0,0,0
BG5854,2014-10-08,14:30,,,,,3,0,0,0
BG5855,2014-10-08,16:10,,,,,4,0,0,0
BG5856,2014-10-08,18:30,,,,,1,2,0,0
BG5857,2014-10-08,20:00,,,,,3,0,0,0
BG5858,2014-10-08,10:15,,,,,1,0,0,0
BG5859,2014-10-08,13:45,,,,,1,1,0,0
BG5860,2014-10-07,08:15,,,,,1,1,0,0
BG5861,2014-10-07,12:40,,,,,3,0,0,0
BG5862,2014-10-07,19:20,,,,,0,1,0,0
BG5863,2014-10-07,22:30,,,,,0,1,0,0
BG5864,2014-10-07,07:20,,,,,1,0,0,0
BG5865,2014-10-07,15:05,,,,,0,1,0,0
BG5866,2014-10-07,22:45,,,,,2,1,0,0
BG5867,2014-10-06,17:20,,,,,1,1,0,0
BG5868,2014-10-06,08:45,,,,,1,1,0,0
BG5869,2014-10-06,13:30,,,,,2,0,0,0
BG5870,2014-10-06,17:40,,,,,2,0,0,0
BG5871,2014-10-06,18:50,,,,,1,1,0,0
BG5872,2014-10-05,20:00,,,,,1,1,0,0
BG5873,2014-10-05,08:40,,,,,1,0,0,0
BG5874,2014-10-05,15:50,,,,,2,1,0,0
BG5875,2014-10-05,17:05,,,,,0,0,1,0
BG5876,2014-10-04,19:15,,,,,2,1,0,0
BG5877,2014-10-04,17:10,,,,,2,1,0,0
BG5878,2014-10-04,23:40,,,,,3,0,0,0
BG5879,2014-10-04,10:40,,,,,2,0,0,0
BG5880,2014-10-04,11:35,,,,,2,0,0,0
BG5881,2014-10-03,07:50,,,,,1,1,0,0
BG5882,2014-10-03,08:45,,,,,2,0,0,0
BG5883,2014-10-03,11:40,,,,,1,1,0,0
BG5884,2014-10-03,17:45,,,,,1,1,0,0
BG5885,2014-10-03,18:05,,,,,3,0,0,0
BG5886,2014-10-03,18:35,,,,,2,0,0,0
BG5887,2014-10-03,21:48,,,,,3,2,0,0
BG5888,2014-10-03,10:30,,,,,0,1,0,0
BG5889,2014-10-03,08:40,,,,,5,1,0,0
BG5890,2014-10-03,09:10,,,,,2,0,0,0
BG5891,2014-10-03,18:50,,,,,3,0,0,0
BG5892,2014-10-03,19:00,,,,,1,0,0,0
BG5893,2014-10-02,08:25,,,,,1,1,0,0
BG5894,2014-10-02,08:28,,,,,0,1,0,0
BG5895,2014-10-02,10:50,,,,,1,0,0,0
BG5896,2014-10-02,11:30,,,,,2,0,0,0
BG5897,2014-10-02,11:45,,,,,1,0,0,0
BG5898,2014-10-02,16:10,,,,,1,1,0,0
BG5899,2014-10-02,17:00,,,,,0,3,0,0
BG5900,2014-10-01,08:50,,,,,2,0,0,0
BG5901,2014-10-01,13:35,,,,,3,0,0,0
BG5902,2014-10-01,15:00,,,,,0,1,0,0
BG5903,2014-10-01,18:35,,,,,1,2,0,0
BG5904,2014-10-01,15:55,,,,,1,1,0,0
BG5905,2014-10-01,06:40,,,,,0,2,0,0
BG5906,2014-09-30,21:05,,,,,1,1,0,0
BG5907,2014-09-30,22:05,,,,,0,1,0,0
BG5908,2014-09-30,12:00,,,,,1,0,0,0
BG5909,2014-09-30,15:35,,,,,2,0,0,0
BG5910,2014-09-30,21:45,,,,,3,0,0,0
BG5911,2014-09-29,14:00,,,,,0,1,0,0
BG5912,2014-09-29,15:10,,,,,1,1,0,0
BG5913,2014-09-29,16:20,,,,,1,1,0,0
BG5914,2014-09-29,17:30,,,,,1,1,0,0
BG5915,2014-09-29,12:40,,,,,2,1,0,0
BG5916,2014-09-29,23:00,,,,,3,0,0,0
BG5917,2014-09-29,17:35,,,,,1,2,0,0
BG5918,2014-09-29,09:35,,,,,2,1,0,0
BG5919,2014-09-29,11:10,,,,,2,1,0,0
BG5920,2014-09-29,13:30,,,,,5,0,0,0
BG5921,2014-09-28,10:50,,,,,3,0,0,0
BG5922,2014-09-28,12:40,,,,,5,1,0,0
BG5923,2014-09-27,09:30,,,,,1,0,0,0
BG5924,2014-09-27,13:00,,,,,3,1,0,0
BG5925,2014-09-27,17:10,,,,,1,1,0,0
BG5926,2014-09-27,09:10,,,,,2,0,0,0
BG5927,2014-09-26,10:20,,,,,3,0,0,0
BG5928,2014-09-26,14:15,,,,,0,1,0,0
BG5929,2014-09-26,19:00,,,,,2,0,0,0
BG5930,2014-09-26,13:20,,,,,1,0,0,0
BG5931,2014-09-26,20:15,,,,,2,1,0,0
BG5932,2014-09-26,09:50,,,,,1,1,0,0
BG5933,2014-09-26,17:20,,,,,4,0,0,0
BG5934,2014-09-25,14:30,,,,,2,0,0,0
BG5935,2014-09-25,14:35,,,,,2,0,0,0
BG5936,2014-09-25,08:00,,,,,2,0,0,0
BG5937,2014-09-25,07:55,,,,,1,1,0,0
BG5938,2014-09-25,11:50,,,,,1,1,0,0
BG5939,2014-09-25,17:00,,,,,3,0,0,0
BG5940,2014-09-25,20:00,,,,,0,2,0,0
BG5941,2014-09-25,19:00,,,,,0,2,0,0
BG5942,2014-09-25,15:00,,,,,1,0,1,0
BG5943,2014-09-23,14:35,,,,,1,1,0,0
BG5944,2014-09-23,17:00,,,,,1,0,0,1
BG5945,2014-09-23,14:55,,,,,1,0,0,0
BG5946,2014-09-23,14:50,,,,,2,0,0,0
BG5947,2014-09-22,08:20,,,,,2,0,0,0
BG5948,2014-09-22,22:15,,,,,2,1,0,0
BG5949,2014-09-22,14:50,,,,,0,2,0,0
BG5950,2014-09-22,08:30,,,,,7,0,0,0
BG5951,2014-09-22,09:50,,,,,1,1,0,0
BG5952,2014-09-22,14:15,,,,,2,1,0,0
BG5953,2014-09-22,15:50,,,,,1,1,0,0
BG5954,2014-09-22,00:30,,,,,2,0,0,0
BG5955,2014-09-21,14:10,,,,,3,0,0,0
BG5956,2014-09-21,16:15,,,,,1,1,0,0
BG5957,2014-09-21,11:45,,,,,2,0,0,0
BG5958,2014-09-20,10:15,,,,,1,1,0,0
BG5959,2014-09-20,12:10,,,,,3,0,0,0
BG5960,2014-09-20,09:45,,,,,2,2,0,0
BG5961,2014-09-20,12:00,,,,,2,0,0,0
BG5962,2014-09-19,16:40,,,,,2,0,0,0
BG5963,2014-09-19,19:45,,,,,1,0,0,0
BG5964,2014-09-18,19:50,,,,,2,1,0,0
BG5965,2014-09-17,16:50,,,,,3,2,0,0
BG5966,2014-09-17,10:30,,,,,2,0,0,0
BG5967,2014-09-17,11:10,,,,,2,0,0,0
BG5968,2014-09-17,12:20,,,,,2,0,0,0
BG5969,2014-09-17,13:45,,,,,3,0,0,0
BG5970,2014-09-17,16:30,,,,,2,3,0,0
BG5971,2014-09-17,20:35,,,,,2,0,0,0
BG5972,2014-09-17,21:00,,,,,1,1,0,0
BG5973,2014-09-16,15:15,,,,,2,0,0,0
BG5974,2014-09-16,12:45,,,,,2,1,0,0
BG5975,2014-09-16,17:30,,,,,2,0,0,0
BG5976,2014-09-16,07:49,,,,,3,0,0,0
BG5977,2014-09-16,08:15,,,,,1,1,0,0
BG5978,2014-09-15,09:45,,,,,1,0,0,0
BG5979,2014-09-15,10:50,,,,,2,1,0,0
BG5980,2014-09-15,18:00,,,,,0,2,0,0
BG5981,2014-09-15,13:15,,,,,1,1,0,0
BG5982,2014-09-15,15:15,,,,,3,1,0,0
BG5983,2014-09-15,16:35,,,,,0,1,1,0
BG5984,2014-09-15,19:30,,,,,2,0,0,0
BG5985,2014-09-14,18:40,,,,,1,1,0,0
BG5986,2014-09-14,14:20,,,,,7,0,0,0
BG5987,2014-09-14,16:45,,,,,1,0,0,0
BG5988,2014-09-13,13:05,,,,,1,1,0,0
BG5989,2014-09-13,18:00,,,,,4,0,0,0
BG5990,2014-09-13,09:45,,,,,1,1,0,0
BG5991,2014-09-13,12:20,,,,,1,1,0,0
BG5992,2014-09-13,19:25,,,,,4,0,0,0
BG5993,2014-09-13,20:45,,,,,0,1,0,0
BG5994,2014-09-13,19:30,,,,,1,1,0,0
BG5995,2014-09-12,12:55,,,,,3,0,0,0
BG5996,2014-09-12,15:35,,,,,1,1,0,0
BG5997,2014-09-12,11:45,,,,,1,1,0,0
BG5998,2014-09-11,17:45,,,,,2,0,0,0
BG5999,2014-09-11,11:40,,,,,1,1,0,0
BG6000,2014-09-11,18:05,,,,,1,1,0,0
BG6001,2014-09-11,19:00,,,,,1,1,0,0
BG6002,2014-09-10,21:30,,,,,1,1,0,0
BG6003,2014-09-10,13:05,,,,,1,1,0,0
BG6004,2014-09-10,16:20,,,,,0,1,0,0
BG6005,2014-09-10,21:25,,,,,1,1,0,0
BG6006,2014-09-10,17:00,,,,,2,0,0,0
BG6007,2014-09-09,11:00,,,,,4,1,0,0
BG6008,2014-09-09,12:00,,,,,1,0,0,0
BG6009,2014-09-09,11:00,,,,,1,1,0,0
BG6010,2014-09-09,13:25,,,,,2,1,0,0
BG6011,2014-09-09,14:00,,,,,0,1,0,0
BG6012,2014-09-09,14:25,,,,,2,1,0,0
BG6013,2014-09-08,07:50,,,,,2,1,0,0
BG6014,2014-09-08,09:00,,,,,4,1,0,0
BG6015,2014-09-08,10:10,,,,,1,2,0,0
BG6016,2014-09-08,11:25,,,,,3,0,0,0
BG6017,2014-09-08,13:25,,,,,1,1,0,0
BG6018,2014-09-08,18:40,,,,,1,1,0,0
BG6019,2014-09-08,19:05,,,,,1,1,0,0
BG6020,2014-09-08,18:45,,,,,2,0,0,0
BG6021,2014-09-08,18:15,,,,,1,0,0,0
BG6022,2014-09-08,11:30,,,,,1,1,0,0
BG6023,2014-09-08,14:10,,,,,4,1,0,0
BG6024,2014-09-07,18:30,,,,,5,0,0,0
BG6025,2014-09-07,16:30,,,,,4,0,0,0
BG6026,2014-09-07,20:35,,,,,2,3,0,0
BG6027,2014-09-07,21:50,,,,,1,1,0,0
BG6028,2014-09-06,23:45,,,,,2,0,0,0
BG6029,2014-09-06,01:15,,,,,3,0,0,0
BG6030,2014-09-06,15:50,,,,,3,0,0,0
BG6031,2014-09-06,10:40,,,,,4,0,0,0
BG6032,2014-09-05,20:20,,,,,1,1,0,0
BG6033,2014-09-05,14:00,,,,,1,0,0,0
BG6034,2014-09-05,10:50,,,,,1,0,0,0
BG6035,2014-09-05,20:30,,,,,3,0,0,0
BG6036,2014-09-05,12:15,,,,,2,0,0,0
BG6037,2014-09-04,14:00,,,,,1,0,0,0
BG6038,2014-09-04,20:00,,,,,2,0,0,0
BG6039,2014-09-04,22:10,,,,,0,2,0,0
BG6040,2014-09-03,12:15,,,,,1,1,0,0
BG6041,2014-09-03,17:40,,,,,4,0,0,0
BG6042,2014-09-03,11:20,,,,,2,1,0,0
BG6043,2014-09-03,12:45,,,,,2,1,0,0
BG6044,2014-09-03,17:30,,,,,2,0,0,0
BG6045,2014-09-03,23:39,,,,,0,1,0,1
BG6046,2014-09-02,11:40,,,,,2,0,0,0
BG6047,2014-09-02,11:30,,,,,3,1,0,0
BG6048,2014-09-02,20:15,,,,,0,1,0,0
BG6049,2014-09-02,07:50,,,,,0,1,0,0
BG6050,2014-09-02,18:30,,,,,3,0,0,0
BG6051,2014-09-02,20:30,,,,,0,2,0,0
BG6052,2014-09-01,11:15,,,,,4,0,0,0
BG6053,2014-09-01,12:10,,,,,0,2,0,0
BG6054,2014-09-01,15:00,,,,,2,0,0,0
BG6055,2014-09-01,15:50,,,,,2,0,0,0
BG6056,2014-09-01,18:15,,,,,4,0,0,0
BG6057,2014-09-01,18:30,,,,,3,3,0,0
BG6058,2014-08-31,22:00,,,,,1,1,0,0
BG6059,2014-08-31,21:30,,,,,5,0,0,0
BG6060,2014-08-31,14:15,,,,,1,0,1,0
BG6061,2014-08-31,16:10,,,,,3,0,0,0
BG6062,2014-08-30,16:50,,,,,2,2,0,0
BG6063,2014-08-29,13:50,,,,,1,1,0,0
BG6064,2014-08-29,15:00,,,,,1,1,0,0
BG6065,2014-08-29,14:30,,,,,1,1,0,0
BG6066,2014-08-28,13:00,,,,,1,1,0,0
BG6067,2014-08-28,15:30,,,,,1,1,0,0
BG6068,2014-08-28,16:40,,,,,1,1,0,0
BG6069,2014-08-28,17:50,,,,,1,1,0,0
BG6070,2014-08-28,07:50,,,,,2,1,0,0
BG6071,2014-08-28,08:00,,,,,1,0,0,0
BG6072,2014-08-28,08:50,,,,,1,2,0,0
BG6073,2014-08-27,11:30,,,,,1,1,0,0
BG6074,2014-08-27,12:45,,,,,1,0,0,0
BG6075,2014-08-27,15:45,,,,,3,0,0,0
BG6076,2014-08-26,20:15,,,,,0,1,0,0
BG6077,2014-08-26,10:25,,,,,2,1,0,0
BG6078,2014-08-25,21:45,,,,,3,1,0,0
BG6079,2014-08-25,18:20,,,,,2,2,0,0
BG6080,2014-08-24,11:10,,,,,5,0,0,0
BG6081,2014-08-24,12:10,,,,,7,0,0,0
BG6082,2014-08-23,21:15,,,,,3,0,0,0
BG6083,2014-08-23,22:40,,,,,1,2,0,0
BG6084,2014-08-23,21:10,,,,,2,1,0,0
BG6085,2014-08-22,12:30,,,,,2,0,0,0
BG6086,2014-08-22,02:00,,,,,1,0,0,0
BG6087,2014-08-21,18:00,,,,,0,1,0,0
BG6088,2014-08-21,11:20,,,,,1,1,0,0
BG6089,2014-08-21,21:50,,,,,4,0,0,0
BG6090,2014-08-20,10:00,,,,,3,0,0,0
BG6091,2014-08-17,09:10,,,,,3,0,0,0
BG6092,2014-08-17,12:10,,,,,1,1,0,0
BG6093,2014-08-17,16:30,,,,,2,1,0,0
BG6094,2014-08-16,21:00,,,,,2,0,0,0
BG6095,2014-08-16,14:35,,,,,1,1,0,0
BG6096,2014-08-16,12:00,,,,,0,1,0,0
BG6097,2014-08-15,12:00,,,,,3,0,0,0
BG6098,2014-08-15,19:35,,,,,2,0,0,0
BG6099,2014-08-14,14:35,,,,,1,0,0,0
BG6100,2014-08-13,18:25,,,,,0,1,0,0
BG6101,2014-08-12,10:10,,,,,1,1,0,0
BG6102,2014-08-11,18:35,,,,,1,1,0,0
BG6103,2014-08-11,20:15,,,,,0,1,0,0
BG6104,2014-08-11,04:30,,,,,2,0,0,0
BG6105,2014-08-10,11:10,,,,,5,0,0,0
BG6106,2014-08-10,19:00,,,,,2,0,0,0
BG6107,2014-08-10,11:05,,,,,0,2,0,0
BG6108,2014-08-09,01:00,,,,,1,1,0,0
BG6109,2014-08-09,12:00,,,,,0,0,0,0
BG6110,2014-08-09,11:30,,,,,4,1,0,0
BG6111,2014-08-09,12:40,,,,,1,1,0,0
BG6112,2014-08-09,19:45,,,,,6,0,0,0
BG6113,2014-08-09,06:30,,,,,3,0,0,0
BG6114,2014-08-08,08:40,,,,,1,1,0,0
BG6115,2014-08-08,19:30,,,,,1,0,0,0
BG6116,2014-08-08,23:45,,,,,0,2,0,0
BG6117,2014-08-08,15:40,,,,,4,1,0,0
BG6118,2014-08-08,11:40,,,,,3,0,0,0
BG6119,2014-08-08,21:55,,,,,1,0,0,0
BG6120,2014-08-07,15:05,,,,,1,1,0,0
BG6121,2014-08-07,16:17,,,,,1,1,0,0
BG6122,2014-08-07,08:30,,,,,3,0,0,0
BG6123,2014-08-07,12:25,,,,,1,1,0,0
BG6124,2014-08-07,20:20,,,,,4,0,0,0
BG6125,2014-08-06,16:55,,,,,0,7,0,0
BG6126,2014-08-05,13:50,,,,,1,0,0,0
BG6127,2014-08-05,18:15,,,,,2,2,0,0
BG6128,2014-08-04,08:05,,,,,1,1,0,0
BG6129,2014-08-04,12:00,,,,,3,0,0,0
BG6130,2014-08-04,23:00,,,,,0,1,0,0
BG6131,2014-08-03,20:10,,,,,2,1,0,0
BG6132,2014-08-03,01:00,,,,,4,2,0,0
BG6133,2014-08-03,13:00,,,,,3,0,0,0
BG6134,2014-08-03,16:15,,,,,2,0,0,0
BG6135,2014-08-02,22:30,,,,,2,1,0,0
BG6136,2014-08-02,14:10,,,,,3,0,0,0
BG6137,2014-08-02,17:40,,,,,2,1,0,0
BG6138,2014-08-01,11:00,,,,,2,0,0,0
BG6139,2014-08-01,07:40,,,,,1,0,0,0
BG6140,2014-08-01,16:30,,,,,0,1,0,0
BG6141,2014-07-31,11:30,,,,,0,2,0,0
BG6142,2014-07-31,16:50,,,,,1,1,0,0
BG6143,2014-07-30,00:05,,,,,0,1,0,0
BG6144,2014-07-30,14:15,,,,,1,0,0,0
BG6145,2014-07-30,10:45,,,,,0,1,0,0
BG6146,2014-07-30,14:20,,,,,0,1,0,0
BG6147,2014-07-30,16:10,,,,,1,3,0,0
BG6148,2014-07-30,17:30,,,,,2,0,0,0
BG6149,2014-07-30,19:00,,,,,0,1,0,0
BG6150,2014-07-30,21:35,,,,,0,1,0,0
BG6151,2014-07-29,11:30,,,,,2,0,0,0
BG6152,2014-07-29,11:50,,,,,1,0,0,0
BG6153,2014-07-29,16:10,,,,,2,1,0,0
BG6154,2014-07-29,18:10,,,,,1,1,0,0
BG6155,2014-07-29,20:05,,,,,2,0,0,0
BG6156,2014-07-29,19:00,,,,,3,1,0,0
BG6157,2014-07-29,11:50,,,,,1,0,0,0
BG6158,2014-07-29,11:15,,,,,1,0,0,0
BG6159,2014-07-28,16:40,,,,,2,1,0,0
BG6160,2014-07-28,18:20,,,,,2,2,0,0
BG6161,2014-07-28,19:30,,,,,0,1,0,0
BG6162,2014-07-28,08:15,,,,,2,2,0,0
BG6163,2014-07-27,10:00,,,,,1,1,0,0
BG6164,2014-07-26,13:30,,,,,0,2,0,0
BG6165,2014-07-26,18:50,,,,,3,0,0,0
BG6166,2014-07-26,11:30,,,,,3,0,0,0
BG6167,2014-07-26,13:30,,,,,0,1,0,0
BG6168,2014-07-26,03:45,,,,,0,1,0,0
BG6169,2014-07-25,08:45,,,,,1,1,0,0
BG6170,2014-07-25,11:45,,,,,0,2,0,0
BG6171,2014-07-25,19:20,,,,,1,1,0,0
BG6172,2014-07-25,14:22,,,,,1,1,0,0
BG6173,2014-07-24,17:30,,,,,0,0,0,0
BG6174,2014-07-24,16:30,,,,,3,2,0,0
BG6175,2014-07-24,09:25,,,,,2,1,0,0
BG6176,2014-07-24,10:30,,,,,2,2,0,0
BG6177,2014-07-24,10:40,,,,,0,2,0,0
BG6178,2014-07-24,11:15,,,,,3,0,0,0
BG6179,2014-07-23,06:30,,,,,2,1,0,0
BG6180,2014-07-23,12:35,,,,,1,1,0,0
BG6181,2014-07-23,16:50,,,,,1,2,0,0
BG6182,2014-07-23,14:00,,,,,1,1,0,0
BG6183,2014-07-23,07:50,,,,,2,0,0,0
BG6184,2014-07-22,11:40,,,,,1,0,0,0
BG6185,2014-07-22,17:40,,,,,2,4,0,0
BG6186,2014-07-21,09:05,,,,,2,0,0,0
BG6187,2014-07-21,09:30,,,,,3,0,0,0
BG6188,2014-07-21,11:50,,,,,1,1,0,0
BG6189,2014-07-21,12:40,,,,,2,1,0,0
BG6190,2014-07-21,22:00,,,,,1,0,0,0
BG6191,2014-07-21,13:15,,,,,1,5,0,0
BG6192,2014-07-21,16:30,,,,,1,1,0,0
BG6193,2014-07-21,17:15,,,,,2,0,0,0
BG6194,2014-07-21,13:55,,,,,0,1,0,0
BG6195,2014-07-20,07:50,,,,,1,1,0,0
BG6196,2014-07-18,10:25,,,,,2,0,0,0
BG6197,2014-07-18,23:00,,,,,5,0,0,0
BG6198,2014-07-18,10:35,,,,,1,1,0,0
BG6199,2014-07-18,22:20,,,,,3,0,0,0
BG6200,2014-07-17,09:50,,,,,0,1,0,0
BG6201,2014-07-17,22:00,,,,,5,0,0,0
BG6202,2014-07-17,16:45,,,,,4,0,0,0
BG6203,2014-07-17,19:00,,,,,3,1,0,0
BG6204,2014-07-16,18:15,,,,,1,1,0,0
BG6205,2014-07-16,18:30,,,,,1,0,0,0
BG6206,2014-07-16,18:40,,,,,2,0,0,0
BG6207,2014-07-15,18:35,,,,,3,0,0,0
BG6208,2014-07-15,09:33,,,,,1,1,0,0
BG6209,2014-07-14,17:00,,,,,1,1,0,0
BG6210,2014-07-14,09:15,,,,,3,0,0,0
BG6211,2014-07-14,10:40,,,,,1,2,0,0
BG6212,2014-07-14,12:20,,,,,0,0,0,0
BG6213,2014-07-14,17:30,,,,,2,0,0,0
BG6214,2014-07-14,21:05,,,,,0,0,0,0
BG6215,2014-07-14,13:20,,,,,1,1,0,0
BG6216,2014-07-14,14:05,,,,,2,2,0,0
BG6217,2014-07-12,08:45,,,,,1,1,0,0
BG6218,2014-07-12,14:15,,,,,4,0,0,0
BG6219,2014-07-12,18:00,,,,,1,1,0,0
BG6220,2014-07-11,08:15,,,,,1,1,0,0
BG6221,2014-07-11,08:45,,,,,2,0,0,0
BG6222,2014-07-11,14:00,,,,,2,0,0,0
BG6223,2014-07-11,15:45,,,,,2,0,0,0
BG6224,2014-07-10,13:15,,,,,2,0,0,0
BG6225,2014-07-10,17:50,,,,,8,0,0,0
BG6226,2014-07-10,19:00,,,,,2,0,0,0
BG6227,2014-07-10,21:15,,,,,1,1,0,0
BG6228,2014-07-10,06:45,,,,,0,3,0,0
BG6229,2014-07-10,08:30,,,,,1,1,0,0
BG6230,2014-07-10,09:45,,,,,1,1,0,0
BG6231,2014-07-09,12:50,,,,,1,0,0,0
BG6232,2014-07-09,18:00,,,,,0,0,0,0
BG6233,2014-07-09,20:00,,,,,1,1,0,0
BG6234,2014-07-08,11:30,,,,,3,0,0,0
BG6235,2014-07-08,11:45,,,,,1,0,0,0
BG6236,2014-07-08,09:20,,,,,1,0,0,0
BG6237,2014-07-08,12:53,,,,,1,1,0,0
BG6238,2014-07-07,15:15,,,,,4,0,0,0
BG6239,2014-07-07,15:35,,,,,1,1,0,0
BG6240,2014-07-06,00:30,,,,,2,0,0,0
BG6241,2014-07-06,09:10,,,,,0,2,0,0
BG6242,2014-07-05,19:45,,,,,2,1,0,0
BG6243,2014-07-05,11:30,,,,,1,0,0,0
BG6244,2014-07-05,16:35,,,,,0,2,0,0
BG6245,2014-07-05,08:30,,,,,0,1,0,0
BG6246,2014-07-05,05:00,,,,,1,0,0,0
BG6247,2014-07-05,12:45,,,,,0,1,0,0
BG6248,2014-07-04,13:10,,,,,2,0,0,0
BG6249,2014-07-04,02:25,,,,,0,1,0,0
BG6250,2014-07-04,10:00,,,,,2,1,0,0
BG6251,2014-07-04,09:30,,,,,1,1,0,0
BG6252,2014-07-03,19:15,,,,,0,2,0,0
BG6253,2014-07-03,21:00,,,,,2,0,0,0
BG6254,2014-07-03,09:00,,,,,2,0,0,0
BG6255,2014-07-03,09:10,,,,,3,0,0,0
BG6256,2014-07-03,13:10,,,,,3,0,0,0
BG6257,2014-07-03,15:30,,,,,1,1,0,0
BG6258,2014-07-03,17:00,,,,,1,0,0,0
