ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3806976,Roma,04-05-2018,10:50,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3807011,Roma,03-05-2018,17:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3807046,Roma,04-05-2018,08:25,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3807113,Roma,03-05-2018,10:55,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3807162,Roma,03-05-2018,03:30,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Sufficiente,1,0,0,0
3807192,Roma,02-05-2018,18:30,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Sufficiente,2,0,0,0
3807250,Roma,03-05-2018,17:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3807275,Roma,04-05-2018,13:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3807305,Roma,04-05-2018,09:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3807312,Roma,04-05-2018,08:35,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,3,0,0,0
3807314,Roma,04-05-2018,09:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3807322,Roma,04-05-2018,08:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3807334,Roma,04-05-2018,11:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3807356,Roma,04-05-2018,14:45,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3807487,Roma,02-05-2018,12:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3807492,Roma,04-05-2018,16:05,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
3807517,Roma,03-05-2018,17:00,Infortunio per sola frenata improvvisa,,Pioggia in atto,Buona,1,1,0,0
3807587,Roma,04-05-2018,14:15,Tamponamento,,Pioggia in atto,Sufficiente,1,0,0,0
3807620,Roma,03-05-2018,17:20,Investimento di pedone,,Pioggia in atto,Buona,1,1,0,0
3807639,Roma,03-05-2018,16:45,Investimento di pedone,,Sereno,Buona,3,1,0,0
3807689,Roma,03-05-2018,14:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3807701,Roma,04-05-2018,17:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,2,0,0
3807705,Roma,03-05-2018,23:45,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,3,0,0,0
3807709,Roma,04-05-2018,17:20,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,2,0,0,0
3807721,Roma,03-05-2018,20:40,Veicolo in marcia contro veicolo fermo,,Pioggia in atto,Sufficiente,2,0,0,0
3807732,Roma,04-05-2018,18:20,Ribaltamento senza urto contro ostacolo fisso,,Nuvoloso,Buona,0,1,0,0
3807735,Roma,04-05-2018,08:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,0,2,0,0
3807745,Roma,04-05-2018,08:20,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,3,0,0,0
3807761,Roma,04-05-2018,16:00,Tamponamento Multiplo,,Nuvoloso,Buona,3,1,0,0
3807778,Roma,04-05-2018,18:50,Tamponamento,,Sereno,Buona,2,3,0,0
3807965,Roma,04-05-2018,18:20,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3807982,Roma,04-05-2018,19:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3808170,Roma,04-05-2018,15:30,Veicolo in marcia contro veicolo arresto,,Nuvoloso,Buona,2,0,0,0
3808175,Roma,04-05-2018,21:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3808208,Roma,04-05-2018,08:40,Tamponamento Multiplo,,Nuvoloso,Buona,3,4,0,0
3808225,Roma,04-05-2018,11:30,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3808228,Roma,04-05-2018,13:00,Veicolo in marcia contro veicolo in sosta,,,,2,0,0,0
3808232,Roma,04-05-2018,13:30,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3808235,Roma,04-05-2018,14:05,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,2,0,0,0
3808236,Roma,04-05-2018,15:00,Scontro frontale fra veicoli in marcia,,Nuvoloso,Sufficiente,0,2,0,0
3808239,Roma,04-05-2018,17:55,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3808257,Roma,04-05-2018,20:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,1,1,0,0
3808259,Roma,04-05-2018,12:00,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3808260,Roma,04-05-2018,09:30,Veicolo in marcia contro veicoli in sosta,,,,2,0,0,0
3808337,Roma,04-05-2018,17:20,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3808344,Roma,04-05-2018,20:00,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,0,0,0
3808363,Roma,04-05-2018,08:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3808367,Roma,04-05-2018,13:05,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3808401,Roma,04-05-2018,09:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3808406,Roma,04-05-2018,16:45,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,3,0,0,0
3808496,Roma,04-05-2018,09:00,Tamponamento Multiplo,,Nuvoloso,Buona,3,1,0,0
3808549,Roma,29-05-2018,12:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3808589,Roma,05-05-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3808672,Roma,05-05-2018,02:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,1,0,0,0
3808683,Roma,04-05-2018,16:00,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,0,5,0,0
3808684,Roma,04-05-2018,06:05,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3808685,Roma,04-05-2018,08:00,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,2,0,0
3808687,Roma,04-05-2018,08:10,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3808689,Roma,04-05-2018,14:35,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3808691,Roma,04-05-2018,08:15,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3808694,Roma,04-05-2018,09:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3808697,Roma,04-05-2018,10:35,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Sufficiente,5,0,0,0
3808700,Roma,04-05-2018,13:15,Scontro frontale fra veicoli in marcia,,Nuvoloso,Buona,2,2,0,0
3808702,Roma,04-05-2018,13:40,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3808705,Roma,04-05-2018,14:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3808707,Roma,04-05-2018,17:25,Tamponamento Multiplo,,Nuvoloso,Buona,3,2,0,0
3808709,Roma,05-05-2018,01:30,Veicolo in marcia contro veicolo arresto,,Sereno,Insufficiente,2,1,0,0
3808710,Roma,05-05-2018,04:08,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,1,0,0,0
3808759,Roma,05-05-2018,05:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3808771,Roma,04-05-2018,07:45,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3808801,Roma,04-05-2018,08:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3808826,Roma,04-05-2018,08:05,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3808834,Roma,05-05-2018,09:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3808861,Roma,05-05-2018,14:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3808863,Roma,04-05-2018,07:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3808897,Roma,04-05-2018,08:58,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3809005,Roma,05-05-2018,15:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3809048,Roma,05-05-2018,17:15,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,3,0,0,0
3809052,Roma,05-05-2018,09:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3809509,Roma,05-05-2018,13:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3809514,Roma,05-05-2018,16:30,Tamponamento,,Pioggia in atto,Buona,3,0,0,0
3809880,Roma,06-05-2018,11:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3809887,Roma,04-05-2018,13:40,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3809894,Roma,04-05-2018,19:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3809907,Roma,05-05-2018,18:30,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,0,1,0,0
3810415,Roma,04-05-2018,15:35,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3810425,Roma,04-05-2018,14:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,0,1,0,0
3810433,Roma,04-05-2018,20:40,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3810441,Roma,05-05-2018,08:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3810453,Roma,04-05-2018,22:10,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3810454,Roma,06-05-2018,05:45,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,1,0,0,0
3810458,Roma,04-05-2018,18:35,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3810463,Roma,05-05-2018,10:45,Scontro laterale fra veicoli in marcia,,Nebbia,Buona,2,0,0,0
3810465,Roma,05-05-2018,20:30,Veicolo in marcia contro veicoli in arresto,,Nuvoloso,Buona,1,1,0,0
3810467,Roma,05-05-2018,23:20,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,3,4,0,0
3810469,Roma,05-05-2018,14:55,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Buona,2,0,0,0
3810470,Roma,05-05-2018,16:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3810471,Roma,05-05-2018,11:00,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3810476,Roma,05-05-2018,10:00,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3810479,Roma,06-05-2018,18:18,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3810481,Roma,06-05-2018,21:00,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,2,0,0,0
3810487,Roma,05-05-2018,17:00,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Buona,3,0,0,0
3810490,Roma,06-05-2018,10:30,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3810492,Roma,06-05-2018,20:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3810502,Roma,05-05-2018,16:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,3,0,0,0
3810503,Roma,05-05-2018,15:10,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,1,0,0,0
3810504,Roma,05-05-2018,19:45,Tamponamento,,Sereno,Buona,1,2,0,0
3810510,Roma,05-05-2018,22:10,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3810511,Roma,06-05-2018,17:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,6,0,0,0
3810512,Roma,05-05-2018,10:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3810515,Roma,05-05-2018,08:50,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3810516,Roma,05-05-2018,07:15,Scontro frontale fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3810520,Roma,06-05-2018,12:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3810521,Roma,06-05-2018,09:30,Tamponamento,,Nuvoloso,Buona,1,2,0,0
3810524,Roma,06-05-2018,11:45,Tamponamento,,Sereno,Buona,6,0,0,0
3810525,Roma,05-05-2018,21:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,2,0,0
3810528,Roma,07-05-2018,04:05,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3810537,Roma,04-05-2018,08:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3810545,Roma,05-05-2018,15:10,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Buona,0,1,0,0
3810546,Roma,05-05-2018,19:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,4,0,0,0
3810552,Roma,04-05-2018,16:30,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3810559,Roma,07-05-2018,06:40,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3810560,Roma,06-05-2018,07:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3810567,Roma,04-05-2018,19:00,Tamponamento Multiplo,,Nuvoloso,Buona,3,0,0,0
3810575,Roma,04-05-2018,17:45,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,0,1,0,0
3810584,Roma,06-05-2018,02:20,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3810589,Roma,07-05-2018,05:55,Scontro frontale fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3810590,Roma,04-05-2018,20:50,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
3810594,Roma,06-05-2018,08:55,Investimento di pedone,,,,1,1,0,0
3810609,Roma,06-05-2018,17:40,Investimento di pedone,,Sereno,Buona,2,0,0,0
3810621,Roma,05-05-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3810624,Roma,06-05-2018,12:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3810637,Roma,05-05-2018,09:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3810639,Roma,07-05-2018,00:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,0,1,0,0
3810650,Roma,05-05-2018,05:15,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3810651,Roma,05-05-2018,18:15,Tamponamento Multiplo,,Nuvoloso,Buona,4,0,0,0
3810660,Roma,05-05-2018,00:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3810668,Roma,06-05-2018,09:40,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3810672,Roma,06-05-2018,15:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3810678,Roma,04-05-2018,23:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3810684,Roma,05-05-2018,19:30,Ribaltamento senza urto contro ostacolo fisso,,Pioggia in atto,Buona,0,2,0,0
3810688,Roma,05-05-2018,15:45,Scontro frontale/laterale SX fra veicoli in marcia,,Pioggia in atto,Buona,3,1,0,0
3810700,Roma,06-05-2018,21:45,Investimento di pedone,,Sereno,Buona,0,1,0,0
3810701,Roma,04-05-2018,18:40,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3810711,Roma,04-05-2018,16:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3810715,Roma,04-05-2018,21:10,Tamponamento,,Nuvoloso,Buona,2,1,0,0
3810720,Roma,05-05-2018,12:05,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3810721,Roma,04-05-2018,21:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3810743,Roma,06-05-2018,17:45,Tamponamento,,Sereno,Buona,2,0,0,0
3810746,Roma,06-05-2018,03:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3810759,Roma,06-05-2018,10:20,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3810760,Roma,07-05-2018,08:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3810770,Roma,05-05-2018,07:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3810771,Roma,06-05-2018,18:55,Tamponamento,,,,5,0,0,0
3810791,Roma,06-05-2018,19:45,Tamponamento,,Sereno,Buona,5,0,0,0
3810800,Roma,05-05-2018,19:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,1,0,0
3810821,Roma,07-05-2018,00:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Insufficiente,1,0,0,0
3810832,Roma,05-05-2018,22:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3810833,Roma,06-05-2018,05:15,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3810837,Roma,04-05-2018,16:50,Investimento di pedone,,Nuvoloso,Sufficiente,0,2,0,0
3810861,Roma,06-05-2018,23:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,2,0,0,0
3810873,Roma,07-05-2018,08:00,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,4,0,0,0
3810884,Roma,05-05-2018,21:35,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3810895,Roma,06-05-2018,23:30,Tamponamento,,Sereno,Sufficiente,2,0,0,0
3810896,Roma,04-05-2018,18:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,0,1,0,0
3810897,Roma,05-05-2018,16:00,Scontro frontale fra veicoli in marcia,,Pioggia in atto,Insufficiente,1,1,0,0
3810912,Roma,07-05-2018,10:00,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3810920,Roma,07-05-2018,07:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3810923,Roma,05-05-2018,12:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3810939,Roma,07-05-2018,10:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3810949,Roma,06-05-2018,16:20,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3810966,Roma,05-05-2018,16:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,4,0,0,0
3810987,Roma,05-05-2018,06:00,Tamponamento,,Sereno,Buona,2,0,1,0
3811014,Roma,05-05-2018,13:00,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3811023,Roma,02-05-2018,23:46,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3811059,Roma,06-05-2018,03:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3811060,Roma,04-05-2018,09:45,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3811065,Roma,06-05-2018,21:05,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3811069,Roma,04-05-2018,13:05,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3811085,Roma,04-05-2018,13:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3811133,Roma,04-05-2018,15:30,Infortunio per caduta del veicolo,,Nuvoloso,Buona,4,0,0,0
3811141,Roma,04-05-2018,18:05,Investimento di pedone,,Nuvoloso,Buona,2,1,0,0
3811143,Roma,05-05-2018,01:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3811181,Roma,04-05-2018,08:10,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3811221,Roma,04-05-2018,08:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3811250,Roma,05-05-2018,15:50,Tamponamento Multiplo,,Pioggia in atto,Buona,3,2,0,0
3811255,Roma,04-05-2018,20:30,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,3,0,0,0
3811260,Roma,05-05-2018,13:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3811269,Roma,04-05-2018,10:25,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3811284,Roma,06-05-2018,10:00,Tamponamento,,Nuvoloso,Buona,4,0,0,0
3811289,Roma,07-05-2018,12:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3811306,Roma,06-05-2018,12:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3811309,Roma,06-05-2018,03:30,Veicolo in marcia contro ostacolo fisso,,,,1,0,0,0
3811327,Roma,06-05-2018,15:50,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,1,0,0,0
3811339,Roma,05-05-2018,05:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3811343,Roma,06-05-2018,22:45,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
3811356,Roma,07-05-2018,11:30,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3811377,Roma,06-05-2018,02:40,Scontro frontale/laterale SX fra veicoli in marcia,,,,5,4,0,0
3811410,Roma,04-05-2018,15:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3811433,Roma,07-05-2018,14:30,Investimento di pedone,,Nuvoloso,Buona,3,0,0,0
3811437,Roma,04-05-2018,11:50,Tamponamento Multiplo,,Nuvoloso,Buona,2,1,0,0
3811583,Roma,04-05-2018,08:40,Ribaltamento senza urto contro ostacolo fisso,,Nuvoloso,Sufficiente,1,1,0,0
3811591,Roma,04-05-2018,20:25,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3811596,Roma,07-05-2018,16:15,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,6,0,0,0
3811610,Roma,07-05-2018,16:30,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3811635,Roma,05-05-2018,12:45,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3811643,Roma,04-05-2018,10:30,Tamponamento,,Nuvoloso,Sufficiente,2,0,0,0
3811646,Roma,05-05-2018,11:10,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,1,0,0
3811677,Roma,07-05-2018,17:30,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Sufficiente,2,1,0,0
3811684,Roma,05-05-2018,11:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3811701,Roma,07-05-2018,07:45,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,3,0,0,0
3811707,Roma,04-05-2018,10:35,Veicolo in marcia contro veicolo arresto,,Nuvoloso,Buona,2,0,0,0
3811715,Roma,07-05-2018,00:01,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Sufficiente,0,1,0,0
3811726,Roma,06-05-2018,15:15,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3811734,Roma,07-05-2018,11:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3811740,Roma,06-05-2018,17:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3811746,Roma,07-05-2018,16:50,Ribaltamento senza urto contro ostacolo fisso,,Pioggia in atto,Sufficiente,4,1,0,0
3811797,Roma,07-05-2018,16:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3811807,Roma,07-05-2018,06:00,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,1,0,0,0
3811820,Roma,07-05-2018,08:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3811830,Roma,07-05-2018,09:35,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3811890,Roma,07-05-2018,20:15,Investimento di pedone,,Pioggia in atto,Buona,2,1,0,0
3812140,Roma,07-05-2018,21:50,Scontro frontale/laterale SX fra veicoli in marcia,,,,4,0,0,0
3812175,Roma,05-05-2018,12:35,Scontro frontale/laterale DX fra veicoli in marcia,,,,3,0,0,0
3812182,Roma,07-05-2018,13:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3812183,Roma,07-05-2018,19:50,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,3,0,0,0
3812188,Roma,07-05-2018,15:10,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,1,0,0
3812190,Roma,07-05-2018,13:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3812195,Roma,07-05-2018,16:30,Investimento di pedone,,Pioggia in atto,Buona,2,1,0,0
3812196,Roma,07-05-2018,15:25,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3812203,Roma,04-05-2018,16:00,Infortunio per sola frenata improvvisa,,Nuvoloso,Sufficiente,1,1,0,0
3812217,Roma,08-05-2018,01:40,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,2,2,1,1
3812223,Roma,07-05-2018,11:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3812231,Roma,07-05-2018,07:25,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3812242,Roma,07-05-2018,19:40,Veicolo in marcia contro ostacolo accidentale,,Pioggia in atto,Sufficiente,2,0,0,0
3812243,Roma,07-05-2018,07:50,Scontro frontale fra veicoli in marcia,,Sereno,Sufficiente,1,2,0,0
3812247,Roma,07-05-2018,18:30,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3812249,Roma,07-05-2018,18:00,Veicolo in marcia contro ostacolo fisso,,Pioggia in atto,Buona,0,1,0,0
3812257,Roma,06-05-2018,17:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,3,1,0,0
3812258,Roma,07-05-2018,22:00,Veicolo in marcia contro veicoli in sosta,,Pioggia in atto,Buona,1,2,0,0
3812259,Roma,07-05-2018,15:20,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3812264,Roma,05-05-2018,19:10,Scontro frontale/laterale DX fra veicoli in marcia,,Pioggia in atto,Buona,1,1,0,0
3812265,Roma,07-05-2018,08:15,Tamponamento,,,,2,0,0,0
