ID,Modello,Targa,Tipo veicolo
3810546,Autovettura privata,,
3810552,,,
3810552,Autovettura privata,,
3810559,Autovettura privata,,
3810559,Autovettura privata,,
3810560,Autovettura privata,,
3810567,Autovettura privata,,
3810567,Autovettura privata,,
3810567,Autovettura privata,,
3810575,Autovettura privata,,
3810584,Autovettura privata,,
3810589,Autocarro inferiore 35 q.,,
3810589,Motociclo a solo,,
3810590,Autovettura privata,,
3810590,Autovettura privata,,
3810594,,,
3810594,Velocipede,,
3810609,,,
3810609,Autovettura privata,,
3810621,Autovettura privata,,
3810621,Autovettura privata,,
3810621,Autovettura privata,,
3810621,Autovettura privata,,
3810624,Autovettura privata,,
3810624,Autovettura privata,,
3810637,Autovettura privata,,
3810637,Autovettura privata,,
3810637,Motociclo a solo,,
3810639,Autovettura privata,,
3810650,Autovettura privata,,
3810651,Autovettura privata,,
3810651,Autovettura privata,,
3810651,Autovettura privata,,
3810651,Autovettura privata,,
3810660,Autovettura privata,,
3810660,Autovettura privata,,
3810660,Autovettura privata,,
3810660,Autovettura privata,,
3810668,Autovettura privata,,
3810668,Autovettura privata,,
3810668,Autovettura privata,,
3810672,Autovettura privata,,
3810672,Autovettura privata,,
3810672,Motociclo a solo,,
3810678,Autovettura privata,,
3810684,,,
3810684,Autovettura privata,,
3810688,Autovettura privata,,
3810688,Autoambulanza,,
3810688,Autoambulanza,,
3810688,Autoambulanza,,
3810700,,,
3810701,Autovettura privata,,
3810701,Autovettura privata,,
3810711,Autovettura privata,,
3810711,Motociclo a solo,,
3810715,,,
3810715,Autovettura privata,,
3810715,Autovettura privata,,
3810720,,,
3810720,Autovettura privata,,
3810721,Autovettura privata,,
3810721,Autovettura privata,,
3810721,Autovettura privata,,
3810721,Autovettura privata,,
3810743,Autovettura privata,,
3810743,Autovettura privata,,
3810746,Autovettura privata,,
3810746,Autovettura privata,,
3810746,Autovettura privata,,
3810759,Autovettura privata,,
3810759,Motociclo a solo,,
3810760,Autovettura privata,,
3810760,Autovettura privata,,
3810770,Autovettura privata,,
3810770,Autovettura privata,,
3810771,Autovettura privata,,
3810771,Autovettura privata,,
3810771,Autovettura privata,,
3810771,Motociclo a solo,,
3810791,Autovettura privata,,
3810791,Autovettura privata,,
3810791,Autovettura privata,,
3810791,Autovettura privata,,
3810791,Autovettura privata,,
3810800,Autovettura privata,,
3810800,Autovettura privata,,
3810800,Motociclo a solo,,
3810800,Autovettura privata,,
3810800,Autovettura privata,,
3810800,Autovettura privata,,
3810821,Autovettura privata,,
3810832,Autovettura privata,,
3810832,Autovettura privata,,
3810832,Motociclo con passeggero,,
3810832,Motociclo con passeggero,,
3810833,Autovettura privata,,
3810837,,,
3810837,Motociclo a solo,,
3810861,Autovettura privata,,
3810861,Autovettura privata,,
3810873,Autovettura privata,,
3810873,Autovettura privata,,
3810873,Autovettura privata,,
3810873,Autovettura privata,,
