Citta';Data;Ora;Luogo;Latitudine;Longitudine;Illesi;Feriti;Riservata;Decessi;Natura
Bergamo;2017-06-29;22:40; VIA SAN GIORGIO all'intersezione semaforizzata con AUTOSTRADA;45.688; 9.6674;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-29;08:50; VIA BORGO PALAZZO all'intersezione con PIAZZALE DELLA FIERA NUOVA;45.6887; 9.7078;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-28;18:20; SVINCOLO 671 in prossimità della Rotatoria Autostrada;45.6762; 9.6716;6;0;0;0;Tamponamento
Bergamo;2017-06-28;23:00; VIA GRUMELLO all'intersezione con VIA GORIZIA;45.6675; 9.6366;1;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-28;08:25; VIA BAIONI in prossimità del civico n.40;45.709; 9.6734;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-28;10:55; VIA BORGO PALAZZO in corrispondenza del civico n.56/A;45.6969; 9.6821;1;1;0;0;Investimento di pedone
Bergamo;2017-06-28;21:00; VIA DELLE VALLI in corrispondenza al palo n. 18 dir. autostrada;45.6976; 9.6948;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-06-28;11:30; VIA SAN BERNARDINO all'intersezione semaforizzata con SVINCOLO 671;45.6761; 9.6612;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-28;18:15; VIALE VITTORIO EMANUELE II in corrispondenza del civico n.102;45.7037; 9.6725;4;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-27;10:30; VIA RUGGERI DA STABELLO in corrispondenza del civico n.6;45.7137; 9.6675;1;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-27;19:20; VIA STOPPANI in prossimità del civico n.10/C;45.6956; 9.6757;0;0;0;0;Veicolo in marcia contro veicoli in arresto
Bergamo;2017-06-26;18:45; VIA PIZZO RECASTELLO in prossimità del civico n.12;45.6898; 9.6982;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-06-26;10:35; VIA ZANICA all'intersezione con VIA FURIETTI;45.6855; 9.6734;2;2;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-26;10:15; S.P. EX 671  km 8.2   direzione Seriate;45.6794; 9.7019;1;1;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-25;12:50; ROTATORIA AUTOSTRADA all'intersezione con S.P. 671;45.6765; 9.6713;5;1;0;0;Tamponamento
Bergamo;2017-06-25;09:30; VIA CORRIDONI F. all'intersezione con PIAZZALE LOVERINI PONZIANO;45.7061; 9.6878;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-06-24;10:30; VIA DON L. PALAZZOLO in corrispondenza del civico n.66;45.6891; 9.6648;4;1;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-24;17:50; VIA ZANICA in corrispondenza del civico n.69;45.6799; 9.6729;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-24;15:30; VIA BASCHENIS E. all'intersezione con VIA SAN GIORGIO;45.6877; 9.6663;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-06-23;18:37; VIA BORGO PALAZZO in prossimità del civico n.187;45.6914; 9.6999;1;2;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-23;17:15; VIA DELLE VALLI in prossimità del civico n.31;45.6965; 9.6941;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-23;15:20; VIA MORONI GIANBATTISTA in corrispondenza del civico n.322;45.6848; 9.6568;4;0;0;0;Veicolo in marcia contro veicolo arresto
Bergamo;2017-06-23;11:50; VIA BIANZANA all'intersezione con LARGO DECORATI AL VALOR CIVILE;45.7044; 9.6938;1;1;0;0;Tamponamento
Bergamo;2017-06-23;13:45; VIA CORRIDONI F. all'intersezione semaforizzata con VIA F.LLI BRONZETTI;45.7053; 9.6862;2;1;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-06-23;08:40; ROTATORIA VIA PER ORIO all'intersezione con SVINCOLO 671;45.677; 9.6845;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-23;11:00; SVINCOLO 671 all'intersezione con ROTATORIA AUTOSTRADA;45.6763; 9.6715;3;0;0;0;Tamponamento
Bergamo;2017-06-22;13:30; VIA FARA parcheggi regolamentati strisce blu;45.706; 9.667;1;1;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-22;15:00; S.P. 671 f.Famila;45.6759; 9.6569;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Bergamo;2017-06-22;09:00; VIA SAN GIORGIO all'intersezione con VIA AUTOSTRADA;45.6879; 9.6673;1;1;0;0;Investimento di pedone
Bergamo;2017-06-22;09:00; VIA BORGO SANTA CATERINA in corrispondenza del civico n.53/a;45.7056; 9.6837;2;0;0;0;Tamponamento
Bergamo;2017-06-22;17:20; VIA MARTIN LUTHER KING  in prossimità del civico n.98;45.6809; 9.6396;2;0;0;0;Tamponamento
Bergamo;2017-06-22;14:20; VIA SAN GIOVANNI BOSCO in prossimità del civico n.3/5;45.6883; 9.6712;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-22;18:45; VIA STENDHAL all'intersezione con VIA CAMPAGNOLA;45.6793; 9.6747;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-21;17:15; VIA GRITTI all'intersezione con CIRCONV. MUGAZZONE;45.6936; 9.6923;1;1;0;0;Tamponamento
Bergamo;2017-06-21;15:20; DON BOSCO all'intersezione con CIRCONV. MUGAZZONE;45.6821; 9.6781;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-21;15:10; VIA SAN BERNARDINO in corrispondenza del civico n.143;45.6767; 9.6612;0;2;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-06-21;09:30; VIA MAESTRI DEL LAVORO in corrispondenza del civico n.15;45.6805; 9.6666;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-21;14:10; ROTATORIA AUTOSTRADA svincolo 671;45.676; 9.6708;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-21;12:10; VIA CARDUCCI G. all'intersezione con VIA SALVO D'ACQUISTO;45.6894; 9.6467;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-21;12:20; VIA GASPARINI parcheggio Banca Intesa;45.6845; 9.6869;4;0;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-21;15:15; VIA ROSMINI A. in prossimità del civico n.6/a;45.6997; 9.6591;0;1;0;0;Veicolo in marcia contro ostacolo accidentale
Bergamo;2017-06-21;15:30; VIA GRUMELLO all'intersezione con VIA GOLTARA;45.67; 9.6391;0;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-06-20;13:30; VIA ZANICA in prossimità del civico n.69;45.6799; 9.6729;1;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-06-20;15:40; CIRCONVALLAZIONE PALTRINIANO a mt. 100 dalla laterale dx v. Caduti Vitt. Veneto;45.6784; 9.672;2;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-06-19;10:15; S.P. 671 a 500 metri svincolo A4 direzione Lecco;45.6757; 9.6729;2;2;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-19;18:00; ROTATORIA VIA PER ORIO all'intersezione con SVINCOLO 671;45.6769; 9.6842;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-19;14:42; VIA CAMOZZI G. in corrispondenza del civico n.F 92;45.6959; 9.6745;2;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-19;18:30; VIA GABRIELE ROSA in prossimità del palo luce n.4;45.6876; 9.6938;1;1;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-18;22:20; VIA PAPA LEONE XIII prossimità Montello;45.7101; 9.6936;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-18;22:25; CARDUCCI all'intersezione semaforizzata con VIA SALVO D'ACQUISTO;45.689; 9.6508;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-06-18;00:25; VIA GEMELLI all'intersezione con VIA BURATTI;45.708; 9.696;0;1;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-06-18;18:30; DON BOSCO all'intersezione con VIA MOZART VOLFANGO AMEDEO;45.6865; 9.6733;2;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-06-17;12:00; VIA SERASSI all'interno del parcheggio;45.7007; 9.6887;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-17;13:30; VIA NAZARIO SAURO all'intersezione con VIA BARACCA F.;45.7052; 9.6776;2;0;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-16;21:00; VIA ZANICA in prossimità del civico n.71;45.6793; 9.6727;1;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-06-16;12:15; VIA GRUMELLO all'intersezione con VIA AI CAMPI SPINI;45.6751; 9.6453;1;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-06-16;14:45; S.P. 671 all'intersezione con S.P. 671;45.6756; 9.6739;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-16;08:00; VIA VERDI in corrispondenza del civico n.1m;45.6977; 9.6707;2;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-16;11:35; CIRCONVALLAZIONE PALTRINIANO prossimità della rotonda S.G.Bosco;45.6819; 9.6784;3;0;0;0;Tamponamento
Bergamo;2017-06-16;21:15; VIA FARA in prossimità del civico n.3;45.706; 9.6662;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-06-16;17:00; VIA QUARENGHI f.Farmacia;45.6913; 9.6666;0;1;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-15;11:45; VIA SAN BERNARDINO in corrispondenza del civico n.142;45.6748; 9.6609;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-14;19:15; VIA SAN COLOMBANO in corrispondenza del civico n.1;45.7192; 9.6704;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-14;07:20; VIA BELLINI V. all'intersezione con VIA POLARESCO;45.6926; 9.6307;1;1;0;0;Investimento di pedone
Bergamo;2017-06-14;14:10; VIA TIRABOSCHI in corrispondenza del civico n.8;45.6938; 9.6694;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-14;23:50; VIA GRUMELLO all'intersezione semaforizzata con VIA DELLA GRUMELLINA;45.6736; 9.6436;4;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-14;13:00; VIA BORGO PALAZZO all'intersezione semaforizzata con VIA PIZZO RECASTELLO;45.6911; 9.701;0;2;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-14;14:15; S.P. 671 tratto ascendente dirz. lovere;45.676; 9.6617;5;0;0;0;Tamponamento Multiplo
Bergamo;2017-06-14;12:50; ROTATORIA AUTOSTRADA Coop;45.6983; 9.6773;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-06-13;15:20; VIA CELADINA all'intersezione con VIA DANTE PACI;45.6896; 9.7101;0;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-06-13;16:40; ROTATORIA  PER CURNASCO prossimità dello svincolo per Treviolo;45.679; 9.6376;0;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-13;11:35; VIALE PAPA GIOVANNI XXIII in corrispondenza del civico n.13-15;45.6936; 9.6719;1;0;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-13;18:20; VIA BORGO PALAZZO in prossimità l.o.179;45.6927; 9.6951;1;0;0;0;Infortunio per caduta da veicolo
Bergamo;2017-06-13;11:30; VIA SUARDI in prossimità del civico n.76;45.7052; 9.6858;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-13;13:40; VIA CORRIDONI F. in prossimità del civico n.19/a;45.7063; 9.6882;1;2;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-06-13;16:40; VIA RUGGERI DA STABELLO all'intersezione con VIA MAIRONI DA PONTE;45.7171; 9.663;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-13;09:15; VIA CARNOVALI all'intersezione con PIAZZALE DELLA MALPENSATA;45.6869; 9.6703;1;1;0;0;Investimento di pedone
Bergamo;2017-06-12;10:40; VIA SANTA COSTANZA CERIOLI in corrispondenza del civico n.1;45.6839; 9.6727;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-12;11:00; VIA PER CURNASCO all'intersezione semaforizzata con VIA GRUMELLO;45.6771; 9.6476;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-12;13:55; VIA FORO BOARIO all'intersezione con VIA BONO B.;45.6924; 9.6775;4;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-12;14:25; S.P. 671 dir.Curno 100mt.prima uscita Bergamo;45.6983; 9.6773;2;2;0;0;Tamponamento Multiplo
Bergamo;2017-06-12;15:40; VIA MARTIN LUTHER KING  all'intersezione con VIA CAVALLI;45.6812; 9.6399;1;2;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-12;19:45; VIA BAIONI all'intersezione con VIA PINETTI;45.7095; 9.6729;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-06-11;19:30; VIALE GIULIO CESARE in corrispondenza del civico n.14;45.7074; 9.68;1;3;0;0;Veicolo in marcia contro veicolo arresto
Bergamo;2017-06-11;11:25; S.P. 671 in prossimità della chilometrica4.6;45.6761; 9.6611;3;0;0;0;Tamponamento
Bergamo;2017-06-11;16:40; VIA MARTIN LUTHER KING  altezza della rotatoria;45.6846; 9.6418;5;3;0;0;Tamponamento
Bergamo;2017-06-11;10:40; SVINCOLO 671 all'intersezione con ROTATORIA AUTOSTRADA;45.6767; 9.6713;2;2;0;0;Tamponamento
Bergamo;2017-06-10;17:50; VIA CORRIDONI F. in prossimità della laterale destra via BAERTSCH;45.7091; 9.6944;1;1;0;0;Investimento di pedone
Bergamo;2017-06-10;15:00; CAMOZZI in prossimità del civico n.97;45.6971; 9.6763;1;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-06-10;16:30; PIAZZALE RISORGIMENTO in corrispondenza del civico n.2;45.6935; 9.6473;2;0;0;0;Tamponamento
Bergamo;2017-06-10;09:50; VIA ZANICA in corrispondenza del civico n.11;45.6832; 9.6729;4;1;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-10;20:20; VIA MAZZINI all'intersezione semaforizzata con VIA NULLO;45.6959; 9.6601;5;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-10;10:00; VIA BORGO PALAZZO interno mercato ortofrutta;45.6882; 9.7072;1;1;0;0;Investimento di pedone
Bergamo;2017-06-09;09:25; VIA SUARDI all'intersezione con VIA F.LLI CAIROLI;45.7047; 9.6852;1;1;0;0;Infortunio per sola frenata improvvisa
Bergamo;2017-06-09;11:35; VIA PIATTI all'intersezione con VIA ROVELLI;45.6927; 9.6881;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-09;15:15; VIA BORGO PALAZZO all'intersezione semaforizzata con VIA GANDHI;45.6923; 9.6967;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-09;18:15; VIALE GIULIO CESARE in prossimità del palo luce n.10;45.7109; 9.6835;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-06-09;17:50; VIA GARIBALDI in corrispondenza del civico n.7;45.6955; 9.6637;1;1;0;0;Investimento di pedone
Bergamo;2017-06-08;07:45; VIA MARTIN LUTHER KING  all'intersezione con Via Brambilla Emanuela;45.6852; 9.6418;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-08;10:00; VIA BIANZANA all'intersezione con VIA ROTA GIANBATTISTA;45.7058; 9.6905;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-08;08:45; S.P. 671 in corrispondenza della chilometrica5.3;45.676; 9.66;1;4;0;0;Tamponamento Multiplo
Bergamo;2017-06-08;18:15; SS671 in prossimità della chilometrica7;45.6766; 9.6846;2;1;0;0;Tamponamento Multiplo
Bergamo;2017-06-08;13:10; PIAZZA O.M.S. intersezione viale che proviene dal parcheggio;45.6863; 9.639;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-06-07;09:50; ROTONDA DEI MILLE all'intersezione con VIA CRISPI F.;45.6953; 9.6668;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-07;12:35; VIA BORGO PALAZZO in prossimità del civico n.33;45.6975; 9.681;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-06-07;11:35; VIA BROSETA in corrispondenza del civico n.111;45.6935; 9.6465;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-07;08:30; VIA SAN BERNARDINO in corrispondenza del civico n.58;45.689; 9.6633;3;0;0;0;Tamponamento
Bergamo;2017-06-07;07:00; VIA ZANICA altezza Arti Grafiche;45.6716; 9.6744;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-06;16:15; ROTATORIA AUTOSTRADA svincolo Pompiniano;45.6756; 9.6688;2;0;0;0;Tamponamento
Bergamo;2017-06-06;10:40; LARGO PORTA NUOVA all'intersezione semaforizzata con CAMOZZI;45.6942; 9.6707;2;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-06;18:50; VIA SAN BERNARDINO in corrispondenza del civico n.68/B;45.6888; 9.6632;2;0;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-06;21:40; S.P. 671 in corrispondenza della chilometrica4;45.6757; 9.6496;1;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-06-06;15:45; VIA PAGLIA G.G. in corrispondenza del civico n.12;45.6918; 9.6694;4;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-06;16:50; LARGO COLLE APERTO all'intersezione con VIALE DELLE MURA;45.7067; 9.6581;3;0;0;0;Veicolo in marcia contro veicolo fermo
Bergamo;2017-06-06;19:30; VIA BERLESE A. in corrispondenza del civico n.4;45.7088; 9.6909;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Bergamo;2017-06-05;06:30; CIRCONVALLAZIONE PALTRINIANO sottopasso Rotonda autostrada;45.6784; 9.672;0;2;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-06-05;21:30; VIA BORGO PALAZZO in corrispondenza del civico n.73/G;45.6952; 9.6862;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-06-05;16:30; VIA PALAZZOLO DON LUIGI all'intersezione con VIA F.LLI CALVI;45.6902; 9.6656;1;1;0;0;Veicolo in marcia contro veicolo arresto
Bergamo;2017-06-05;19:20; Via Failoni Roberto dopo la camera mortuaria;45.6838; 9.6395;1;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-06-04;11:30; Circonvallazione delle Valli in prossimità del palo luce n.66;45.7028; 9.6957;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-06-03;14:40; VIALE PAPA GIOVANNI XXIII all'intersezione semaforizzata con VIA PALEOCAPA;45.6924; 9.6728;3;0;0;0;Tamponamento
Bergamo;2017-06-03;19:45; CIRCONVALLAZIONE MUGAZZONE all'intersezione semaforizzata con VIA SAN GIOVANNI BOSCO;45.6821; 9.6787;1;2;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-03;20:45; VIA QUARENGHI in corrispondenza del civico n.44/d;45.6904; 9.6679;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-06-03;12:20; VIA CAVAGNIS F. appena oltre l'intersezione con via castagneta dir;45.7098; 9.655;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-06-03;12:00; VIA BETTY AMBIVERI in corrispondenza del civico n.37;45.6812; 9.6754;4;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-06-03;11:15; VIA ROVELLI dietro Esselunga;45.6887; 9.6962;0;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-06-03;17:00; LARGO PORTA NUOVA all'intersezione semaforizzata con PIAZZA MATTEOTTI GIACOMO;45.6941; 9.6705;2;1;0;0;Investimento di pedone
Bergamo;2017-06-03;21:40; VIA SICILIA in corrispondenza del palo luce n.14;45.6823; 9.6602;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-06-02;23:50; VIA SAN BERNARDINO all'intersezione con VIA SAN TOMASO;45.6825; 9.6621;3;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-02;17:30; VIALE DELLE MURA all'intersezione con VIA SAN GIACOMO;45.7014; 9.6629;3;0;0;0;Tamponamento
Bergamo;2017-06-02;11:30; VIA LOCATELLI all'intersezione semaforizzata con VIA VERDI;45.6973; 9.6699;2;1;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-06-02;17:30; PORTA SANT'AGOSTINO tratto sotto i fornici;45.7042; 9.6721;1;1;0;0;Investimento di pedone
Bergamo;2017-06-01;10:55; VIA SUARDI in prossimità del civico n.59/61;45.7043; 9.6843;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-06-01;21:00; VIA DEI CANIANA in corrispondenza del civico n.f4;45.6853; 9.6599;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-06-01;13:08; VIA CROCE ROSSA a mt. 21 20 dalla trasversale viale Curie;45.6918; 9.6433;2;1;0;0;Tamponamento
Bergamo;2017-06-01;13:45; VIA GUIDANA all'intersezione con VIA GAMBIRASIO;45.6806; 9.6744;1;1;0;0;Tamponamento
Bergamo;2017-05-31;13:35; VIA CELADINA all'intersezione con VIA SAN PIO X;45.6921; 9.7115;2;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-05-31;12:00; VIA GABRIELE ROSA in corrispondenza del civico n.f11;45.6903; 9.6893;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-05-31;07:30; VIA MAZZINI in corrispondenza del civico n.16;45.6957; 9.6571;2;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-05-31;00:10; VIA BRIANTEA all'intersezione con VIA KOCH;45.6894; 9.6388;2;0;0;0;Tamponamento
Bergamo;2017-05-31;07:20; LARGO TIRONI GIUSEPPE all'intersezione con VIA SAN BERNARDINO;45.6869; 9.6629;0;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-05-31;08:50; ROTONDA LOCATELLI PIETRO ANTONIO all'intersezione con VIA BRIANTEA;45.6906; 9.63;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-05-31;12:20; VIA CARNOVALI prossimità via Lotto;45.6849; 9.6666;1;1;0;0;Investimento di pedone
Bergamo;2017-05-31;10:30; VIALE PAPA GIOVANNI XXIII all'intersezione semaforizzata con VIA PALEOCAPA;45.6927; 9.673;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-05-30;15:25; VIA DON L. PALAZZOLO in corrispondenza del civico n.19/a;45.6908; 9.6664;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-05-30;18:10; PIAZZA VARSAVIA all'intersezione con VIA RONCALLI FRANCESCO;45.6945; 9.6437;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-05-30;14:20; VIA ZANCHI all'intersezione con VIA BONFANTI;45.6736; 9.6785;0;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-05-30;17:00; VIA MAGRINI in prossimità del civico n.11;45.6872; 9.6665;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-05-30;17:45; VIA ALBRICCI A. in prossimità del civico n.3/a;45.6969; 9.6597;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-05-30;22:10; S.P. 671 all'intersezione con SVINCOLO 671;45.6757; 9.6729;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-05-30;17:15; VIA MATTIOLI all'intersezione con VIA ROSSINI;45.6937; 9.6281;1;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-05-30;08:05; VIA ELBA in corrispondenza del civico n.5;45.6849; 9.6624;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Bergamo;2017-05-30;10:30; VIA COGHETTI F. in corrispondenza del civico n.10;45.6924; 9.6567;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Bergamo;2017-05-29;14:30; PIAZZALE OBERDAN GUGLIELMO all'intersezione con VIA NAZARIO SAURO;45.704; 9.6777;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-05-29;16:00; VIA BELLINI V. area di pacheggio;45.6934; 9.6306;3;0;0;0;Veicolo in marcia contro veicolo arresto
Bergamo;2017-05-29;12:00; VIALE VENEZIA 20 metri dopo la via Trento;45.6935; 9.6936;1;1;0;0;Investimento di pedone
Bergamo;2017-05-28;22:30; VIA SAN GIOVANNI BOSCO all'intersezione semaforizzata con VIA GAVAZZENI;45.6878; 9.672;4;0;0;0;Scontro frontale fra veicoli in marcia
Bergamo;2017-05-27;19:05; VIA ORIO in corrispondenza del civico n.11;45.6798; 9.6816;3;1;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-05-27;15:00; VIA FARA in prossimità del civico n.15/A;45.7047; 9.6692;0;1;0;0;Infortunio per caduta da veicolo
Bergamo;2017-05-27;15:15; VIA MARTIN LUTHER KING  in corrispondenza del palo luce n.12;45.6812; 9.6399;2;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-05-27;23:20; VIA PONTE PIETRA altezza carrabile 2824/97;45.7118; 9.6821;4;0;0;0;Veicolo in marcia contro ostacolo fisso
Bergamo;2017-05-27;12:30; LARGO BAROZZI GIOVANNI in corrispondenza del civico n.1c;45.6997; 9.6528;1;1;0;0;Tamponamento
Bergamo;2017-05-27;15:30; S.P. 671 poco prima AZ veicoli;45.6756; 9.6455;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-05-27;16:10; VIA PIATTI all'intersezione con VIA ROVELLI;45.6927; 9.6881;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-05-27;11:20; S.P. 671 2a curva a sx provenienza Colognola dir.ne Valli;45.6759; 9.6587;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Bergamo;2017-05-26;22:30; VIA FRIZZONI all'intersezione con VIA MAZZI;45.6991; 9.6782;3;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Bergamo;2017-05-26;09:45; VIA SCURI ENRICO in prossimità del civico n.12/A;45.6909; 9.6588;2;0;1;0;Veicolo in marcia contro veicoli in sosta
Bergamo;2017-05-26;11:45; VIA SAN GIORGIO in prossimità del civico n.19/A;45.6872; 9.6644;2;0;0;0;Tamponamento
Bergamo;2017-05-26;16:30; S.P. 671 allo svincolo di Longuelo direzione Lecco;45.6828; 9.6317;2;0;0;0;Scontro laterale fra veicoli in marcia
Bergamo;2017-05-25;21:00; SS671 sottopasso San Bernardino;45.676; 9.6575;3;0;0;0;Tamponamento
