ID,Via,Coordinate,Fondo Stradale,Pavimentazione,Illuminazione,Data,Ora,Tipo,Meteo,Visibilita,N. Illesi,N. Feriti,N. Prognosi Riservata,N. Deceduti
3630563,VIA DEL SERAFICO,"(41.83014,12.48687)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,15:15,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,2,0,0
3630566,VIA MICHELE BUONORI,"(41.86808,12.6309)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,13:20,Scontro frontale fra veicoli in marcia,Sereno,Buona,1,0,0,0
3630567,VIA ERNESTO BREDA,"(41.86086,12.64326)",Asciutto,Asfaltata,Sufficiente,09/01/2018,00:10,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Sufficiente,9,0,0,0
3630573,VIA LAURENTINA,"(41.83184,12.48046)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,09:15,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3630575,VIA TUSCOLANA,"(41.84791,12.57675)",Asciutto,Asfaltata,Sufficiente,08/01/2018,21:05,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,1,0,0,0
3630579,VIALE DI TOR MARANCIA,"(41.85261,12.49785)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,09:45,Tamponamento,Sereno,Buona,1,1,0,0
3630588,VIALE MARCO POLO,"(41.8729,12.48916)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,15:40,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,1,1,0,0
3630594,VIALE DEI ROMAGNOLI,"(41.75988,12.30122)",Asciutto,Asfaltata,Sufficiente,08/01/2018,19:30,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,2,0,0,0
3630599,VIA TUSCOLANA,"(41.86913,12.53813)",Asciutto,Asfaltata,Sufficiente,09/01/2018,02:20,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,2,2,0,0
3630600,VIA AURELIA,"(41.90119,12.44539)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,15:30,Scontro frontale/laterale SX fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3630614,VIA ENNIO BONIFAZI,"(41.90603,12.41682)",Asciutto,Asfaltata,Sufficiente,08/01/2018,16:50,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,1,0,0
3630620,PIAZZALE MARESCIALLO GIARDINO,"(41.92357,12.45929)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,13:30,Scontro laterale fra veicoli in marcia,Sereno,Buona,1,0,0,0
3630621,PIAZZALE DELLE MEDAGLIE D'ORO,"(41.92366,12.44719)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,09:15,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3630625,PIAZZALE MARESCIALLO GIARDINO,"(41.92405,12.45868)",Asciutto,Asfaltata,Sufficiente,08/01/2018,17:00,Tamponamento,Sereno,Buona,2,0,0,0
3630628,VIA SIRIA,"(41.87466,12.51139)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,09:30,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,3,0,0,0
3630629,VIA DI ACQUA ROSSA,"(41.74245,12.27533)",Asciutto,Asfaltata,Sufficiente,08/01/2018,19:40,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,1,0,0,0
3630631,VIA DEI MELI,"(41.88111,12.57679)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,11:30,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3630632,VIA TUSCOLANA,"(41.85804,12.55958)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,12:15,Veicolo in marcia contro veicolo fermo,Sereno,Buona,3,0,0,0
3630634,VIA DEL FOSSO DI DRAGONCELLO,"(41.76104,12.32913)",Asciutto,Asfaltata,Sufficiente,08/01/2018,22:45,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,2,0,0,0
3630635,VIA DEGLI OLMI,"(41.87887,12.57669)",Asciutto,Asfaltata,Sufficiente,08/01/2018,19:15,Veicolo in marcia contro veicolo in sosta,Sereno,Sufficiente,3,0,0,0
3630636,PIAZZA DEL COLOSSEO,"(41.8907,12.49439)",Asciutto,Asfaltata,Sufficiente,08/01/2018,18:50,Scontro laterale fra veicoli in marcia,Sereno,Buona,5,0,0,0
3630637,VIA VIRGINIO ORSINI,"(41.91093,12.46924)",Bagnato (pioggia),Strada pavimentata dissestata,Ore Diurne,08/01/2018,13:00,Scontro laterale fra veicoli in marcia,Nebbia,Buona,2,0,0,0
3630638,VIA DI TOR SAPIENZA,"(41.90401,12.58985)",Asciutto,Asfaltata,Sufficiente,08/01/2018,17:50,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,3,0,0,0
3630642,VIA GREGORIO VII,"(41.89633,12.44075)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,14:45,Investimento di pedone,Nuvoloso,Buona,1,1,0,0
3630646,VIA FLAMINIA,"(41.9837,12.49168)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,07:50,Tamponamento,Sereno,Buona,2,0,0,0
3630647,VIA TORCEGNO,"(41.73234,12.3759)",,,,08/01/2018,18:00,Veicolo in marcia contro ostacolo fisso,,,1,0,0,0
3630652,VIA TRIONFALE,"(41.93954,12.42424)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,13:40,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,3,0,0,0
3630669,VIA CASSIA,"(41.97145,12.43328)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,08:55,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,1,1,0,0
3630686,VIALE GUGLIELMO MARCONI,"(41.85235,12.4731)",Asciutto,Asfaltata,Sufficiente,09/01/2018,03:55,Scontro laterale fra veicoli in marcia,Sereno,Sufficiente,3,0,0,0
3630694,PIAZZA VENEZIA,"(41.89649,12.4826)",Asciutto,In cubetti di porfido,Sufficiente,08/01/2018,19:00,Veicolo in marcia contro ostacolo accidentale,Sereno,Sufficiente,4,0,0,0
3630698,VIA CASSIA,"(41.96353,12.44687)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,12:50,Tamponamento Multiplo,Sereno,Buona,4,2,0,0
3630701,PIAZZA PIO XI,"(41.89504,12.43849)",Asciutto,Asfaltata,Sufficiente,05/01/2018,20:45,Scontro laterale fra veicoli in marcia,Sereno,Buona,3,0,0,0
3630703,CIRCONVALLAZIONE TRIONFALE,"(,)",Asciutto,Asfaltata,Sufficiente,05/01/2018,23:20,Tamponamento Multiplo,Sereno,Sufficiente,3,0,0,0
3630707,PIAZZA CAVOUR,"(41.90561,12.46914)",Asciutto,Asfaltata,Ore Diurne,06/01/2018,16:10,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3630731,VIA GIUSEPPE MONTANELLI,"(41.91738,12.46758)",Asciutto,Asfaltata,Insufficiente,08/01/2018,17:55,Investimento di pedone,Nuvoloso,Insufficiente,1,1,0,0
3630763,VIA GIGI CHESSA,"(,)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,08:20,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3630846,VIA DEI SAMPIERI,"(41.85656,12.4188)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,09:50,Scontro laterale fra veicoli in marcia,Pioggia in atto,Buona,3,0,0,0
3630887,PIAZZA GIUSEPPE MAZZINI,"(41.9163,12.46317)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,09:00,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3630919,VIA GREGORIO ALLEGRI,"(41.91514,12.49467)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,10:30,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,1,0,0,0
3630920,VIA DEL FORO ITALICO,"(41.93926,12.48947)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,14:00,Tamponamento,Sereno,Buona,2,1,0,0
3630935,VIA DELLE AZZORRE,"(41.74134,12.2738)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,10:12,Tamponamento,Nuvoloso,Buona,2,1,0,0
3630936,VIALE DELL'AERONAUTICA,"(41.82567,12.47635)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,09:10,Scontro laterale fra veicoli in marcia,Vento forte,Buona,2,0,0,0
3630944,VIA CRISTOFORO COLOMBO,"(41.76452,12.38239)",Asciutto,Asfaltata,Inesistente,08/01/2018,17:05,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,4,0,0,0
3631004,VIALE TITINA DE FILIPPO,"(41.9667,12.51649)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,11:15,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3631032,VIA GIULIO EMANUELE RIZZO,"(41.82688,12.58583)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,11:00,Tamponamento,Pioggia in atto,Buona,3,0,0,0
3631033,PIAZZA DI SAXA RUBRA,"(42.00094,12.49409)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,11:30,Scontro laterale fra veicoli in marcia,Pioggia in atto,Buona,3,0,0,0
3631050,VIA MARZIALE,"(41.9124,12.4426)",Asciutto,Asfaltata,Sufficiente,09/01/2018,04:50,Veicolo in marcia contro veicoli in sosta,Nuvoloso,Buona,0,0,0,1
3631057,VIA DEI BRAGOZZI,"(41.73336,12.27387)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,12:00,Scontro laterale fra veicoli in marcia,Pioggia in atto,Buona,2,0,0,0
3631106,VIA GROTTAZZOLINA,"(41.98798,12.5087)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,12:35,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,1,0,0,0
3631118,PIAZZALE LABICANO,"(41.89179,12.51624)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,10:00,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,1,0,0
3631244,VIA DELLA MARRANELLA,"(41.88136,12.54235)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,12:00,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,0,1,0,0
3631312,VIA ENZO PACI,"(41.82923,12.62376)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,14:30,Scontro laterale fra veicoli in marcia,Pioggia in atto,Sufficiente,1,1,0,0
3631323,VIALE CARLO FELICE,"(41.88695,12.51045)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,11:35,Tamponamento,Pioggia in atto,Buona,1,1,0,0
3631361,VIA AURELIA,"(41.88817,12.37029)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,15:00,Veicolo in marcia contro ostacolo fisso,Pioggia in atto,Sufficiente,0,1,0,0
3631455,VIA PIEMONTE,"(41.90867,12.49344)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,10:50,Scontro frontale/laterale DX fra veicoli in marcia,Pioggia in atto,Buona,3,0,0,0
3631465,VIA TARQUINIO COLLATINO,"(41.86118,12.56449)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,16:30,Scontro frontale/laterale SX fra veicoli in marcia,Nuvoloso,Sufficiente,3,2,0,0
3631571,VIA SABOTINO,"(41.9169,12.4601)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,14:00,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Buona,1,4,0,0
3631630,VIA ISCHIA DI CASTRO,"(41.96644,12.45258)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,17:50,Scontro frontale/laterale DX fra veicoli in marcia,Pioggia in atto,Buona,2,0,0,0
3631765,VIA ANTONIO TOSCANI,"(,)",,,,08/01/2018,17:00,Veicolo in marcia contro ostacolo accidentale,,,2,0,0,0
3631769,VIA FRANCESCO GRIMALDI,"(41.86483,12.46735)",Asciutto,Asfaltata,Sufficiente,08/01/2018,23:00,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Buona,6,1,0,0
3632045,VIA EMANUELE FILIBERTO,"(41.89062,12.50657)",Asciutto,Asfaltata,Sufficiente,08/01/2018,20:50,Veicolo in marcia contro ostacolo accidentale,Sereno,Sufficiente,1,0,0,0
3632048,VIA ANAGNINA,"(41.83477,12.58921)",Bagnato (pioggia),Con buche,Insufficiente,09/01/2018,23:30,Veicolo in marcia contro ostacolo accidentale,Nuvoloso,Insufficiente,2,0,0,0
3632049,LUNGOTEVERE DI S. PAOLO,"(41.86028,12.47527)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,10:40,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Sufficiente,1,1,0,0
3632050,VIA CRISTOFORO COLOMBO,"(41.86627,12.49685)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,13:40,Tamponamento,Nuvoloso,Buona,3,5,0,0
3632053,VIA ANAGNINA,"(41.8358,12.5899)",Bagnato (pioggia),Con buche,Insufficiente,10/01/2018,00:20,Veicolo in marcia contro ostacolo accidentale,Nuvoloso,Insufficiente,1,0,0,0
3632056,VIA ANAGNINA,"(41.83631,12.59058)",Bagnato (pioggia),Con buche,Insufficiente,10/01/2018,00:05,Veicolo in marcia contro ostacolo accidentale,Nuvoloso,Insufficiente,2,0,0,0
3632060,VIA DEI PIOPPI,"(41.87799,12.57117)",Bagnato (pioggia),Asfaltata,Sufficiente,10/01/2018,00:30,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Sufficiente,3,0,0,0
3632061,VIA ANAGNINA,"(41.83554,12.58955)",Bagnato (pioggia),Con buche,Insufficiente,10/01/2018,00:15,Veicolo in marcia contro ostacolo accidentale,Nuvoloso,Insufficiente,1,0,0,0
3632069,VIA ACQUI,"(41.87739,12.51629)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,18:00,Investimento di pedone,Pioggia in atto,Sufficiente,0,2,0,0
3632071,VIA ANAGNINA,"(41.83503,12.58887)",Bagnato (pioggia),Con buche,Insufficiente,10/01/2018,00:25,Veicolo in marcia contro ostacolo accidentale,Nuvoloso,Insufficiente,2,0,0,0
3632074,VIALE CASTRO PRETORIO,"(41.90179,12.5057)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,11:15,Scontro frontale/laterale DX fra veicoli in marcia,Pioggia in atto,Buona,1,1,0,0
3632076,VIA PAOLO VERONESE,"(41.85141,12.4963)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,12:45,Investimento di pedone,Pioggia in atto,Buona,1,1,0,0
3632089,VIA TARANTO,"(41.88401,12.51721)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,20:35,Scontro laterale fra veicoli in marcia,Pioggia in atto,Buona,2,0,0,0
3632095,VIA DI TORREVECCHIA,"(41.93401,12.41992)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,06:45,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3632109,VIA ODERISI DA GUBBIO,"(41.8659,12.4655)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,18:20,Scontro laterale fra veicoli in marcia,Pioggia in atto,Sufficiente,3,0,0,0
3632118,VIA TIBURTINA,"(41.93814,12.62473)",Asciutto,Asfaltata,Sufficiente,09/01/2018,06:10,Tamponamento Multiplo,Sereno,Buona,3,1,0,0
3632122,VIA DI GROTTAROSSA,"(41.97305,12.44062)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,16:00,Veicolo in marcia contro ostacolo accidentale,Pioggia in atto,Buona,3,0,0,0
3632123,VIA CASILINA,"(41.86272,12.68331)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,21:15,Investimento di pedone,Pioggia in atto,Sufficiente,1,1,0,0
3632128,VIA PASQUALE II,"(41.91097,12.41021)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,08:40,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3632131,VIALE DELLE MEDAGLIE D'ORO,"(41.9205,12.4444)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,11:10,Veicolo in marcia contro veicolo fermo,Nuvoloso,Buona,3,0,0,0
3632136,VIA TIBURTINA,"(41.93879,12.62786)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,07:20,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Buona,1,1,0,0
3632137,VIALE DI TOR DI QUINTO,"(41.94936,12.48458)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,21:40,Ribaltamento senza urto contro ostacolo fisso,Pioggia in atto,Sufficiente,0,1,0,0
3632144,VIA CRESCENZIO CONTE DI SABINA,"(41.94808,12.60076)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,13:10,Scontro frontale/laterale SX fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3632151,VIA TIBURTINA,"(41.90816,12.53385)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,15:00,Tamponamento Multiplo,Pioggia in atto,Sufficiente,4,1,0,0
3632152,PIAZZA DI PORTA S. GIOVANNI,"(41.88687,12.50672)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,20:50,Scontro laterale fra veicoli in marcia,Pioggia in atto,Sufficiente,3,0,0,0
3632155,PIAZZA GIOVENALE,"(41.91295,12.44128)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,09:12,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,2,0,0,0
3632156,VIA MONTIGLIO,"(41.92419,12.42872)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,16:50,Ribaltamento senza urto contro ostacolo fisso,Pioggia in atto,Sufficiente,1,0,0,0
3632165,VIA ANAGNINA,"(41.83048,12.5975)",,,,10/01/2018,03:15,Veicolo in marcia contro ostacolo fisso,,,1,0,0,0
3632166,VIA DELLA PINETA SACCHETTI,"(41.92313,12.42441)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,19:15,Veicolo in marcia contro veicoli in sosta,Pioggia in atto,Sufficiente,0,3,0,0
3632167,VIA APPIA PIGNATELLI,"(41.83954,12.5457)",Bagnato (umidit? in atto),Asfaltata,Ore Diurne,10/01/2018,06:50,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,2,0,0,0
3632168,VIA DEL BADILE,"(41.91342,12.56217)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,17:00,Tamponamento,Nuvoloso,Sufficiente,2,1,0,0
3632169,VIALE DELLA PIRAMIDE CESTIA,"(41.8788,12.48286)",Asciutto,Acciotolata,Sufficiente,08/01/2018,16:50,Veicolo in marcia contro ostacolo accidentale,Sereno,Sufficiente,1,0,0,0
3632175,VIALE DELLO SCALO S. LORENZO,"(41.89671,12.5204)",Asciutto,Asfaltata,Ore Diurne,08/01/2018,11:45,Veicolo in marcia contro veicolo in sosta,Sereno,Buona,0,1,0,0
3632181,VIA CASSIA,"(42.03506,12.37763)",Bagnato (pioggia),Asfaltata,Inesistente,09/01/2018,19:40,Fuoriuscita dalla sede stradale,Pioggia in atto,Buona,1,0,0,0
3632184,VIA UGO OJETTI,"(41.94735,12.55481)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,18:00,Scontro frontale/laterale DX fra veicoli in marcia,Pioggia in atto,Sufficiente,2,0,0,0
3632189,VIA TRIONFALE,"(41.98321,12.40788)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,17:20,Scontro frontale/laterale SX fra veicoli in marcia,Pioggia in atto,Buona,2,0,0,0
3632192,VIA DEI MONTI DI S. PAOLO,"(41.78849,12.35773)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,17:30,Veicolo in marcia contro ostacolo accidentale,Nuvoloso,Buona,2,0,0,0
3632194,VIA CHIANA,"(41.92141,12.50657)",Asciutto,Asfaltata,Insufficiente,06/01/2018,22:00,Veicolo in marcia contro veicoli in sosta,Sereno,Sufficiente,1,0,0,0
3632195,VIA ALFONSO TORELLI,"(41.9,12.53898)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,19:50,Tamponamento,Pioggia in atto,Sufficiente,3,0,0,0
3632209,VIA DELLE BOTTEGHE OSCURE,"(41.89494,12.47799)",Bagnato (pioggia),Asfaltata,Sufficiente,10/01/2018,00:30,Scontro frontale/laterale DX fra veicoli in marcia,Nuvoloso,Sufficiente,2,0,0,0
3632210,VIA TIBURTINA,"(41.90827,12.53145)",Asciutto,Asfaltata,Ore Diurne,06/01/2018,16:30,Infortunio per caduta del veicolo,Sereno,Buona,3,1,0,0
3632225,PIAZZA MADONNA DEL CENACOLO,"(41.92475,12.43904)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,11:50,Investimento di pedone,Pioggia in atto,Buona,1,1,0,0
3632227,VIA FABRIANO,"(41.94079,12.58442)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,20:10,Scontro frontale/laterale SX fra veicoli in marcia,Pioggia in atto,Sufficiente,2,1,0,0
3632243,VIA DI CASTEL FUSANO,"(41.7478,12.31099)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,15:40,Scontro laterale fra veicoli in marcia,Sereno,Buona,3,0,0,0
3632252,VIA DIEGO SIMONETTI,"(,)",,,,09/01/2018,18:00,Veicolo in marcia contro ostacolo fisso,,,2,0,0,0
3632260,VIA DI BRAVETTA,"(41.87547,12.42468)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,07:30,Scontro laterale fra veicoli in marcia,Nuvoloso,Buona,1,1,0,0
3632269,VIA ARDEATINA,"(41.84489,12.51618)",Bagnato (umidit? in atto),Asfaltata,Sufficiente,10/01/2018,02:20,Veicolo in marcia contro ostacolo fisso,Sereno,Buona,0,1,0,0
3632285,PIAZZA OTTAVILLA,"(41.88389,12.45568)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,18:00,Investimento di pedone,Pioggia in atto,Sufficiente,1,0,0,1
3632287,VIALE DELLE MILIZIE,"(41.91204,12.46204)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,15:20,Veicolo in marcia contro veicoli in sosta,Nuvoloso,Buona,0,2,0,0
3632292,VIALE DELLE MILIZIE,"(41.91289,12.46572)",,,,09/01/2018,,Veicolo in marcia contro veicolo in sosta,,,2,0,0,0
3632293,CIRCONVALLAZIONE TRIONFALE,"(41.91015,12.44939)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,20:50,Scontro laterale fra veicoli in marcia,Pioggia in atto,Buona,3,0,0,0
3632296,VIA GREGORIO XI,"(41.89377,12.41137)",Bagnato (umidit? in atto),Asfaltata,Ore Diurne,10/01/2018,08:20,Tamponamento,Sereno,Buona,1,1,0,0
3632302,VIA DELLA PISANA,"(41.85839,12.39929)",Bagnato (umidit? in atto),Asfaltata,Ore Diurne,10/01/2018,08:20,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,2,0,0,0
3632305,VIA FONTEIANA,"(41.88246,12.45486)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,09:10,Veicolo in marcia contro veicolo in sosta,Nuvoloso,Buona,1,0,0,0
3632308,NUOVA CIRCONVALLAZIONE INTERNA,"(41.92194,12.52744)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,21:55,Tamponamento Multiplo,Pioggia in atto,Buona,4,0,0,0
3632315,VIA DON PRIMO MAZZOLARI,"(41.89616,12.67294)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,16:05,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Sufficiente,2,2,0,0
3632319,VIA COLLATINA,"(41.91136,12.64153)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,15:20,Tamponamento Multiplo,Pioggia in atto,Buona,4,0,0,0
3632327,VIALE OXFORD,"(41.86039,12.62776)",,,,09/01/2018,14:05,Veicolo in marcia contro ostacolo fisso,,,0,1,0,0
3632330,VIA DELLA PINETA SACCHETTI,"(41.92828,12.42653)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,12:00,Tamponamento,Nuvoloso,Buona,1,1,0,0
3632333,VIALE DELLA SORBONA,"(41.85466,12.61209)",Asciutto,Asfaltata,Ore Diurne,09/01/2018,08:55,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3632372,VIA ALESSANDRO PIOLA CASELLI,"(41.73635,12.29109)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,20:30,Scontro frontale/laterale DX fra veicoli in marcia,Pioggia in atto,Buona,2,0,0,0
3632376,VIA DEI VELIERI,"(,)",,,,10/01/2018,01:55,Veicoli in marcia contro veicolo fermo,,,1,0,0,0
3632379,VIA VAGLIA,"(41.94911,12.51407)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,16:00,Scontro frontale/laterale DX fra veicoli in marcia,Pioggia in atto,Buona,2,0,0,0
3632420,VIA TRIONFALE,"(41.93757,12.42663)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,16:15,Scontro laterale fra veicoli in marcia,Pioggia in atto,Buona,2,0,0,0
3632526,VIA TUSCOLANA,"(41.8361,12.60199)",Asciutto,Asfaltata,Ore Diurne,10/01/2018,09:00,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,0,3,0,0
3632539,VIALE PARIOLI,"(41.92571,12.48764)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,20:15,Tamponamento,Pioggia in atto,Sufficiente,3,1,0,0
3632557,VIA MARCANTONIO RAIMONDI,"(41.85856,12.60232)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,20:20,Investimento di pedone,Pioggia in atto,Buona,1,1,0,0
3632587,VIALE JONIO,"(41.94413,12.53617)",Bagnato (pioggia),Asfaltata,Ore Diurne,09/01/2018,11:20,Tamponamento,Nuvoloso,Buona,1,1,0,0
3632663,PIAZZA DELLA LIBERTA',"(,)",Bagnato (umidit? in atto),Asfaltata,Ore Diurne,10/01/2018,08:20,Scontro frontale/laterale SX fra veicoli in marcia,Sereno,Buona,4,0,0,0
3632671,VIALE MARESCIALLO PILSUDSKI,"(41.92772,12.47558)",Bagnato (pioggia),Asfaltata,Sufficiente,09/01/2018,18:30,Ribaltamento senza urto contro ostacolo fisso,Pioggia in atto,Sufficiente,1,1,0,0
3632703,VIA PORTUENSE,"(41.86779,12.46447)",Asciutto,Asfaltata,Ore Diurne,10/01/2018,12:00,Tamponamento,Sereno,Buona,3,0,0,0
3632704,VIA ERMANNO WOLF FERRARI,"(41.75353,12.37178)",Asciutto,Asfaltata,Ore Diurne,10/01/2018,09:00,Investimento di pedone,Sereno,Buona,1,1,0,0
3632716,VIA FRANCESCO DOMENICO REYNAUDI,"(41.78582,12.37385)",,,,10/01/2018,07:00,Veicolo in marcia contro ostacolo accidentale,,,1,0,0,0
3632720,VIA ELENIANA,"(41.89035,12.51468)",Asciutto,Asfaltata,Ore Diurne,03/01/2018,18:00,Veicolo in marcia contro ostacolo accidentale,Sereno,Buona,2,0,0,0
3632726,VIA PASTRENGO,"(41.90491,12.49646)",Asciutto,Asfaltata,Ore Diurne,10/01/2018,09:10,Scontro laterale fra veicoli in marcia,Sereno,Buona,2,0,0,0
3632757,VIA ANGELO BROFFERIO,"(41.9127,12.46303)",Asciutto,Asfaltata,Ore Diurne,10/01/2018,10:40,Scontro frontale/laterale DX fra veicoli in marcia,Sereno,Sufficiente,1,1,0,0
