ID,TipoPersona,Sesso,TipoLesione
3761078,Conducente,M,Illeso
3761080,Conducente,M,Illeso
3761080,Conducente,M,Illeso
3761091,Pedone,F,Rimandato
3761091,Conducente,M,Illeso
3761099,Conducente,M,Illeso
3761099,Conducente,F,Illeso
3761115,Conducente,F,Illeso
3761116,Conducente,M,Illeso
3761116,Conducente,M,Illeso
3761122,Conducente,M,Illeso
3761125,Conducente,M,Illeso
3761125,Conducente,M,Illeso
3761132,Conducente,M,Illeso
3761132,Passeggero,F,Illeso
3761132,Passeggero,F,Illeso
3761132,Conducente,F,Rimandato
3761134,Conducente,M,Illeso
3761134,Passeggero,F,Illeso
3761139,Conducente,M,Illeso
3761139,Passeggero,F,Illeso
3761139,Conducente,M,Illeso
3761139,Passeggero,F,Illeso
3761139,Passeggero,F,Illeso
3761141,Conducente,M,Illeso
3761141,Passeggero,M,Illeso
3761142,Conducente,M,Rimandato
3761148,Conducente,M,Rimandato
3761148,Conducente,M,Illeso
3761148,Passeggero,F,Illeso
3761155,Conducente,M,Rimandato
3761155,Conducente,M,Illeso
3761155,Passeggero,F,Illeso
3761159,Conducente,M,Illeso
3761159,Conducente,M,Rimandato
3761162,Pedone,M,Rimandato
3761162,Conducente,F,Illeso
3761164,Conducente,F,Illeso
3761164,Conducente,F,Illeso
3761168,Conducente,F,Illeso
3761168,Conducente,F,Illeso
3761169,Conducente,F,Rimandato
3761169,Conducente,F,Illeso
3761169,Passeggero,F,Illeso
3761171,Conducente,M,Rimandato
3761171,Conducente,M,Illeso
3761171,Conducente,M,Illeso
3761179,Conducente,F,Illeso
3761179,Conducente,F,Rimandato
3761191,Pedone,F,Rimandato
3761191,Conducente,M,Illeso
3761194,Conducente,F,Illeso
3761194,Conducente,M,Illeso
3761199,Conducente,M,Illeso
3761199,Passeggero,M,Illeso
3761199,Passeggero,M,Illeso
3761206,Pedone,F,Rimandato
3761206,Conducente,M,Illeso
3761213,Conducente,M,Illeso
3761221,Conducente,M,Illeso
3761221,Conducente,M,Illeso
3761221,Conducente,M,Illeso
3761265,Passeggero,F,Illeso
3761265,Conducente,F,Rimandato
3761265,Conducente,M,Illeso
3761265,Passeggero,M,Illeso
3761270,Conducente,M,Illeso
3761276,Conducente,M,Ricoverato
3761276,Passeggero,M,Ricoverato
3761279,Conducente,F,Illeso
3761280,Conducente,F,Rimandato
3761280,Conducente,M,Illeso
3761282,Conducente,M,Illeso
3761282,Conducente,M,Illeso
3761295,Conducente,M,Illeso
3761320,Conducente,M,Illeso
3761320,Passeggero,F,Illeso
3761325,Conducente,F,Illeso
3761325,Conducente,M,Illeso
3761328,Conducente,F,Rimandato
3761328,Conducente,M,Illeso
3761330,Conducente,F,Rimandato
3761330,Conducente,M,Rimandato
3761344,Conducente,M,Illeso
3761344,Passeggero,F,Illeso
3761344,Conducente,M,Rimandato
3761344,Passeggero,F,Rimandato
3761344,Passeggero,F,Rimandato
3761344,Passeggero,M,Rimandato
3761344,Passeggero,M,Rimandato
3761347,Conducente,M,Illeso
3761363,Conducente,F,Illeso
3761363,Passeggero,M,Illeso
3761363,Passeggero,M,Illeso
3761363,Conducente,M,Ricoverato
3761371,Conducente,M,Illeso
3761371,Passeggero,M,Illeso
3761371,Conducente,M,Illeso
3761371,Passeggero,F,Illeso
3761408,Conducente,F,Rimandato
3761408,Passeggero,F,Rimandato
3761408,Conducente,M,Rimandato
3761423,Conducente,F,Illeso
3761427,Conducente,M,Illeso
3761427,Conducente,F,Illeso
3761427,Passeggero,M,Illeso
3761477,Conducente,M,Illeso
3761477,Passeggero,M,Illeso
3761477,Conducente,F,Rimandato
3761489,Conducente,M,Illeso
3761493,Conducente,F,Illeso
3761493,Conducente,M,Illeso
3761503,Conducente,F,Illeso
3761503,Conducente,F,Rifiuta cure immediate
3761513,Conducente,M,Rimandato
3761521,Conducente,M,Illeso
3761529,Pedone,F,Rimandato
3761535,Conducente,M,Illeso
3761538,Conducente,F,Illeso
3761538,Conducente,M,Rimandato
3761544,Conducente,F,Illeso
3761544,Conducente,F,Illeso
3761568,Conducente,M,Illeso
3761568,Conducente,M,Illeso
3761588,Conducente,M,Illeso
3761588,Passeggero,M,Illeso
3761590,Conducente,M,Illeso
3761590,Conducente,F,Rimandato
3761620,Conducente,F,Illeso
3761620,Conducente,M,Rimandato
3761634,Conducente,M,Rimandato
3761667,Conducente,M,Illeso
3761667,Conducente,M,Illeso
3761671,Conducente,M,Illeso
3761671,Passeggero,M,Illeso
3761671,Conducente,M,Illeso
3761677,Conducente,M,Deceduto sul posto
3761705,Conducente,M,Illeso
3761705,Conducente,F,Illeso
3761705,Passeggero,F,Illeso
3761914,Conducente,M,Illeso
3761914,Conducente,M,Ricoverato
3761914,Conducente,M,Ricoverato
3761914,Conducente,M,Illeso
3761920,Conducente,M,Illeso
3761920,Conducente,M,Prognosi riservata
3761970,Conducente,F,Illeso
3761970,Conducente,F,Illeso
3761999,Conducente,M,Illeso
3761999,Conducente,M,Illeso
