Citta';Data;Ora;Luogo;Latitudine;Longitudine;Illesi;Feriti;Riservata;Decessi;Natura
Roma;2018-07-23;08:00;VIA CASILINA;41.865859999999998;12.59826;4;1;0;0;Tamponamento Multiplo
Roma;2018-07-23;08:30;VIA FABRIZIO LUSCINO;41.856830000000002;12.55424;2;0;0;0;Tamponamento
Roma;2018-07-23;08:30;VIA DI CASAL MORENA;41.823680000000003;12.617089999999999;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-07-23;08:35;VIA PO;41.914409999999997;12.495559999999999;2;0;0;0;Tamponamento
Roma;2018-07-23;08:42;PIAZZA DI PORTA S. GIOVANNI;41.886850000000003;12.5068;1;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-23;08:45;VIALE PALMIRO TOGLIATTI;41.90813;12.573130000000001;0;0;0;0;Tamponamento
Roma;2018-07-23;08:50;LUNGOTEVERE VATICANO;41.901989999999998;12.464270000000001;2;0;0;0;Scontro frontale fra veicoli in marcia
Roma;2018-07-23;08:52;VIALE LIBANO;41.822450000000003;12.463900000000001;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-07-23;09:15;VICOLO DEL FOSSO DI PAPA LEONE;41.835500000000003;12.442869999999999;2;1;0;0;Tamponamento
Roma;2018-07-23;09:25;VIA ROSA GUARNIERI CARDUCCI;41.857370000000003;12.48945;2;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-23;09:30;VIA DELLA FARNESINA;41.938099999999999;12.46547;3;0;0;0;Tamponamento
Roma;2018-07-23;09:30;VIA ACCUMOLI;41.968580000000003;12.410220000000001;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-07-23;09:40;CORSO TRIESTE;41.91516;12.50765;1;1;0;0;Ribaltamento senza urto contro ostacolo fisso
Roma;2018-07-23;10:00;VIA DELLE TRE FONTANE;41.839260000000003;12.473739999999999;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-23;10:00;VIALE GIULIO CESARE;41.911639999999998;12.467930000000001;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;10:00;LUNGOTEVERE DI PIETRA PAPA;41.862879999999997;12.474309999999999;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;10:10;VIA DEI MONTI TIBURTINI;41.915460000000003;12.54819;2;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;10:20;VIA DEI NORMANNI;41.889380000000003;12.49676;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-23;10:30;VIA DEI PLATANI;41.881270000000001;12.56569;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-23;10:40;VIA DELLE TARTANE;41.725729999999999;12.29316;2;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-07-23;10:45;VIA VENTIQUATTRO MAGGIO;41.897480000000002;12.486800000000001;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-07-23;10:50;VIA DELLE SETTE CHIESE;41.859760000000001;12.497339999999999;4;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-23;11:00;VIA ARDEATINA;41.82591;12.51807;2;0;0;0;Tamponamento
Roma;2018-07-23;11:30;VIA FLAMINIA;41.947690000000001;12.47545;2;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-07-23;11:40;VIA DI PORTA PERTUSA;41.885739999999998;12.40019;2;0;0;0;Tamponamento
Roma;2018-07-23;11:45;VIA FOLIGNANO;41.91581;12.72603;2;0;0;0;Scontro frontale fra veicoli in marcia
Roma;2018-07-23;12:00;VIA STRESA;41.937800000000003;12.44195;4;0;0;0;Tamponamento Multiplo
Roma;2018-07-23;12:10;VIA DEL FOSSO DEL TORRINO;41.816890000000001;12.432790000000001;3;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-23;12:30;LARGO TOMASO PERASSI;41.889409999999998;12.410030000000001;5;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;12:56;VIA TUSCOLANA;41.836590000000001;12.60228;5;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;13:00;VIA MESORACA;41.870600000000003;12.67671;2;0;0;0;Veicolo in marcia contro veicolo fermo
Roma;2018-07-23;13:15;VIA DEL FONTANILE ARENATO;41.887160000000002;12.420500000000001;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-23;13:20; Sottovia Cappellini;41.897329999999997;12.504770000000001;0;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;13:35;PIAZZA DEI SERVILI;41.879989999999999;12.47972;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-07-23;13:50;VIA DELLA CAMILLUCCIA;41.949809999999999;12.455690000000001;0;1;0;0;Fuoriuscita dalla sede stradale
Roma;2018-07-23;14:00;VIALE DELLA TECNICA;41.828090000000003;12.459849999999999;1;0;1;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-23;14:30;PIAZZA DELL'EMPORIO;41.882660000000001;12.47603;1;1;0;0;Tamponamento
Roma;2018-07-23;14:30;VIA SALVATORE VALITUTTI;41.919220000000003;12.566649999999999;3;0;0;0;Tamponamento
Roma;2018-07-23;14:30;VIA EDMONDO DE AMICIS;41.93262;12.44825;3;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-23;14:40;VIA SAVERIO MERCADANTE;41.917549999999999;12.49277;3;0;0;0;Veicolo in marcia contro veicoli in arresto
Roma;2018-07-23;14:40;VIA ANNIA REGILLA;41.84413;12.54871;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;15:45;VIA DEL TRULLO;41.843040000000002;12.43679;2;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-23;15:50;VIA FILIPPO MEDA;41.913170000000001;12.54354;2;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-23;16:00;VIA CRISTOFORO COLOMBO;41.78584;12.41155;2;0;0;0;Veicolo in marcia contro veicolo fermo
Roma;2018-07-23;16:10;PIAZZA TUSCOLO;41.88044;12.50816;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;16:20;PIAZZA DI PONTE S. ANGELO;41.901049999999998;12.466279999999999;2;1;0;0;Scontro frontale fra veicoli in marcia
Roma;2018-07-23;16:30;VIA TICINO;41.917589999999997;12.504709999999999;2;0;0;0;Veicolo in marcia contro veicolo fermo
Roma;2018-07-23;16:45;VIA SIMONE MOSCA;41.928440000000002;12.41859;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;16:50;VIA FLAMINIA;41.941920000000003;12.471830000000001;2;0;0;0;Tamponamento
Roma;2018-07-23;16:55;VIA DELLA DIVISIONE TORINO;41.821379999999998;12.48648;3;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-23;17:10;VIA DEL FORO ITALICO;41.940600000000003;12.493869999999999;2;1;0;0;Tamponamento
Roma;2018-07-23;17:15;VIA TRIONFALE;41.944310000000002;12.41855;3;0;0;0;Tamponamento
Roma;2018-07-23;17:20;VIA LEONE XIII;41.880029999999998;12.44103;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;17:55;VIA TEOFILO FOLENGO;41.943649999999998;12.54998;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;18:00;VIA DELLA CESARINA;41.975589999999997;12.585520000000001;0;3;0;0;Scontro frontale fra veicoli in marcia
Roma;2018-07-23;18:10;VIA CRISTOFORO COLOMBO;41.845930000000003;12.479039999999999;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;18:10;VIA DI CASAL DEL MARMO;41.943530000000003;12.38993;1;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;18:30;PASSEGGIATA DEL GIANICOLO;41.893590000000003;12.460570000000001;0;2;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-07-23;18:30;VIA APPIA NUOVA;41.824599999999997;12.562010000000001;4;0;0;0;Tamponamento
Roma;2018-07-23;18:30;VIA CASILINA;41.880450000000003;12.541309999999999;2;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;19:10;VIA CRESCENZIO;41.905880000000003;12.461259999999999;1;1;0;0;Investimento di pedone
Roma;2018-07-23;19:15;VIA CASILINA;41.863900000000001;12.674440000000001;3;2;0;0;Tamponamento Multiplo
Roma;2018-07-23;19:29;VIA LORENZO IL MAGNIFICO;41.911059999999999;12.52838;1;0;1;0;Investimento di pedone
Roma;2018-07-23;19:45;VIA DI GROTTAROSSA;41.982550000000003;12.47039;2;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-07-23;19:50;CIRCONVALLAZIONE NOMENTANA;41.918500000000002;12.527200000000001;1;1;0;0;Tamponamento
Roma;2018-07-23;19:50;VIA DEI DURANTINI;41.917310000000001;12.5433;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-23;20:00;VIA DEI MONTI TIBURTINI;41.916229999999999;12.545669999999999;1;1;0;0;Investimento di pedone
Roma;2018-07-23;20:50;VIA VENTI SETTEMBRE;41.905889999999999;12.49661;1;2;0;0;Investimento di pedone
Roma;2018-07-23;21:00;VIA ELENIANA;41.889200000000002;12.515269999999999;0;1;0;0;Infortunio per caduta del veicolo
Roma;2018-07-23;21:30;VIA CASSIA;41.963940000000001;12.44617;3;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-23;22:10;VIALE VASCO DE GAMA;41.733519999999999;12.277430000000001;1;0;0;0;Tamponamento
Roma;2018-07-23;22:15;VIALE MARCO FULVIO NOBILIORE;41.858780000000003;12.56437;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-23;23:00;VIA DI CASAL BERTONE;41.898859999999999;12.5372;5;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-23;23:40;VIA DEI CERCHI;41.88693;12.485469999999999;1;2;0;0;Infortunio per sola frenata improvvisa
Roma;2018-07-23;23:50;VIA CASSIA;41.938720000000004;12.46613;2;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-24;00:10;VIA FRANCO MICHELINI TOCCI;41.922150000000002;12.446540000000001;0;0;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-07-24;00:30;VIALE BRUNO BUOZZI;41.921810000000001;12.485340000000001;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-07-24;05:20;VIADOTTO DELLA MAGLIANA;41.842619999999997;12.46937;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;06:50;VIALE PALMIRO TOGLIATTI;41.911189999999998;12.57217;1;2;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-24;07:20;VIA VIRGINIA AGNELLI;41.86186;12.44529;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-07-24;07:30;VIA SALARIA;41.98601;12.517239999999999;5;2;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;07:40;VIA AUGUSTO JANDOLO;41.887650000000001;12.47729;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;08:10;VIALE REGINA MARGHERITA;41.918810000000001;12.49948;3;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;08:30;VIA ERMANNO WOLF FERRARI;41.748170000000002;12.377940000000001;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;08:45;VIALE DELL'UNIVERSITA';41.905140000000003;12.512980000000001;3;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;08:50;VIA FRANCESCO PALLAVICINI;41.85971;12.45387;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-07-24;09:30;VIA GALVANI;41.877760000000002;12.476800000000001;1;2;0;0;Tamponamento
Roma;2018-07-24;09:40;VIA CASILINA;41.881320000000002;12.538650000000001;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;09:45;VIA DEL FOSSO DI BRAVETTA;41.874079999999999;12.416090000000001;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-24;09:45;PIAZZA VENEZIA;41.896000000000001;12.482799999999999;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;09:45;VIA DI TOR VERGATA;41.846769999999999;12.622590000000001;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;10:00;VIA MAR DEI SARGASSI;41.727130000000002;12.300179999999999;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;10:35;VIA DELLA TOLDA;41.725749999999998;12.293139999999999;6;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-24;10:40;VIA CASSIA;41.983719999999998;12.40929;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;10:45;VIA MATTIA BATTISTINI;41.91272;12.41854;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;10:50;VIA COGOLETO;41.927909999999997;12.42306;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;11:00;VIA BELMONTE IN SABINA;41.945210000000003;12.59008;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;11:00;PIAZZA DELLA RADIO;41.870780000000003;12.46767;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;11:15;VIA DOMENICO DE DOMINICIS;41.900959999999998;12.534979999999999;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;11:30;VIA DELLA BUFALOTTA;41.96743;12.54983;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;11:32;VIA DELLA VALLE DEI FONTANILI;41.927990000000001;12.406750000000001;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;11:45;VIA DI TRIGORIA;41.746479999999998;12.456950000000001;0;1;0;0;Ribaltamento senza urto contro ostacolo fisso
Roma;2018-07-24;12:00;VIA DELLE CAPANNELLE;41.82891;12.56592;2;0;0;0;Tamponamento
Roma;2018-07-24;12:00;VIA CARLO CASINI;41.782319999999999;12.33742;0;3;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;12:00;PIAZZA DELLE CINQUE SCOLE;41.892629999999997;12.476509999999999;2;0;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-07-24;12:10;VIA FABRIANO;41.94079;12.584479999999999;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;12:30;VIA PIEVEBOVIGLIANA;41.939369999999997;12.58695;2;0;0;0;Tamponamento
Roma;2018-07-24;12:40;VIA DELLA PINETA SACCHETTI;41.930190000000003;12.42647;5;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;12:50;VIA TRIONFALE;41.912399999999998;12.45256;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;12:50;VIA TORCEGNO;41.732340000000001;12.3759;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;13:10;VIALE REGINA ELENA;41.908239999999999;12.51225;4;0;0;0;Tamponamento Multiplo
Roma;2018-07-24;14:00;VIA AURELIA;41.895510000000002;12.42019;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;14:10;VIA DEL MARE;41.840260000000001;12.463229999999999;2;4;0;0;Tamponamento Multiplo
Roma;2018-07-24;14:15;CORSO DUCA DI GENOVA;41.733440000000002;12.27328;5;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;14:20;VIALE DEI BASTIONI DI MICHELANGELO;41.906759999999998;12.45594;2;1;0;0;Tamponamento
Roma;2018-07-24;14:30;PIAZZA AUGUSTO RIGHI;41.861339999999998;12.47011;2;0;0;0;Scontro frontale fra veicoli in marcia
Roma;2018-07-24;15:00;VIA COLLATINA;41.904859999999999;12.60361;5;1;0;0;Tamponamento Multiplo
Roma;2018-07-24;15:15;VIA APPIA NUOVA;41.862450000000003;12.53295;3;0;0;0;Tamponamento
Roma;2018-07-24;15:20;VIA VIRGILIO TALLI;41.964649999999999;12.522930000000001;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-24;15:30;VIA CASILINA;41.862490000000001;12.614570000000001;6;1;0;0;Tamponamento Multiplo
Roma;2018-07-24;15:30;VIA DEL FOSSO DI DRAGONCELLO;41.757680000000001;12.329890000000001;0;1;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-07-24;15:30;VIA CRISTOFORO COLOMBO;41.78584;12.41155;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-07-24;15:30;VIA ALBERTO BERGAMINI;41.906230000000001;12.55702;0;0;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-07-24;15:40;VIA DELLA VALLE DEI FONTANILI;41.927990000000001;12.406750000000001;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;15:45;VIALE DEI BASTIONI DI MICHELANGELO;41.906529999999997;12.455830000000001;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;15:45;VIA VOLSINIO;41.922939999999997;12.50779;2;0;0;0;Veicolo in marcia contro veicolo fermo
Roma;2018-07-24;16:00;VIA DI VIGNA MURATA;41.827170000000002;12.50539;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-24;16:00;VIA GIOVANNI PITTALUGA;41.899720000000002;12.536899999999999;1;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-24;16:05;VIALE DON PASQUINO BORGHI;41.811120000000003;12.443390000000001;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;16:10;PIAZZA DEI RE DI ROMA;41.882359999999998;12.51366;3;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-24;16:15;VIALE DEI ROMAGNOLI;41.769129999999997;12.32241;6;0;0;0;Tamponamento Multiplo
Roma;2018-07-24;16:45;VIALE DELLE TERME DI CARACALLA;41.879710000000003;12.495749999999999;4;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;16:50;VIALE DELL'OCEANO ATLANTICO;41.820099999999996;12.471399999999999;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-24;17:20;VIALE PARIOLI;41.922849999999997;12.49179;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;17:20;VIA DI BOCCEA;41.914949999999997;12.38466;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;17:25;VIA DELLE FOSSE DI CASTELLO;41.903930000000003;12.46354;3;1;0;0;Tamponamento Multiplo
Roma;2018-07-24;17:35;VIA ORAZIO PULVILLO;41.855460000000001;12.56902;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;17:35;VIA CARDINALE MASSIMI;41.907179999999997;12.416270000000001;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;17:50;VIA PRENESTINA;41.893070000000002;12.620229999999999;2;0;0;0;Tamponamento
Roma;2018-07-24;18:00;VIA ANGELO EMO;41.905619999999999;12.44849;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;18:10;VIA ARDEATINA;41.839260000000003;12.517989999999999;2;0;0;0;Scontro frontale fra veicoli in marcia
Roma;2018-07-24;18:10;VIA CASSIA;42.008980000000001;12.379110000000001;1;1;0;0;Investimento di pedone
Roma;2018-07-24;18:10;VIALE REGINA ELENA;41.905630000000002;12.51562;1;1;0;0;Infortunio per sola frenata improvvisa
Roma;2018-07-24;18:10;VIALE DEI COLLI PORTUENSI;41.870489999999997;12.44308;4;0;0;0;Veicolo in marcia contro veicolo fermo
Roma;2018-07-24;18:25;VIA DEL QUIRINALE;41.901519999999998;12.490030000000001;2;2;0;0;Tamponamento Multiplo
Roma;2018-07-24;18:35;VIA MOTTA CAMASTRA;41.866430000000001;12.68451;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-07-24;18:55;VIA DEL FORO ITALICO;41.939909999999998;12.483750000000001;1;1;0;0;Tamponamento
Roma;2018-07-24;19:00;VIA CRISTOFORO COLOMBO;41.86383;12.497949999999999;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;19:20;VIA TERNI;41.885269999999998;12.517390000000001;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-24;19:30;VIA DELLA BUFALOTTA;41.957799999999999;12.54571;1;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-24;20:00;VIA PORTUENSE;41.853610000000003;12.4414;1;0;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-07-24;20:20;VIALE DI TOR DI QUINTO;41.944710000000001;12.478479999999999;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;21:30;VIA CRISTOFORO COLOMBO;41.822600000000001;12.465310000000001;1;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;23:00;VIA DELLA PISANA;41.857680000000002;12.38897;2;1;0;0;Tamponamento
Roma;2018-07-24;23:55;VIA CASILINA;41.865479999999998;12.60018;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-24;23:55;VIA CLAUDIA;41.888759999999998;12.49396;2;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-25;01:05;VIA FILIPPO TURATI;41.897790000000001;12.503500000000001;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-25;01:20;VIA DELLE CAPANNELLE;41.841749999999998;12.57499;1;0;0;0;Ribaltamento senza urto contro ostacolo fisso
Roma;2018-07-25;01:45;PIAZZA DELLA ROVERE;41.898989999999998;12.462619999999999;2;0;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-07-25;02:20;VIA FLAMINIA;41.955060000000003;12.48494;0;1;0;0;Ribaltamento senza urto contro ostacolo fisso
Roma;2018-07-25;02:30;VIA PRENESTINA;41.894489999999998;12.57696;1;1;0;0;Investimento di pedone
Roma;2018-07-25;03:30;VIA GIULIO FRASCHERI;41.992669999999997;12.482749999999999;1;0;0;0;Veicolo in marcia contro veicoli in sosta
Roma;2018-07-25;06:15;VIALE CESARE PAVESE;41.817369999999997;12.474769999999999;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-07-25;07:50;VIA PINEROLO;41.883330000000001;12.51643;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-25;08:00;VIA ANAPO;41.92568;12.50787;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-25;08:00;VIALE IPPOCRATE;41.907110000000003;12.51812;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-25;08:15;VIA SALARIA;41.992139999999999;12.514049999999999;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-25;08:20;LUNGOTEVERE RIPA;41.887999999999998;12.478820000000001;1;1;0;0;Tamponamento
Roma;2018-07-25;08:20;VIA TIBERINA;42.019390000000001;12.50521;3;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-25;08:30;VIA PISINO;41.898209999999999;12.558719999999999;2;0;0;0;Veicolo in marcia contro veicolo arresto
Roma;2018-07-25;08:30;VIA FILIPPO SMALDONE;41.893790000000003;12.56108;1;0;0;0;Infortunio per caduta del veicolo
Roma;2018-07-25;08:35;PIAZZA DI PORTA PORTESE;41.883949999999999;12.474209999999999;0;1;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-25;09:00;VIALE DEI ROMAGNOLI;41.740180000000002;12.283849999999999;3;0;0;0;Tamponamento Multiplo
Roma;2018-07-25;09:05;VIALE MARCO POLO;41.873280000000001;12.48812;1;0;0;0;Infortunio per sola frenata improvvisa
Roma;2018-07-25;09:15;VIA AURELIA;41.890149999999998;12.412229999999999;3;0;0;0;Tamponamento Multiplo
Roma;2018-07-25;09:55;VIA LAURENTINA;41.832470000000001;12.48081;2;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-25;10:00;VIA COSTANTINO MORTATI;41.947749999999999;12.58695;0;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-07-25;10:15;VIA BOCCA DI LEONE;41.904949999999999;12.48063;1;0;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-07-25;10:15;LUNGOMARE PAOLO TOSCANELLI;41.730089999999997;12.27543;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-25;10:20;VIA SALARIA;41.954389999999997;12.505710000000001;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-25;10:30;VIALE DELL'UMANESIMO;41.822580000000002;12.471959999999999;3;0;0;0;Tamponamento
Roma;2018-07-25;10:40;VIA DELLA RISERVA GRANDE;41.946550000000002;12.374499999999999;3;0;0;0;Scontro frontale/laterale SX fra veicoli in marcia
Roma;2018-07-25;10:45;VIALE PAOLO FERDINANDO QUAGLIA;41.868029999999997;12.640420000000001;1;0;0;0;Veicolo in marcia contro veicolo fermo
Roma;2018-07-25;11:25;VIA APPIA NUOVA;41.82638;12.55986;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-25;11:30;VIA MOLFETTA;41.890439999999998;12.58062;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-25;11:40;VIA TEANO;41.889580000000002;12.5479;2;1;0;0;Tamponamento
Roma;2018-07-25;12:00;VIA DEI SETTE METRI;41.81429;12.60576;2;0;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-25;12:30;VIA DELLE TRE FONTANE;41.840339999999998;12.470050000000001;1;1;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-25;12:40;VIA SALARIA;42.011270000000003;12.520099999999999;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-25;12:45;VIA DELLA CAMILLUCCIA;41.944229999999997;12.450390000000001;1;1;0;0;Tamponamento
Roma;2018-07-25;12:45;VIA DELLA CORAZZATA;41.736490000000003;12.263170000000001;4;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-25;13:00;VIALE DELLO SCALO S. LORENZO;41.893839999999997;12.51634;1;0;0;0;Veicolo in marcia contro veicolo in sosta
Roma;2018-07-25;13:20;VIA CESARE CASTIGLIONI;41.937910000000002;12.42165;2;1;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-25;13:40;VIA DI MACCHIA SAPONARA;41.767490000000002;12.357620000000001;1;1;0;0;Scontro frontale fra veicoli in marcia
Roma;2018-07-25;13:40;VIA TIBURTINA;41.932810000000003;12.59282;2;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-25;13:45;VIA CASSIA;41.984279999999998;12.40812;0;1;0;0;Veicolo in marcia contro ostacolo fisso
Roma;2018-07-25;13:45;VIA DEI MONTI PARIOLI;41.923250000000003;12.47612;0;2;0;0;Veicolo in marcia contro ostacolo accidentale
Roma;2018-07-25;14:10;VIA MONTEFIASCONE;41.971690000000002;12.44197;3;0;0;0;Scontro laterale fra veicoli in marcia
Roma;2018-07-25;14:47;VIA GIORGIO MOSER;41.971589999999999;12.535830000000001;0;4;0;0;Scontro frontale/laterale DX fra veicoli in marcia
Roma;2018-07-25;14:50;VIA ANDREA DI BONAIUTO;41.826900000000002;12.49282;1;1;0;0;Tamponamento
