ID,TipoPersona,Sesso,TipoLesione
3806492,Conducente,M,Illeso
3806492,Conducente,M,Rifiuta cure immediate
3806492,Passeggero,M,Rifiuta cure immediate
3806492,Passeggero,M,Rifiuta cure immediate
3806497,Conducente,F,Illeso
3806497,Conducente,F,Rimandato
3806505,Conducente,M,Rifiuta cure immediate
3806505,Conducente,F,Illeso
3806515,Pedone,M,Ricoverato
3806515,Conducente,M,Illeso
3806517,Conducente,M,Illeso
3806517,Passeggero,F,Illeso
3806517,Conducente,F,Illeso
3806518,Conducente,F,Illeso
3806518,Conducente,M,Illeso
3806518,Passeggero,F,Rimandato
3806518,Conducente,M,Illeso
3806537,Conducente,M,Illeso
3806537,Passeggero,F,Illeso
3806537,Passeggero,F,Illeso
3806537,Conducente,M,Illeso
3806542,Conducente,M,Ricoverato
3806545,Conducente,M,Illeso
3806545,Conducente,F,Illeso
3806546,Conducente,M,Rifiuta cure immediate
3806546,Passeggero,F,Rimandato
3806546,Conducente,M,Illeso
3806551,Conducente,M,Illeso
3806551,Conducente,M,Rimandato
3806552,Conducente,M,Illeso
3806552,Conducente,M,Rimandato
3806556,Conducente,F,Rifiuta cure immediate
3806556,Conducente,F,Rifiuta cure immediate
3806560,Conducente,M,Illeso
3806560,Conducente,M,Illeso
3806563,Conducente,M,Rifiuta cure immediate
3806563,Conducente,M,Illeso
3806563,Passeggero,M,Illeso
3806564,Conducente,M,Rimandato
3806565,Conducente,M,Illeso
3806565,Passeggero,F,Illeso
3806565,Passeggero,F,Illeso
3806565,Passeggero,F,Illeso
3806565,Conducente,M,Illeso
3806565,Conducente,M,Illeso
3806566,Conducente,M,Illeso
3806566,Conducente,M,Rimandato
3806573,Conducente,M,Rimandato
3806573,Passeggero,M,Prognosi riservata
3806575,Pedone,M,Rimandato
3806575,Conducente,M,Illeso
3806575,Passeggero,F,Illeso
3806576,Conducente,M,Illeso
3806576,Conducente,M,Rimandato
3806577,Conducente,M,Illeso
3806577,Conducente,M,Illeso
3806582,Conducente,M,Illeso
3806582,Conducente,M,Illeso
3806582,Conducente,M,Rifiuta cure immediate
3806582,Passeggero,M,Illeso
3806588,Pedone,M,Rimandato
3806588,Conducente,F,Illeso
3806589,Conducente,M,Rifiuta cure immediate
3806589,Conducente,F,Rimandato
3806593,Conducente,M,Illeso
3806593,Conducente,F,Rimandato
3806593,Passeggero,F,Illeso
3806600,Conducente,M,Illeso
3806600,Conducente,M,Illeso
3806606,Conducente,F,Illeso
3806609,Conducente,M,Illeso
3806609,Conducente,M,Illeso
3806609,Passeggero,M,Illeso
3806609,Passeggero,M,Illeso
3806619,Conducente,M,Illeso
3806621,Conducente,M,Rimandato
3806630,Conducente,M,Illeso
3806631,Conducente,M,Illeso
3806631,Passeggero,M,Illeso
3806631,Conducente,M,Rifiuta cure immediate
3806636,Conducente,F,Illeso
3806650,Conducente,M,Illeso
3806654,Conducente,M,Illeso
3806656,Conducente,M,Illeso
3806656,Passeggero,M,Illeso
3806656,Conducente,M,Illeso
3806657,Conducente,F,Illeso
3806662,Conducente,M,Illeso
3806671,Conducente,M,Illeso
3806671,Conducente,M,Illeso
3806672,Conducente,M,Illeso
3806672,Passeggero,F,Rimandato
3806672,Conducente,F,Illeso
3806676,Conducente,M,Rimandato
3806676,Conducente,F,Illeso
3806676,Passeggero,F,Illeso
3806677,Conducente,M,Illeso
3806677,Passeggero,F,Rimandato
3806677,Conducente,M,Rimandato
3806693,Conducente,F,Rifiuta cure immediate
3806693,Conducente,F,Illeso
3806703,Conducente,,Illeso
3806703,Conducente,M,Illeso
3806706,Conducente,M,Illeso
3806709,Conducente,M,Illeso
3806709,Conducente,M,Illeso
3806709,Conducente,M,Illeso
3806717,Conducente,M,Illeso
3806717,Conducente,F,Illeso
3806722,Pedone,M,Illeso
3806722,Conducente,M,Illeso
3806722,Passeggero,F,Illeso
3806744,Conducente,F,Illeso
3806744,Conducente,F,Rimandato
3806744,Passeggero,F,Rimandato
3806744,Passeggero,M,Rimandato
3806744,Conducente,M,Illeso
3806744,Conducente,F,Illeso
3806744,Passeggero,M,Illeso
3806744,Passeggero,F,Illeso
3806744,Passeggero,F,Illeso
3806753,Conducente,F,Illeso
3806753,Conducente,F,Rifiuta cure immediate
3806753,Conducente,M,Illeso
3806753,Conducente,F,Illeso
3806775,Conducente,F,Illeso
3806775,Conducente,F,Illeso
3806803,Conducente,M,Illeso
3806816,Conducente,F,Illeso
3806816,Passeggero,F,Illeso
3806816,Passeggero,F,Illeso
3806816,Passeggero,F,Illeso
3806816,Passeggero,M,Illeso
3806816,Conducente,M,Illeso
3806824,Conducente,F,Illeso
3806870,Conducente,M,Illeso
3806876,Conducente,F,Illeso
3806876,Conducente,M,Illeso
3806889,Conducente,F,Illeso
3806889,Passeggero,M,Illeso
3806889,Conducente,F,Rimandato
3806892,Conducente,M,Illeso
3806892,Conducente,M,Illeso
3806910,Conducente,M,Illeso
3806911,Conducente,F,Illeso
3806911,Passeggero,F,Illeso
3806911,Conducente,M,Illeso
3806963,Conducente,F,Illeso
3806972,Conducente,M,Illeso
3806976,Conducente,M,Illeso
3806976,Conducente,M,Illeso
3807011,Conducente,M,Rimandato
3807011,Conducente,M,Illeso
3807046,Conducente,M,Illeso
3807046,Conducente,M,Illeso
3807113,Conducente,F,Illeso
3807113,Conducente,M,Illeso
3807162,Conducente,M,Illeso
3807192,Conducente,F,Illeso
3807192,Passeggero,F,Illeso
3807250,Conducente,F,Illeso
3807250,Conducente,F,Illeso
3807275,Conducente,M,Illeso
3807275,Conducente,M,Illeso
3807305,Conducente,F,Illeso
3807305,Passeggero,F,Illeso
3807305,Conducente,M,Illeso
3807312,Conducente,M,Illeso
3807312,Passeggero,M,Illeso
3807312,Passeggero,M,Illeso
3807314,Conducente,M,Illeso
3807314,Conducente,M,Illeso
3807322,Conducente,M,Illeso
3807322,Conducente,F,Rimandato
3807334,Conducente,M,Illeso
3807356,Conducente,M,Illeso
3807356,Conducente,M,Illeso
3807487,Conducente,F,Illeso
3807487,Conducente,M,Rimandato
3807492,Conducente,F,Illeso
3807492,Conducente,F,Illeso
3807517,Conducente,M,Illeso
3807517,Conducente,F,Rimandato
3807587,Conducente,F,Illeso
3807620,Pedone,F,Rifiuta cure immediate
3807620,Conducente,M,Illeso
3807639,Pedone,F,Rimandato
3807639,Conducente,M,Illeso
3807639,Passeggero,F,Illeso
3807639,Passeggero,F,Illeso
3807689,Conducente,F,Illeso
3807689,Conducente,M,Rifiuta cure immediate
3807701,Conducente,M,Illeso
3807701,Conducente,M,Rimandato
3807701,Passeggero,F,Rimandato
3807705,Conducente,M,Illeso
3807705,Passeggero,M,Illeso
3807705,Passeggero,F,Illeso
3807709,Conducente,M,Illeso
3807709,Passeggero,F,Illeso
3807721,Conducente,M,Illeso
3807721,Conducente,M,Illeso
3807732,Conducente,M,Rifiuta cure immediate
3807735,Conducente,F,Rimandato
3807735,Conducente,F,Rimandato
