ID,Citta,Via,FondoStradale,Pavimentazione,Illuminazione,Coordinate
035201707101720872,Bergamo, VIA SAN BERNARDINO all'intersezione con ROTATORIA SAN BERNARDINO,,,,"(45.6759, 9.6613)"
035201707102332873,Bergamo, S.P. 671 tratto ascendente sottopasso Colognola dir. Lecco,,,,"(45.6761, 9.6594)"
035201707102332874,Bergamo, S.P. EX 671  tratto ascendente sottopasso Colognola dir. Lecco,,,,"(45.6761, 9.6596)"
035201707102330875,Bergamo, S.P. 671 sottopasso Colognola direzione Lecco,,,,"(45.6762, 9.6628)"
035201707090835876,Bergamo, VIA SALVO D'ACQUISTO palo luce  n. 35,,,,"(45.6898, 9.6467)"
035201707091650877,Bergamo, VIA DEI CANIANA in corrispondenza del civico n.4,,,,"(45.6853, 9.6596)"
035201707091725878,Bergamo, ROTATORIA VIA LUNGA all'intersezione con SVINCOLO 671,,,,"(45.6798, 9.6973)"
035201707091520879,Bergamo, LARGO DECORATI AL VALOR CIVILE all'intersezione con Circonvallazione delle Valli,,,,"(45.7041, 9.6943)"
035201707080020880,Bergamo, VIA MAJ all'intersezione semaforizzata con VIALE PAPA GIOVANNI XXIII,,,,"(45.6924, 9.6728)"
035201707080019881,Bergamo, VIA MAJ in prossimità del civico n.8,,,,"(45.6944, 9.6778)"
035201707081340882,Bergamo, CIRCONVALLAZIONE PLORZANO all'intersezione con VIA QUINTO ALPINI,,,,"(45.7133, 9.6835)"
035201707080915883,Bergamo, VIA SAN GIOVANNI BOSCO fronte scalo ferroviario,,,,"(45.6885, 9.6709)"
035201707081045884,Bergamo, VIA BORGO PALAZZO in corrispondenza del civico n.28/A,,,,"(45.6979, 9.6806)"
035201707070800885,Bergamo, ROTATORIA SAN BERNARDINO intersezione Paltriniano direzione lecco,,,,"(45.6763, 9.6614)"
035201707071010886,Bergamo, VIA MAJ in prossimità del civico n.13,,,,"(45.6945, 9.6787)"
035201707071605887,Bergamo, VIA GLENO all'intersezione con VIA PIZZO DELLA PRESOLANA,,,,"(45.6986, 9.6999)"
035201707071400888,Bergamo, VIA GHISLANZONI in corrispondenza del civico n.30,,,,"(45.6925, 9.6698)"
035201707071855889,Bergamo, VIA GALGARIO in prossimità del civico n.11,,,,"(45.7008, 9.6809)"
035201707071000890,Bergamo, SVINCOLO 671 all'intersezione con ROTATORIA AUTOSTRADA,,,,"(45.6766, 9.6713)"
035201707071530891,Bergamo, ROTATORIA AUTOSTRADA svincolo 671,,,,"(45.6758, 9.6685)"
035201707070710892,Bergamo, VIA PONTE PIETRA in corrispondenza del civico n.14,,,,"(45.7125, 9.6822)"
035201707060800893,Bergamo, VIALE ROMA all'intersezione semaforizzata con VIA PETRARCA,,,,"(45.6963, 9.6683)"
035201707061550894,Bergamo, SVINCOLO 671 all'intersezione con ROTATORIA AUTOSTRADA,,,,"(45.6766, 9.6713)"
035201707061735895,Bergamo, VIA SUARDI all'intersezione con VIA F.LLI CAIROLI,,,,"(45.7048, 9.685)"
035201707061435896,Bergamo, ROTONDA DEI MILLE in prossimità del civico n.4,,,,"(45.6955, 9.6667)"
035201707061420897,Bergamo, VIA PIZZO RECASTELLO area di parcheggio MD,,,,"(45.6907, 9.7009)"
035201707060900898,Bergamo, AUTOSTRADA in corrispondenza del civico n.1/b,,,,"(45.6868, 9.6682)"
035201707061715899,Bergamo, VIA STEZZANO rotatoria con via delle industrie,,,,"(45.6636, 9.6587)"
035201707050755900,Bergamo, S.P. 671 in prossimità della chilometrica6.3,,,,"(45.6764, 9.6841)"
035201707051030901,Bergamo, S.P. 671 poco prima svincolo r.da Autostrada,,,,"(45.6765, 9.6714)"
035201707052100902,Bergamo, VENTIQUATTRO MAGGIO in corrispondenza del civico n.2/g,,,,"(45.6978, 9.6547)"
035201707051110903,Bergamo, VIA BORGO PALAZZO altezza distributore Q8 dir. Seriate,,,,"(45.6915, 9.6995)"
035201707041810904,Bergamo, S.P. 671 all'intersezione con VIA LUNGA,,,,"(45.6801, 9.6985)"
035201707041045905,Bergamo, VIA GRUMELLO svincolo per la S.P. 671 direzione Stezzano,,,,"(45.6752, 9.646)"
035201707041325906,Bergamo, VIA BROSETA all'intersezione con VIA DUNANT ENRICO,,,,"(45.6933, 9.6446)"
035201707041545907,Bergamo, VIA ZANICA in corrispondenza del civico n.f 71,,,,"(45.6796, 9.6727)"
035201707041805908,Bergamo, CIRCONVALLAZIONE FABRICIANO antistante lavaggio Car Wash,,,,"(45.7171, 9.6684)"
035201707041855909,Bergamo, VIA CAMPAGNOLA in corrispondenza del civico n.27,,,,"(45.6791, 9.6767)"
035201707041815910,Bergamo, ROTATORIA VIA LUNGA all'intersezione con VIA LUNGA,,,,"(45.6832, 9.699)"
035201707031130911,Bergamo, VIA SAN GIORGIO in prossimità del civico n.19/B,,,,"(45.6872, 9.6644)"
035201707031350912,Bergamo, VIA MARTIN LUTHER KING  in prossimità del civico n.96,,,,"(45.6805, 9.6391)"
035201707031545913,Bergamo, VIA SAN BERNARDINO in prossimità del civico n.104/B,,,,"(45.6801, 9.6618)"
035201707022330914,Bergamo, ROTATORIA VIA PER ORIO all'intersezione con S.P. 591,,,,"(45.6764, 9.6848)"
035201707021500915,Bergamo, Via per Orio all'intersezione con ROTATORIA VIA PER ORIO,,,,"(45.6773, 9.6846)"
035201707021125916,Bergamo, S.P. 671 sottopasso Colognola direzione Lecco,,,,"(45.6761, 9.6694)"
035201707021230917,Bergamo, VIA GRUMELLO all'intersezione con VIA MOSCHENI,,,,"(45.6726, 9.6423)"
035201707011100918,Bergamo, LARGO PORTA NUOVA in prossimità del civico n.15,,,,"(45.694, 9.6704)"
035201706301130919,Bergamo, VIA BRIGATA ALPINA OROBICA in corrispondenza del civico n.1,,,,"(45.6961, 9.6694)"
035201706301935920,Bergamo, VIA SAN BERNARDINO all'intersezione con ROTATORIA SAN BERNARDINO,,,,"(45.6757, 9.6611)"
035201706301530921,Bergamo, VIA FRIZZONI all'intersezione con VIA CAMOZZI G.,,,,"(45.6983, 9.6774)"
035201706291845922,Bergamo, VIA PIZZO DELLA PRESOLANA in prossimità del palo luce n.22,,,,"(45.6981, 9.6955)"
035201706292240923,Bergamo, VIA SAN GIORGIO all'intersezione semaforizzata con AUTOSTRADA,,,,"(45.688, 9.6674)"
035201706290850924,Bergamo, VIA BORGO PALAZZO all'intersezione con PIAZZALE DELLA FIERA NUOVA,,,,"(45.6887, 9.7078)"
035201706281820925,Bergamo, SVINCOLO 671 in prossimità della Rotatoria Autostrada,,,,"(45.6762, 9.6716)"
035201706282300926,Bergamo, VIA GRUMELLO all'intersezione con VIA GORIZIA,,,,"(45.6675, 9.6366)"
035201706280825927,Bergamo, VIA BAIONI in prossimità del civico n.40,,,,"(45.709, 9.6734)"
035201706281055928,Bergamo, VIA BORGO PALAZZO in corrispondenza del civico n.56/A,,,,"(45.6969, 9.6821)"
035201706282100929,Bergamo, VIA DELLE VALLI in corrispondenza al palo n. 18 dir. autostrada,,,,"(45.6976, 9.6948)"
035201706281130930,Bergamo, VIA SAN BERNARDINO all'intersezione semaforizzata con SVINCOLO 671,,,,"(45.6761, 9.6612)"
035201706281815931,Bergamo, VIALE VITTORIO EMANUELE II in corrispondenza del civico n.102,,,,"(45.7037, 9.6725)"
035201706271030932,Bergamo, VIA RUGGERI DA STABELLO in corrispondenza del civico n.6,,,,"(45.7137, 9.6675)"
035201706271920933,Bergamo, VIA STOPPANI in prossimità del civico n.10/C,,,,"(45.6956, 9.6757)"
035201706261845934,Bergamo, VIA PIZZO RECASTELLO in prossimità del civico n.12,,,,"(45.6898, 9.6982)"
035201706261035935,Bergamo, VIA ZANICA all'intersezione con VIA FURIETTI,,,,"(45.6855, 9.6734)"
035201706261015936,Bergamo, S.P. EX 671  km 8.2   direzione Seriate,,,,"(45.6794, 9.7019)"
035201706251250937,Bergamo, ROTATORIA AUTOSTRADA all'intersezione con S.P. 671,,,,"(45.6765, 9.6713)"
035201706250930938,Bergamo, VIA CORRIDONI F. all'intersezione con PIAZZALE LOVERINI PONZIANO,,,,"(45.7061, 9.6878)"
035201706241030939,Bergamo, VIA DON L. PALAZZOLO in corrispondenza del civico n.66,,,,"(45.6891, 9.6648)"
035201706241750940,Bergamo, VIA ZANICA in corrispondenza del civico n.69,,,,"(45.6799, 9.6729)"
035201706241530941,Bergamo, VIA BASCHENIS E. all'intersezione con VIA SAN GIORGIO,,,,"(45.6877, 9.6663)"
035201706231837942,Bergamo, VIA BORGO PALAZZO in prossimità del civico n.187,,,,"(45.6914, 9.6999)"
035201706231715943,Bergamo, VIA DELLE VALLI in prossimità del civico n.31,,,,"(45.6965, 9.6941)"
035201706231520944,Bergamo, VIA MORONI GIANBATTISTA in corrispondenza del civico n.322,,,,"(45.6848, 9.6568)"
035201706231150945,Bergamo, VIA BIANZANA all'intersezione con LARGO DECORATI AL VALOR CIVILE,,,,"(45.7044, 9.6938)"
035201706231345946,Bergamo, VIA CORRIDONI F. all'intersezione semaforizzata con VIA F.LLI BRONZETTI,,,,"(45.7053, 9.6862)"
035201706230840947,Bergamo, ROTATORIA VIA PER ORIO all'intersezione con SVINCOLO 671,,,,"(45.677, 9.6845)"
035201706231100948,Bergamo, SVINCOLO 671 all'intersezione con ROTATORIA AUTOSTRADA,,,,"(45.6763, 9.6715)"
035201706221330949,Bergamo, VIA FARA parcheggi regolamentati strisce blu,,,,"(45.706, 9.667)"
035201706221500950,Bergamo, S.P. 671 f.Famila,,,,"(45.6759, 9.6569)"
035201706220900951,Bergamo, VIA SAN GIORGIO all'intersezione con VIA AUTOSTRADA,,,,"(45.6879, 9.6673)"
035201706220900952,Bergamo, VIA BORGO SANTA CATERINA in corrispondenza del civico n.53/a,,,,"(45.7056, 9.6837)"
035201706221720953,Bergamo, VIA MARTIN LUTHER KING  in prossimità del civico n.98,,,,"(45.6809, 9.6396)"
035201706221420954,Bergamo, VIA SAN GIOVANNI BOSCO in prossimità del civico n.3/5,,,,"(45.6883, 9.6712)"
035201706221845955,Bergamo, VIA STENDHAL all'intersezione con VIA CAMPAGNOLA,,,,"(45.6793, 9.6747)"
035201706211715956,Bergamo, VIA GRITTI all'intersezione con CIRCONV. MUGAZZONE,,,,"(45.6936, 9.6923)"
035201706211520957,Bergamo, DON BOSCO all'intersezione con CIRCONV. MUGAZZONE,,,,"(45.6821, 9.6781)"
035201706211510958,Bergamo, VIA SAN BERNARDINO in corrispondenza del civico n.143,,,,"(45.6767, 9.6612)"
035201706210930959,Bergamo, VIA MAESTRI DEL LAVORO in corrispondenza del civico n.15,,,,"(45.6805, 9.6666)"
035201706211410960,Bergamo, ROTATORIA AUTOSTRADA svincolo 671,,,,"(45.676, 9.6708)"
035201706211210961,Bergamo, VIA CARDUCCI G. all'intersezione con VIA SALVO D'ACQUISTO,,,,"(45.6894, 9.6467)"
035201706211220962,Bergamo, VIA GASPARINI parcheggio Banca Intesa,,,,"(45.6845, 9.6869)"
035201706211515963,Bergamo, VIA ROSMINI A. in prossimità del civico n.6/a,,,,"(45.6997, 9.6591)"
035201706211530964,Bergamo, VIA GRUMELLO all'intersezione con VIA GOLTARA,,,,"(45.67, 9.6391)"
035201706201330965,Bergamo, VIA ZANICA in prossimità del civico n.69,,,,"(45.6799, 9.6729)"
035201706201540966,Bergamo, CIRCONVALLAZIONE PALTRINIANO a mt. 100 dalla laterale dx v. Caduti Vitt. Veneto,,,,"(45.6784, 9.672)"
035201706191015967,Bergamo, S.P. 671 a 500 metri svincolo A4 direzione Lecco,,,,"(45.6757, 9.6729)"
035201706191800968,Bergamo, ROTATORIA VIA PER ORIO all'intersezione con SVINCOLO 671,,,,"(45.6769, 9.6842)"
035201706191442969,Bergamo, VIA CAMOZZI G. in corrispondenza del civico n.F 92,,,,"(45.6959, 9.6745)"
035201706191830970,Bergamo, VIA GABRIELE ROSA in prossimità del palo luce n.4,,,,"(45.6876, 9.6938)"
035201706182220971,Bergamo, VIA PAPA LEONE XIII prossimità Montello,,,,"(45.7101, 9.6936)"
035201706182225972,Bergamo, CARDUCCI all'intersezione semaforizzata con VIA SALVO D'ACQUISTO,,,,"(45.689, 9.6508)"
035201706180025973,Bergamo, VIA GEMELLI all'intersezione con VIA BURATTI,,,,"(45.708, 9.696)"
035201706181830974,Bergamo, DON BOSCO all'intersezione con VIA MOZART VOLFANGO AMEDEO,,,,"(45.6865, 9.6733)"
035201706171200975,Bergamo, VIA SERASSI all'interno del parcheggio,,,,"(45.7007, 9.6887)"
035201706171330976,Bergamo, VIA NAZARIO SAURO all'intersezione con VIA BARACCA F.,,,,"(45.7052, 9.6776)"
035201706162100977,Bergamo, VIA ZANICA in prossimità del civico n.71,,,,"(45.6793, 9.6727)"
035201706161215978,Bergamo, VIA GRUMELLO all'intersezione con VIA AI CAMPI SPINI,,,,"(45.6751, 9.6453)"
035201706161445979,Bergamo, S.P. 671 all'intersezione con S.P. 671,,,,"(45.6756, 9.6739)"
035201706160800980,Bergamo, VIA VERDI in corrispondenza del civico n.1m,,,,"(45.6977, 9.6707)"
035201706161135981,Bergamo, CIRCONVALLAZIONE PALTRINIANO prossimità della rotonda S.G.Bosco,,,,"(45.6819, 9.6784)"
035201706162115982,Bergamo, VIA FARA in prossimità del civico n.3,,,,"(45.706, 9.6662)"
035201706161700983,Bergamo, VIA QUARENGHI f.Farmacia,,,,"(45.6913, 9.6666)"
035201706151145984,Bergamo, VIA SAN BERNARDINO in corrispondenza del civico n.142,,,,"(45.6748, 9.6609)"
035201706141915985,Bergamo, VIA SAN COLOMBANO in corrispondenza del civico n.1,,,,"(45.7192, 9.6704)"
035201706140720986,Bergamo, VIA BELLINI V. all'intersezione con VIA POLARESCO,,,,"(45.6926, 9.6307)"
035201706141410987,Bergamo, VIA TIRABOSCHI in corrispondenza del civico n.8,,,,"(45.6938, 9.6694)"
035201706142350988,Bergamo, VIA GRUMELLO all'intersezione semaforizzata con VIA DELLA GRUMELLINA,,,,"(45.6736, 9.6436)"
035201706141300989,Bergamo, VIA BORGO PALAZZO all'intersezione semaforizzata con VIA PIZZO RECASTELLO,,,,"(45.6911, 9.701)"
035201706141415990,Bergamo, S.P. 671 tratto ascendente dirz. lovere,,,,"(45.676, 9.6617)"
035201706141250991,Bergamo, ROTATORIA AUTOSTRADA Coop,,,,"(45.6983, 9.6773)"
035201706131520992,Bergamo, VIA CELADINA all'intersezione con VIA DANTE PACI,,,,"(45.6896, 9.7101)"
035201706131640993,Bergamo, ROTATORIA  PER CURNASCO prossimità dello svincolo per Treviolo,,,,"(45.679, 9.6376)"
035201706131135994,Bergamo, VIALE PAPA GIOVANNI XXIII in corrispondenza del civico n.13-15,,,,"(45.6936, 9.6719)"
035201706131820995,Bergamo, VIA BORGO PALAZZO in prossimità l.o.179,,,,"(45.6927, 9.6951)"
035201706131130996,Bergamo, VIA SUARDI in prossimità del civico n.76,,,,"(45.7052, 9.6858)"
035201706131340997,Bergamo, VIA CORRIDONI F. in prossimità del civico n.19/a,,,,"(45.7063, 9.6882)"
035201706131640998,Bergamo, VIA RUGGERI DA STABELLO all'intersezione con VIA MAIRONI DA PONTE,,,,"(45.7171, 9.663)"
035201706130915999,Bergamo, VIA CARNOVALI all'intersezione con PIAZZALE DELLA MALPENSATA,,,,"(45.6869, 9.6703)"
0352017061210401000,Bergamo, VIA SANTA COSTANZA CERIOLI in corrispondenza del civico n.1,,,,"(45.6839, 9.6727)"
0352017061211001001,Bergamo, VIA PER CURNASCO all'intersezione semaforizzata con VIA GRUMELLO,,,,"(45.6771, 9.6476)"
0352017061213551002,Bergamo, VIA FORO BOARIO all'intersezione con VIA BONO B.,,,,"(45.6924, 9.6775)"
0352017061214251003,Bergamo, S.P. 671 dir.Curno 100mt.prima uscita Bergamo,,,,"(45.6983, 9.6773)"
0352017061215401004,Bergamo, VIA MARTIN LUTHER KING  all'intersezione con VIA CAVALLI,,,,"(45.6812, 9.6399)"
0352017061219451005,Bergamo, VIA BAIONI all'intersezione con VIA PINETTI,,,,"(45.7095, 9.6729)"
0352017061119301006,Bergamo, VIALE GIULIO CESARE in corrispondenza del civico n.14,,,,"(45.7074, 9.68)"
0352017061111251007,Bergamo, S.P. 671 in prossimità della chilometrica4.6,,,,"(45.6761, 9.6611)"
0352017061116401008,Bergamo, VIA MARTIN LUTHER KING  altezza della rotatoria,,,,"(45.6846, 9.6418)"
0352017061110401009,Bergamo, SVINCOLO 671 all'intersezione con ROTATORIA AUTOSTRADA,,,,"(45.6767, 9.6713)"
0352017061017501010,Bergamo, VIA CORRIDONI F. in prossimità della laterale destra via BAERTSCH,,,,"(45.7091, 9.6944)"
0352017061015001011,Bergamo, CAMOZZI in prossimità del civico n.97,,,,"(45.6971, 9.6763)"
0352017061016301012,Bergamo, PIAZZALE RISORGIMENTO in corrispondenza del civico n.2,,,,"(45.6935, 9.6473)"
0352017061009501013,Bergamo, VIA ZANICA in corrispondenza del civico n.11,,,,"(45.6832, 9.6729)"
0352017061020201014,Bergamo, VIA MAZZINI all'intersezione semaforizzata con VIA NULLO,,,,"(45.6959, 9.6601)"
0352017061010001015,Bergamo, VIA BORGO PALAZZO interno mercato ortofrutta,,,,"(45.6882, 9.7072)"
0352017060909251016,Bergamo, VIA SUARDI all'intersezione con VIA F.LLI CAIROLI,,,,"(45.7047, 9.6852)"
0352017060911351017,Bergamo, VIA PIATTI all'intersezione con VIA ROVELLI,,,,"(45.6927, 9.6881)"
0352017060915151018,Bergamo, VIA BORGO PALAZZO all'intersezione semaforizzata con VIA GANDHI,,,,"(45.6923, 9.6967)"
0352017060918151019,Bergamo, VIALE GIULIO CESARE in prossimità del palo luce n.10,,,,"(45.7109, 9.6835)"
0352017060917501020,Bergamo, VIA GARIBALDI in corrispondenza del civico n.7,,,,"(45.6955, 9.6637)"
0352017060807451021,Bergamo, VIA MARTIN LUTHER KING  all'intersezione con Via Brambilla Emanuela,,,,"(45.6852, 9.6418)"
0352017060810001022,Bergamo, VIA BIANZANA all'intersezione con VIA ROTA GIANBATTISTA,,,,"(45.7058, 9.6905)"
0352017060808451023,Bergamo, S.P. 671 in corrispondenza della chilometrica5.3,,,,"(45.676, 9.66)"
0352017060818151024,Bergamo, SS671 in prossimità della chilometrica7,,,,"(45.6766, 9.6846)"
0352017060813101025,Bergamo, PIAZZA O.M.S. intersezione viale che proviene dal parcheggio,,,,"(45.6863, 9.639)"
0352017060709501026,Bergamo, ROTONDA DEI MILLE all'intersezione con VIA CRISPI F.,,,,"(45.6953, 9.6668)"
0352017060712351027,Bergamo, VIA BORGO PALAZZO in prossimità del civico n.33,,,,"(45.6975, 9.681)"
0352017060711351028,Bergamo, VIA BROSETA in corrispondenza del civico n.111,,,,"(45.6935, 9.6465)"
0352017060708301029,Bergamo, VIA SAN BERNARDINO in corrispondenza del civico n.58,,,,"(45.689, 9.6633)"
0352017060707001030,Bergamo, VIA ZANICA altezza Arti Grafiche,,,,"(45.6716, 9.6744)"
0352017060616151031,Bergamo, ROTATORIA AUTOSTRADA svincolo Pompiniano,,,,"(45.6756, 9.6688)"
0352017060610401032,Bergamo, LARGO PORTA NUOVA all'intersezione semaforizzata con CAMOZZI,,,,"(45.6942, 9.6707)"
0352017060618501033,Bergamo, VIA SAN BERNARDINO in corrispondenza del civico n.68/B,,,,"(45.6888, 9.6632)"
0352017060621401034,Bergamo, S.P. 671 in corrispondenza della chilometrica4,,,,"(45.6757, 9.6496)"
0352017060615451035,Bergamo, VIA PAGLIA G.G. in corrispondenza del civico n.12,,,,"(45.6918, 9.6694)"
0352017060616501036,Bergamo, LARGO COLLE APERTO all'intersezione con VIALE DELLE MURA,,,,"(45.7067, 9.6581)"
0352017060619301037,Bergamo, VIA BERLESE A. in corrispondenza del civico n.4,,,,"(45.7088, 9.6909)"
0352017060506301038,Bergamo, CIRCONVALLAZIONE PALTRINIANO sottopasso Rotonda autostrada,,,,"(45.6784, 9.672)"
0352017060521301039,Bergamo, VIA BORGO PALAZZO in corrispondenza del civico n.73/G,,,,"(45.6952, 9.6862)"
0352017060516301040,Bergamo, VIA PALAZZOLO DON LUIGI all'intersezione con VIA F.LLI CALVI,,,,"(45.6902, 9.6656)"
0352017060519201041,Bergamo, Via Failoni Roberto dopo la camera mortuaria,,,,"(45.6838, 9.6395)"
0352017060411301042,Bergamo, Circonvallazione delle Valli in prossimità del palo luce n.66,,,,"(45.7028, 9.6957)"
0352017060314401043,Bergamo, VIALE PAPA GIOVANNI XXIII all'intersezione semaforizzata con VIA PALEOCAPA,,,,"(45.6924, 9.6728)"
0352017060319451044,Bergamo, CIRCONVALLAZIONE MUGAZZONE all'intersezione semaforizzata con VIA SAN GIOVANNI BOSCO,,,,"(45.6821, 9.6787)"
0352017060320451045,Bergamo, VIA QUARENGHI in corrispondenza del civico n.44/d,,,,"(45.6904, 9.6679)"
0352017060312201046,Bergamo, VIA CAVAGNIS F. appena oltre l'intersezione con via castagneta dir,,,,"(45.7098, 9.655)"
0352017060312001047,Bergamo, VIA BETTY AMBIVERI in corrispondenza del civico n.37,,,,"(45.6812, 9.6754)"
0352017060311151048,Bergamo, VIA ROVELLI dietro Esselunga,,,,"(45.6887, 9.6962)"
0352017060317001049,Bergamo, LARGO PORTA NUOVA all'intersezione semaforizzata con PIAZZA MATTEOTTI GIACOMO,,,,"(45.6941, 9.6705)"
0352017060321401050,Bergamo, VIA SICILIA in corrispondenza del palo luce n.14,,,,"(45.6823, 9.6602)"
0352017060223501051,Bergamo, VIA SAN BERNARDINO all'intersezione con VIA SAN TOMASO,,,,"(45.6825, 9.6621)"
0352017060217301052,Bergamo, VIALE DELLE MURA all'intersezione con VIA SAN GIACOMO,,,,"(45.7014, 9.6629)"
0352017060211301053,Bergamo, VIA LOCATELLI all'intersezione semaforizzata con VIA VERDI,,,,"(45.6973, 9.6699)"
0352017060217301054,Bergamo, PORTA SANT'AGOSTINO tratto sotto i fornici,,,,"(45.7042, 9.6721)"
0352017060110551055,Bergamo, VIA SUARDI in prossimità del civico n.59/61,,,,"(45.7043, 9.6843)"
0352017060121001056,Bergamo, VIA DEI CANIANA in corrispondenza del civico n.f4,,,,"(45.6853, 9.6599)"
0352017060113081057,Bergamo, VIA CROCE ROSSA a mt. 21 20 dalla trasversale viale Curie,,,,"(45.6918, 9.6433)"
0352017060113451058,Bergamo, VIA GUIDANA all'intersezione con VIA GAMBIRASIO,,,,"(45.6806, 9.6744)"
0352017053113351059,Bergamo, VIA CELADINA all'intersezione con VIA SAN PIO X,,,,"(45.6921, 9.7115)"
0352017053112001060,Bergamo, VIA GABRIELE ROSA in corrispondenza del civico n.f11,,,,"(45.6903, 9.6893)"
0352017053107301061,Bergamo, VIA MAZZINI in corrispondenza del civico n.16,,,,"(45.6957, 9.6571)"
0352017053100101062,Bergamo, VIA BRIANTEA all'intersezione con VIA KOCH,,,,"(45.6894, 9.6388)"
0352017053107201063,Bergamo, LARGO TIRONI GIUSEPPE all'intersezione con VIA SAN BERNARDINO,,,,"(45.6869, 9.6629)"
0352017053108501064,Bergamo, ROTONDA LOCATELLI PIETRO ANTONIO all'intersezione con VIA BRIANTEA,,,,"(45.6906, 9.63)"
0352017053112201065,Bergamo, VIA CARNOVALI prossimità via Lotto,,,,"(45.6849, 9.6666)"
0352017053110301066,Bergamo, VIALE PAPA GIOVANNI XXIII all'intersezione semaforizzata con VIA PALEOCAPA,,,,"(45.6927, 9.673)"
0352017053015251067,Bergamo, VIA DON L. PALAZZOLO in corrispondenza del civico n.19/a,,,,"(45.6908, 9.6664)"
0352017053018101068,Bergamo, PIAZZA VARSAVIA all'intersezione con VIA RONCALLI FRANCESCO,,,,"(45.6945, 9.6437)"
0352017053014201069,Bergamo, VIA ZANCHI all'intersezione con VIA BONFANTI,,,,"(45.6736, 9.6785)"
0352017053017001070,Bergamo, VIA MAGRINI in prossimità del civico n.11,,,,"(45.6872, 9.6665)"
0352017053017451071,Bergamo, VIA ALBRICCI A. in prossimità del civico n.3/a,,,,"(45.6969, 9.6597)"
0352017053022101072,Bergamo, S.P. 671 all'intersezione con SVINCOLO 671,,,,"(45.6757, 9.6729)"
0352017053017151073,Bergamo, VIA MATTIOLI all'intersezione con VIA ROSSINI,,,,"(45.6937, 9.6281)"
0352017053008051074,Bergamo, VIA ELBA in corrispondenza del civico n.5,,,,"(45.6849, 9.6624)"
0352017053010301075,Bergamo, VIA COGHETTI F. in corrispondenza del civico n.10,,,,"(45.6924, 9.6567)"
0352017052914301076,Bergamo, PIAZZALE OBERDAN GUGLIELMO all'intersezione con VIA NAZARIO SAURO,,,,"(45.704, 9.6777)"
0352017052916001077,Bergamo, VIA BELLINI V. area di pacheggio,,,,"(45.6934, 9.6306)"
0352017052912001078,Bergamo, VIALE VENEZIA 20 metri dopo la via Trento,,,,"(45.6935, 9.6936)"
0352017052822301079,Bergamo, VIA SAN GIOVANNI BOSCO all'intersezione semaforizzata con VIA GAVAZZENI,,,,"(45.6878, 9.672)"
0352017052719051080,Bergamo, VIA ORIO in corrispondenza del civico n.11,,,,"(45.6798, 9.6816)"
0352017052715001081,Bergamo, VIA FARA in prossimità del civico n.15/A,,,,"(45.7047, 9.6692)"
0352017052715151082,Bergamo, VIA MARTIN LUTHER KING  in corrispondenza del palo luce n.12,,,,"(45.6812, 9.6399)"
0352017052723201083,Bergamo, VIA PONTE PIETRA altezza carrabile 2824/97,,,,"(45.7118, 9.6821)"
0352017052712301084,Bergamo, LARGO BAROZZI GIOVANNI in corrispondenza del civico n.1c,,,,"(45.6997, 9.6528)"
0352017052715301085,Bergamo, S.P. 671 poco prima AZ veicoli,,,,"(45.6756, 9.6455)"
0352017052716101086,Bergamo, VIA PIATTI all'intersezione con VIA ROVELLI,,,,"(45.6927, 9.6881)"
0352017052711201087,Bergamo, S.P. 671 2a curva a sx provenienza Colognola dir.ne Valli,,,,"(45.6759, 9.6587)"
0352017052622301088,Bergamo, VIA FRIZZONI all'intersezione con VIA MAZZI,,,,"(45.6991, 9.6782)"
0352017052609451089,Bergamo, VIA SCURI ENRICO in prossimità del civico n.12/A,,,,"(45.6909, 9.6588)"
0352017052611451090,Bergamo, VIA SAN GIORGIO in prossimità del civico n.19/A,,,,"(45.6872, 9.6644)"
0352017052616301091,Bergamo, S.P. 671 allo svincolo di Longuelo direzione Lecco,,,,"(45.6828, 9.6317)"
0352017052521001092,Bergamo, SS671 sottopasso San Bernardino,,,,"(45.676, 9.6575)"
0352017052521201093,Bergamo, PIAZZA MATTEOTTI GIACOMO in corrispondenza del civico n.4,,,,"(45.6939, 9.669)"
0352017052510151094,Bergamo, AUTOSTRADA all'intersezione semaforizzata con VIA CARNOVALI,,,,"(45.686, 9.6689)"
0352017052516201095,Bergamo, LARGO COLLE APERTO all'intersezione con VIA BELTRAMI C.,,,,"(45.7067, 9.6583)"
0352017052511101096,Bergamo, VIA BRIANTEA all'intersezione semaforizzata con VIA SALVO D'ACQUISTO,,,,"(45.6891, 9.6459)"
0352017052518501097,Bergamo, SVINCOLO 671 all'intersezione con ROTATORIA AUTOSTRADA,,,,"(45.676, 9.6575)"
0352017052408201098,Bergamo, VIA BORGO PALAZZO all'intersezione semaforizzata con VIALE PIROVANO,,,,"(45.6946, 9.6886)"
0352017052410301099,Bergamo, VIA BORGO PALAZZO in corrispondenza del civico n.167/m,,,,"(45.6918, 9.6985)"
0352017052417101100,Bergamo, PIAZZALE DELLA MALPENSATA secondo vialetto,,,,"(45.6867, 9.6719)"
0352017052410201101,Bergamo, VIALE VITTORIO EMANUELE II in prossimità del civico n.10/B,,,,"(45.6973, 9.667)"
0352017052419101102,Bergamo, VIA GASPARINI in prossimità del civico n.4,,,,"(45.6866, 9.6918)"
0352017052420301103,Bergamo, VIA ZANICA in prossimità del civico n.1,,,,"(45.6861, 9.6736)"
