ID,Citta',Via,FondoStradale,Pavimentazione,Illuminazione,Coordinate
3632167,Roma,VIA APPIA PIGNATELLI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.5457,41.83954)"
3632167,Roma,VIA APPIA PIGNATELLI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.5457,41.83954)"
3632168,Roma,VIA DEL BADILE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.56217,41.91342)"
3632168,Roma,VIA DEL BADILE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.56217,41.91342)"
3632168,Roma,VIA DEL BADILE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.56217,41.91342)"
3632169,Roma,VIALE DELLA PIRAMIDE CESTIA,Asciutto,Acciotolata,Sufficiente,"(12.48286,41.8788)"
3632175,Roma,VIALE DELLO SCALO S. LORENZO,Asciutto,Asfaltata,Ore Diurne,"(12.5204,41.89671)"
3632181,Roma,VIA CASSIA,Bagnato (pioggia),Asfaltata,Inesistente,"(12.37763,42.03506)"
3632184,Roma,VIA UGO OJETTI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.55481,41.94735)"
3632184,Roma,VIA UGO OJETTI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.55481,41.94735)"
3632189,Roma,VIA TRIONFALE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.40788,41.98321)"
3632189,Roma,VIA TRIONFALE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.40788,41.98321)"
3632192,Roma,VIA DEI MONTI DI S. PAOLO,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.35773,41.78849)"
3632192,Roma,VIA DEI MONTI DI S. PAOLO,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.35773,41.78849)"
3632194,Roma,VIA CHIANA,Asciutto,Asfaltata,Insufficiente,"(12.50657,41.92141)"
3632195,Roma,VIA ALFONSO TORELLI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.53898,41.9)"
3632195,Roma,VIA ALFONSO TORELLI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.53898,41.9)"
3632195,Roma,VIA ALFONSO TORELLI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.53898,41.9)"
3632209,Roma,VIA DELLE BOTTEGHE OSCURE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.47799,41.89494)"
3632209,Roma,VIA DELLE BOTTEGHE OSCURE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.47799,41.89494)"
3632210,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.53145,41.90827)"
3632210,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.53145,41.90827)"
3632210,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.53145,41.90827)"
3632210,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.53145,41.90827)"
3632225,Roma,PIAZZA MADONNA DEL CENACOLO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.43904,41.92475)"
3632225,Roma,PIAZZA MADONNA DEL CENACOLO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.43904,41.92475)"
3632227,Roma,VIA FABRIANO,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.58442,41.94079)"
3632227,Roma,VIA FABRIANO,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.58442,41.94079)"
3632227,Roma,VIA FABRIANO,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.58442,41.94079)"
3632243,Roma,VIA DI CASTEL FUSANO,Asciutto,Asfaltata,Ore Diurne,"(12.31099,41.7478)"
3632243,Roma,VIA DI CASTEL FUSANO,Asciutto,Asfaltata,Ore Diurne,"(12.31099,41.7478)"
3632243,Roma,VIA DI CASTEL FUSANO,Asciutto,Asfaltata,Ore Diurne,"(12.31099,41.7478)"
3632252,Roma,VIA DIEGO SIMONETTI,,,,"(,)"
3632252,Roma,VIA DIEGO SIMONETTI,,,,"(,)"
3632260,Roma,VIA DI BRAVETTA,Asciutto,Asfaltata,Ore Diurne,"(12.42468,41.87547)"
3632260,Roma,VIA DI BRAVETTA,Asciutto,Asfaltata,Ore Diurne,"(12.42468,41.87547)"
3632269,Roma,VIA ARDEATINA,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.51618,41.84489)"
3632285,Roma,PIAZZA OTTAVILLA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.45568,41.88389)"
3632285,Roma,PIAZZA OTTAVILLA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.45568,41.88389)"
3632287,Roma,VIALE DELLE MILIZIE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46204,41.91204)"
3632287,Roma,VIALE DELLE MILIZIE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46204,41.91204)"
3632292,Roma,VIALE DELLE MILIZIE,,,,"(12.46572,41.91289)"
3632292,Roma,VIALE DELLE MILIZIE,,,,"(12.46572,41.91289)"
3632293,Roma,CIRCONVALLAZIONE TRIONFALE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.44939,41.91015)"
3632293,Roma,CIRCONVALLAZIONE TRIONFALE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.44939,41.91015)"
3632293,Roma,CIRCONVALLAZIONE TRIONFALE,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.44939,41.91015)"
3632296,Roma,VIA GREGORIO XI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.41137,41.89377)"
3632296,Roma,VIA GREGORIO XI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.41137,41.89377)"
3632302,Roma,VIA DELLA PISANA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.39929,41.85839)"
3632302,Roma,VIA DELLA PISANA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.39929,41.85839)"
3632305,Roma,VIA FONTEIANA,Asciutto,Asfaltata,Ore Diurne,"(12.45486,41.88246)"
3632308,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.52744,41.92194)"
3632308,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.52744,41.92194)"
3632308,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.52744,41.92194)"
3632308,Roma,NUOVA CIRCONVALLAZIONE INTERNA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.52744,41.92194)"
3632315,Roma,VIA DON PRIMO MAZZOLARI,Asciutto,Asfaltata,Ore Diurne,"(12.67294,41.89616)"
3632315,Roma,VIA DON PRIMO MAZZOLARI,Asciutto,Asfaltata,Ore Diurne,"(12.67294,41.89616)"
3632315,Roma,VIA DON PRIMO MAZZOLARI,Asciutto,Asfaltata,Ore Diurne,"(12.67294,41.89616)"
3632315,Roma,VIA DON PRIMO MAZZOLARI,Asciutto,Asfaltata,Ore Diurne,"(12.67294,41.89616)"
3632319,Roma,VIA COLLATINA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.64153,41.91136)"
3632319,Roma,VIA COLLATINA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.64153,41.91136)"
3632319,Roma,VIA COLLATINA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.64153,41.91136)"
3632319,Roma,VIA COLLATINA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.64153,41.91136)"
3632327,Roma,VIALE OXFORD,,,,"(12.62776,41.86039)"
3632330,Roma,VIA DELLA PINETA SACCHETTI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42653,41.92828)"
3632330,Roma,VIA DELLA PINETA SACCHETTI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42653,41.92828)"
3632333,Roma,VIALE DELLA SORBONA,Asciutto,Asfaltata,Ore Diurne,"(12.61209,41.85466)"
3632333,Roma,VIALE DELLA SORBONA,Asciutto,Asfaltata,Ore Diurne,"(12.61209,41.85466)"
3632372,Roma,VIA ALESSANDRO PIOLA CASELLI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.29109,41.73635)"
3632372,Roma,VIA ALESSANDRO PIOLA CASELLI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.29109,41.73635)"
3632376,Roma,VIA DEI VELIERI,,,,"(,)"
3632379,Roma,VIA VAGLIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.51407,41.94911)"
3632379,Roma,VIA VAGLIA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.51407,41.94911)"
3632420,Roma,VIA TRIONFALE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42663,41.93757)"
3632420,Roma,VIA TRIONFALE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.42663,41.93757)"
3632526,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.60199,41.8361)"
3632526,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.60199,41.8361)"
3632526,Roma,VIA TUSCOLANA,Asciutto,Asfaltata,Ore Diurne,"(12.60199,41.8361)"
3632539,Roma,VIALE PARIOLI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.48764,41.92571)"
3632539,Roma,VIALE PARIOLI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.48764,41.92571)"
3632539,Roma,VIALE PARIOLI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.48764,41.92571)"
3632539,Roma,VIALE PARIOLI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.48764,41.92571)"
3632557,Roma,VIA MARCANTONIO RAIMONDI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.60232,41.85856)"
3632557,Roma,VIA MARCANTONIO RAIMONDI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.60232,41.85856)"
3632587,Roma,VIALE JONIO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.53617,41.94413)"
3632587,Roma,VIALE JONIO,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.53617,41.94413)"
3632663,Roma,PIAZZA DELLA LIBERTA',Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(,)"
3632663,Roma,PIAZZA DELLA LIBERTA',Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(,)"
3632663,Roma,PIAZZA DELLA LIBERTA',Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(,)"
3632663,Roma,PIAZZA DELLA LIBERTA',Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(,)"
3632671,Roma,VIALE MARESCIALLO PILSUDSKI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.47558,41.92772)"
3632671,Roma,VIALE MARESCIALLO PILSUDSKI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.47558,41.92772)"
3632703,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Ore Diurne,"(12.46447,41.86779)"
3632703,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Ore Diurne,"(12.46447,41.86779)"
3632703,Roma,VIA PORTUENSE,Asciutto,Asfaltata,Ore Diurne,"(12.46447,41.86779)"
3632704,Roma,VIA ERMANNO WOLF FERRARI,Asciutto,Asfaltata,Ore Diurne,"(12.37178,41.75353)"
3632704,Roma,VIA ERMANNO WOLF FERRARI,Asciutto,Asfaltata,Ore Diurne,"(12.37178,41.75353)"
3632716,Roma,VIA FRANCESCO DOMENICO REYNAUDI,,,,"(12.37385,41.78582)"
3632720,Roma,VIA ELENIANA,Asciutto,Asfaltata,Ore Diurne,"(12.51468,41.89035)"
3632720,Roma,VIA ELENIANA,Asciutto,Asfaltata,Ore Diurne,"(12.51468,41.89035)"
3632726,Roma,VIA PASTRENGO,Asciutto,Asfaltata,Ore Diurne,"(12.49646,41.90491)"
3632726,Roma,VIA PASTRENGO,Asciutto,Asfaltata,Ore Diurne,"(12.49646,41.90491)"
3632757,Roma,VIA ANGELO BROFFERIO,Asciutto,Asfaltata,Ore Diurne,"(12.46303,41.9127)"
3632757,Roma,VIA ANGELO BROFFERIO,Asciutto,Asfaltata,Ore Diurne,"(12.46303,41.9127)"
3632759,Roma,VIA ALFONSINE,Bagnato (umidit? in atto),Asfaltata,Sufficiente,"(12.42273,41.79)"
3632772,Roma,VIA DI TOR VERGATA,Asciutto,Asfaltata,Ore Diurne,"(12.62205,41.84182)"
3632772,Roma,VIA DI TOR VERGATA,Asciutto,Asfaltata,Ore Diurne,"(12.62205,41.84182)"
3632772,Roma,VIA DI TOR VERGATA,Asciutto,Asfaltata,Ore Diurne,"(12.62205,41.84182)"
3632846,Roma,VIA ERMANNO WOLF FERRARI,Asciutto,Asfaltata,Ore Diurne,"(12.37794,41.74817)"
3632846,Roma,VIA ERMANNO WOLF FERRARI,Asciutto,Asfaltata,Ore Diurne,"(12.37794,41.74817)"
3632851,Roma,SOTTOVIA IGNAZIO GUIDI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.50175,41.90916)"
3632851,Roma,SOTTOVIA IGNAZIO GUIDI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.50175,41.90916)"
3632851,Roma,SOTTOVIA IGNAZIO GUIDI,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.50175,41.90916)"
3632882,Roma,VIALE LIBIA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.51615,41.92898)"
3632882,Roma,VIALE LIBIA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.51615,41.92898)"
3632883,Roma,PIAZZA DELLA MARINA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.47337,41.91575)"
3632883,Roma,PIAZZA DELLA MARINA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.47337,41.91575)"
3632885,Roma,VIA VELLETRI,Asciutto,Asfaltata,Ore Diurne,"(12.49893,41.91191)"
3632885,Roma,VIA VELLETRI,Asciutto,Asfaltata,Ore Diurne,"(12.49893,41.91191)"
3632903,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Ore Diurne,"(12.49391,41.98777)"
3632903,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Ore Diurne,"(12.49391,41.98777)"
3632903,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Ore Diurne,"(12.49391,41.98777)"
3632915,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne,"(12.43997,41.89851)"
3632962,Roma,VIA MATTIA BATTISTINI,Asciutto,Asfaltata,Ore Diurne,"(12.41843,41.91391)"
3632978,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12.55323,41.87682)"
3632978,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne,"(12.55323,41.87682)"
3633008,Roma,VIA EGIDIO GARRA,Asciutto,Asfaltata,Ore Diurne,"(12.37922,41.7889)"
3633008,Roma,VIA EGIDIO GARRA,Asciutto,Asfaltata,Ore Diurne,"(12.37922,41.7889)"
3633093,Roma,VIA DEL PIANETA SATURNO,Asciutto,Asfaltata,Ore Diurne,"(12.44515,41.81587)"
3633229,Roma,VIA DI VIGNA STELLUTI,Asciutto,Asfaltata,Ore Diurne,"(12.46707,41.94747)"
3633229,Roma,VIA DI VIGNA STELLUTI,Asciutto,Asfaltata,Ore Diurne,"(12.46707,41.94747)"
3633261,Roma,VIALE PRETORIANO,Asciutto,Asfaltata,Ore Diurne,"(12.50821,41.90059)"
3633261,Roma,VIALE PRETORIANO,Asciutto,Asfaltata,Ore Diurne,"(12.50821,41.90059)"
3633261,Roma,VIALE PRETORIANO,Asciutto,Asfaltata,Ore Diurne,"(12.50821,41.90059)"
3633261,Roma,VIALE PRETORIANO,Asciutto,Asfaltata,Ore Diurne,"(12.50821,41.90059)"
3633296,Roma,VIA LUCA DELLA ROBBIA,Asciutto,Asfaltata,Ore Diurne,"(12.47759,41.87942)"
3633296,Roma,VIA LUCA DELLA ROBBIA,Asciutto,Asfaltata,Ore Diurne,"(12.47759,41.87942)"
3633296,Roma,VIA LUCA DELLA ROBBIA,Asciutto,Asfaltata,Ore Diurne,"(12.47759,41.87942)"
3633296,Roma,VIA LUCA DELLA ROBBIA,Asciutto,Asfaltata,Ore Diurne,"(12.47759,41.87942)"
3633296,Roma,VIA LUCA DELLA ROBBIA,Asciutto,Asfaltata,Ore Diurne,"(12.47759,41.87942)"
3633296,Roma,VIA LUCA DELLA ROBBIA,Asciutto,Asfaltata,Ore Diurne,"(12.47759,41.87942)"
3633309,Roma,VIA CASSIA,Asciutto,Asfaltata,Sufficiente,"(12.42636,41.97473)"
3633309,Roma,VIA CASSIA,Asciutto,Asfaltata,Sufficiente,"(12.42636,41.97473)"
3633309,Roma,VIA CASSIA,Asciutto,Asfaltata,Sufficiente,"(12.42636,41.97473)"
3633314,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne,"(12.41798,41.92971)"
3633314,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne,"(12.41798,41.92971)"
3633314,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne,"(12.41798,41.92971)"
3633317,Roma,VIALE DEL SOMMERGIBILE,Asciutto,Asfaltata,Ore Diurne,"(12.26192,41.73705)"
3633317,Roma,VIALE DEL SOMMERGIBILE,Asciutto,Asfaltata,Ore Diurne,"(12.26192,41.73705)"
3633318,Roma,VIA DI S. CLETO PAPA,Asciutto,Asfaltata,Ore Diurne,"(12.42241,41.92279)"
3633318,Roma,VIA DI S. CLETO PAPA,Asciutto,Asfaltata,Ore Diurne,"(12.42241,41.92279)"
3633318,Roma,VIA DI S. CLETO PAPA,Asciutto,Asfaltata,Ore Diurne,"(12.42241,41.92279)"
3633321,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne,"(12.41253,41.92376)"
3633322,Roma,VIA DEL FOSSO DI DRAGONCELLO,,,,"(12.32991,41.75701)"
3633326,Roma,VIA MATTIA BATTISTINI,Asciutto,Asfaltata,Ore Diurne,"(12.41855,41.91749)"
3633326,Roma,VIA MATTIA BATTISTINI,Asciutto,Asfaltata,Ore Diurne,"(12.41855,41.91749)"
3633327,Roma,VIA PINEROLO,,,,"(,)"
3633327,Roma,VIA PINEROLO,,,,"(,)"
3633428,Roma,VIALE LUIGI GUGLIELMI,Asciutto,Asfaltata,Sufficiente,"(12.43308,41.79949)"
3633428,Roma,VIALE LUIGI GUGLIELMI,Asciutto,Asfaltata,Sufficiente,"(12.43308,41.79949)"
3633515,Roma,VIA MARINO MAZZACURATI,Asciutto,Asfaltata,Ore Diurne,"(12.41339,41.85041)"
3633531,Roma,VIA LAURENTINA,Asciutto,Con buche,Insufficiente,"(12.50918,41.72716)"
3633532,Roma,VIA LAURENTINA,Asciutto,Con buche,Insufficiente,"(12.50918,41.72716)"
3633533,Roma,VIA LAURENTINA,Asciutto,Asfaltata,Insufficiente,"(12.50918,41.72716)"
3633671,Roma,VIA DI S. PETRONILLA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.49987,41.85768)"
3633671,Roma,VIA DI S. PETRONILLA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne,"(12.49987,41.85768)"
3633679,Roma,LARGO VOLUMNIA,Asciutto,Asfaltata,Ore Diurne,"(12.53368,41.87172)"
3633679,Roma,LARGO VOLUMNIA,Asciutto,Asfaltata,Ore Diurne,"(12.53368,41.87172)"
3633683,Roma,VIA IMERA,Asciutto,Asfaltata,Ore Diurne,"(12.51076,41.87798)"
3633683,Roma,VIA IMERA,Asciutto,Asfaltata,Ore Diurne,"(12.51076,41.87798)"
3633683,Roma,VIA IMERA,Asciutto,Asfaltata,Ore Diurne,"(12.51076,41.87798)"
3633690,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.55203,41.91176)"
3633690,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.55203,41.91176)"
3633691,Roma,VIALE GUGLIELMO MARCONI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.47239,41.85363)"
3633691,Roma,VIALE GUGLIELMO MARCONI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.47239,41.85363)"
3633691,Roma,VIALE GUGLIELMO MARCONI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.47239,41.85363)"
3633691,Roma,VIALE GUGLIELMO MARCONI,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.47239,41.85363)"
3633692,Roma,CIRCONVALLAZIONE OSTIENSE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.49317,41.86708)"
3633692,Roma,CIRCONVALLAZIONE OSTIENSE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.49317,41.86708)"
3633692,Roma,CIRCONVALLAZIONE OSTIENSE,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.49317,41.86708)"
3633693,Roma,VIA DEL TORRACCIO,Asciutto,Strada pavimentata dissestata,Inesistente,"(12.65082,41.85359)"
3633696,Roma,VIA DEL TORRACCIO,,,,"(,)"
3633698,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.57916,41.93151)"
3633698,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.57916,41.93151)"
3633698,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.57916,41.93151)"
3633698,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.57916,41.93151)"
3633701,Roma,VIA CASILINA,Asciutto,Strada pavimentata dissestata,Ore Diurne,"(12.6517,41.8638)"
3633706,Roma,VIA GIUSEPPE TORALDO,Asciutto,Asfaltata,Ore Diurne,"(12.62447,41.86473)"
3633706,Roma,VIA GIUSEPPE TORALDO,Asciutto,Asfaltata,Ore Diurne,"(12.62447,41.86473)"
3633709,Roma,VIA GIOVANNI ALESSANDRI,Asciutto,Asfaltata,Ore Diurne,"(12.6322,41.8645)"
3633709,Roma,VIA GIOVANNI ALESSANDRI,Asciutto,Asfaltata,Ore Diurne,"(12.6322,41.8645)"
3633711,Roma,VIA CASILINA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.61395,41.86282)"
3633711,Roma,VIA CASILINA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.61395,41.86282)"
3633712,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.57123,41.92453)"
3633712,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.57123,41.92453)"
3633712,Roma,VIA TIBURTINA,Asciutto,Asfaltata,Ore Diurne,"(12.57123,41.92453)"
3633713,Roma,VIA DELL'ARCHEOLOGIA,Asciutto,Asfaltata,Ore Diurne,"(12.62782,41.88028)"
3633718,Roma,VIA ROCCAFORTE DEL GRECO,Asciutto,Asfaltata,Ore Diurne,"(12.69032,41.87071)"
3633718,Roma,VIA ROCCAFORTE DEL GRECO,Asciutto,Asfaltata,Ore Diurne,"(12.69032,41.87071)"
3633718,Roma,VIA ROCCAFORTE DEL GRECO,Asciutto,Asfaltata,Ore Diurne,"(12.69032,41.87071)"
3633718,Roma,VIA ROCCAFORTE DEL GRECO,Asciutto,Asfaltata,Ore Diurne,"(12.69032,41.87071)"
3633718,Roma,VIA ROCCAFORTE DEL GRECO,Asciutto,Asfaltata,Ore Diurne,"(12.69032,41.87071)"
3633718,Roma,VIA ROCCAFORTE DEL GRECO,Asciutto,Asfaltata,Ore Diurne,"(12.69032,41.87071)"
3633722,Roma,VIA SEBASTIANO SATTA,Asciutto,Asfaltata,Ore Diurne,"(12.55103,41.9052)"
3633722,Roma,VIA SEBASTIANO SATTA,Asciutto,Asfaltata,Ore Diurne,"(12.55103,41.9052)"
3633727,Roma,VIA DELLA RISERVA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.68055,41.8953)"
3633727,Roma,VIA DELLA RISERVA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.68055,41.8953)"
3633727,Roma,VIA DELLA RISERVA NUOVA,Asciutto,Asfaltata,Ore Diurne,"(12.68055,41.8953)"
3633741,Roma,VIA ALBERTO BURRI,Asciutto,Asfaltata,Ore Diurne,"(12.58091,41.83118)"
3633741,Roma,VIA ALBERTO BURRI,Asciutto,Asfaltata,Ore Diurne,"(12.58091,41.83118)"
3633749,Roma,CORSO DI FRANCIA,Asciutto,Asfaltata,Sufficiente,"(12.47091,41.94015)"
3633749,Roma,CORSO DI FRANCIA,Asciutto,Asfaltata,Sufficiente,"(12.47091,41.94015)"
3633755,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.52736,41.81116)"
3633755,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.52736,41.81116)"
3633755,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.52736,41.81116)"
3633755,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne,"(12.52736,41.81116)"
3633767,Roma,VIALE DI TOR DI QUINTO,Asciutto,Asfaltata,Ore Diurne,"(12.47217,41.93736)"
3633767,Roma,VIALE DI TOR DI QUINTO,Asciutto,Asfaltata,Ore Diurne,"(12.47217,41.93736)"
3633777,Roma,VIA DI MONTE TARPEO,Bagnato (umidit? in atto),In cubetti di porfido,Ore Diurne,"(12.48346,41.89187)"
3633780,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Ore Diurne,"(12.48458,41.95571)"
3633780,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Ore Diurne,"(12.48458,41.95571)"
3633780,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Ore Diurne,"(12.48458,41.95571)"
3633780,Roma,VIA FLAMINIA,Asciutto,Asfaltata,Ore Diurne,"(12.48458,41.95571)"
3633782,Roma,PONTE DEL RISORGIMENTO,Asciutto,Asfaltata,Ore Diurne,"(12.47096,41.91873)"
3633782,Roma,PONTE DEL RISORGIMENTO,Asciutto,Asfaltata,Ore Diurne,"(12.47096,41.91873)"
3633786,Roma,VIA DELLA CONCILIAZIONE,Asciutto,In cubetti di porfido,Ore Diurne,"(12.46371,41.90256)"
3633788,Roma,VIA BENEDETTO ALOISI MASELLA,Asciutto,Asfaltata,Sufficiente,"(12.40977,41.91586)"
3633795,Roma,VIA NOMENTANA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.57751,41.95678)"
3633795,Roma,VIA NOMENTANA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.57751,41.95678)"
3633795,Roma,VIA NOMENTANA,Bagnato (pioggia),Asfaltata,Sufficiente,"(12.57751,41.95678)"
3633796,Roma,VIA LUCIO VOLUMNIO,Asciutto,Strada pavimentata dissestata,Ore Diurne,"(12.545,41.83653)"
3633804,Roma,VIA DI VALLE MURICANA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46988,42.02268)"
3633804,Roma,VIA DI VALLE MURICANA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46988,42.02268)"
3633804,Roma,VIA DI VALLE MURICANA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.46988,42.02268)"
3633811,Roma,VIA ARDEATINA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.56072,41.74837)"
3633811,Roma,VIA ARDEATINA,Bagnato (pioggia),Asfaltata,Ore Diurne,"(12.56072,41.74837)"
3633815,Roma,PIAZZALE MARESCIALLO GIARDINO,Asciutto,Asfaltata,Sufficiente,"(12.45929,41.92357)"
3633815,Roma,PIAZZALE MARESCIALLO GIARDINO,Asciutto,Asfaltata,Sufficiente,"(12.45929,41.92357)"
