ID,Citta',Via,FondoStradale,Pavimentazione,Illuminazione
3731011,Roma,VIA DI TORREVECCHIA,Asciutto,Asfaltata,Ore Diurne
3731039,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne
3731039,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne
3731039,Roma,VIA AURELIA,Asciutto,Asfaltata,Ore Diurne
3731091,Roma,VIA SALARIA,Asciutto,Asfaltata,Sufficiente
3731091,Roma,VIA SALARIA,Asciutto,Asfaltata,Sufficiente
3731201,Roma,VIA VENTI SETTEMBRE,Asciutto,In cubetti di porfido,Ore Diurne
3731201,Roma,VIA VENTI SETTEMBRE,Asciutto,In cubetti di porfido,Ore Diurne
3731267,Roma,VIA ARDEATINA,Asciutto,Asfaltata,Ore Diurne
3731271,Roma,VIA DEL TEATRO DI MARCELLO,Asciutto,In cubetti di porfido,Ore Diurne
3731271,Roma,VIA DEL TEATRO DI MARCELLO,Asciutto,In cubetti di porfido,Ore Diurne
3731301,Roma,VIALE LEONARDO DA VINCI,Asciutto,Asfaltata,Ore Diurne
3731301,Roma,VIALE LEONARDO DA VINCI,Asciutto,Asfaltata,Ore Diurne
3731405,Roma,VIA DEL GIANICOLO,Asciutto,Asfaltata,Ore Diurne
3731412,Roma,VIA DELL'ORATORIO DAMASIANO,Asciutto,Asfaltata,Ore Diurne
3731412,Roma,VIA DELL'ORATORIO DAMASIANO,Asciutto,Asfaltata,Ore Diurne
3731412,Roma,VIA DELL'ORATORIO DAMASIANO,Asciutto,Asfaltata,Ore Diurne
3731412,Roma,VIA DELL'ORATORIO DAMASIANO,Asciutto,Asfaltata,Ore Diurne
3731453,Roma,VIA DEL FORTE BRASCHI,Bagnato (pioggia),Asfaltata,Ore Diurne
3731453,Roma,VIA DEL FORTE BRASCHI,Bagnato (pioggia),Asfaltata,Ore Diurne
3731471,Roma,VIA DELLA MAGLIANELLA,Bagnato (pioggia),Asfaltata,Ore Diurne
3731510,Roma,VIALE BRUNO RIZZIERI,Asciutto,Asfaltata,Ore Diurne
3731510,Roma,VIALE BRUNO RIZZIERI,Asciutto,Asfaltata,Ore Diurne
3731521,Roma,VIA DI GROTTA PERFETTA,Asciutto,Asfaltata,Sufficiente
3731529,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Ore Diurne
3731552,Roma,VIA CRESCENZIO,Bagnato (pioggia),Acciotolata,Ore Diurne
3731566,Roma,VIA BELLEGRA,Asciutto,Asfaltata,Sufficiente
3731566,Roma,VIA BELLEGRA,Asciutto,Asfaltata,Sufficiente
3731566,Roma,VIA BELLEGRA,Asciutto,Asfaltata,Sufficiente
3731583,Roma,VIA GIACOMO DE BENEDETTI,Bagnato (pioggia),Asfaltata,Sufficiente
3731583,Roma,VIA GIACOMO DE BENEDETTI,Bagnato (pioggia),Asfaltata,Sufficiente
3731631,Roma,LUNGOTEVERE DI PIETRA PAPA,Asciutto,Asfaltata,Ore Diurne
3731961,Roma,VIA DELL'OMO,Asciutto,Asfaltata,Ore Diurne
3731961,Roma,VIA DELL'OMO,Asciutto,Asfaltata,Ore Diurne
3731961,Roma,VIA DELL'OMO,Asciutto,Asfaltata,Ore Diurne
3731964,Roma,VIA DELLA BARCHETTA,Asciutto,In cubetti di porfido,Ore Diurne
3731964,Roma,VIA DELLA BARCHETTA,Asciutto,In cubetti di porfido,Ore Diurne
3731964,Roma,VIA DELLA BARCHETTA,Asciutto,In cubetti di porfido,Ore Diurne
3731964,Roma,VIA DELLA BARCHETTA,Asciutto,In cubetti di porfido,Ore Diurne
3731965,Roma,VIA CASILINA,Bagnato (pioggia),Asfaltata,Sufficiente
3731966,Roma,VIA APPIA NUOVA,Asciutto,Asfaltata,Ore Diurne
3731974,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne
3731974,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne
3731974,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne
3731983,Roma,VIALE ISACCO NEWTON,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3731986,Roma,VIA ORISTANO,Asciutto,Con buche,Sufficiente
3731990,Roma,VIA DI TOR BELLA MONACA,Bagnato (pioggia),Asfaltata,Insufficiente
3731990,Roma,VIA DI TOR BELLA MONACA,Bagnato (pioggia),Asfaltata,Insufficiente
3732000,Roma,VIA ENRICO BESANA,,,
3732003,Roma,VIA COLLATINA,,,
3732006,Roma,VIA DEL FORO ITALICO,Bagnato (pioggia),Asfaltata,Sufficiente
3732006,Roma,VIA DEL FORO ITALICO,Bagnato (pioggia),Asfaltata,Sufficiente
3732006,Roma,VIA DEL FORO ITALICO,Bagnato (pioggia),Asfaltata,Sufficiente
3732006,Roma,VIA DEL FORO ITALICO,Bagnato (pioggia),Asfaltata,Sufficiente
3732006,Roma,VIA DEL FORO ITALICO,Bagnato (pioggia),Asfaltata,Sufficiente
3732010,Roma,LARGO CORRADINO D'ASCANIO,,,
3732013,Roma,VIALE DELLA SORBONA,Asciutto,Asfaltata,Ore Diurne
3732013,Roma,VIALE DELLA SORBONA,Asciutto,Asfaltata,Ore Diurne
3732013,Roma,VIALE DELLA SORBONA,Asciutto,Asfaltata,Ore Diurne
3732015,Roma,VIALE DELLA SORBONA,Asciutto,Asfaltata,Ore Diurne
3732015,Roma,VIALE DELLA SORBONA,Asciutto,Asfaltata,Ore Diurne
3732016,Roma,VIA ANTONIO LOTTI,Asciutto,Asfaltata,Ore Diurne
3732016,Roma,VIA ANTONIO LOTTI,Asciutto,Asfaltata,Ore Diurne
3732020,Roma,VIA PIETRO ROMANO,Asciutto,Asfaltata,Ore Diurne
3732021,Roma,VIA COLLATINA,,,
3732022,Roma,VIA AMICO ASPERTINI,Bagnato (pioggia),Con buche,Sufficiente
3732023,Roma,VIALE GLORIOSO,Asciutto,Asfaltata,Ore Diurne
3732023,Roma,VIALE GLORIOSO,Asciutto,Asfaltata,Ore Diurne
3732023,Roma,VIALE GLORIOSO,Asciutto,Asfaltata,Ore Diurne
3732024,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3732024,Roma,VIA CASILINA,Asciutto,Asfaltata,Ore Diurne
3732025,Roma,VIA MASSA DI SAN GIULIANO,,,
3732025,Roma,VIA MASSA DI SAN GIULIANO,,,
3732043,Roma,VIA DI GROTTE CELONI,,,
3732045,Roma,LARGO MAESTRI DEL LAVORO,Bagnato (pioggia),Asfaltata,Sufficiente
3732045,Roma,LARGO MAESTRI DEL LAVORO,Bagnato (pioggia),Asfaltata,Sufficiente
3732045,Roma,LARGO MAESTRI DEL LAVORO,Bagnato (pioggia),Asfaltata,Sufficiente
3732050,Roma,PIAZZA GIOVANNI DA VERRAZZANO,Asciutto,Asfaltata,Ore Diurne
3732057,Roma,VIA COLLATINA,,,
3732057,Roma,VIA COLLATINA,,,
3732058,Roma,VIA DEL MARE,,,
3732074,Roma,LARGO CORRADO RICCI,Bagnato (pioggia),Asfaltata,Sufficiente
3732077,Roma,VIA LUCREZIA ROMANA,Asciutto,Con buche,Ore Diurne
3732079,Roma,VIA DI TORRENOVA,,,
3732083,Roma,VIA EUGENIO FRATE,Asciutto,Asfaltata,Ore Diurne
3732083,Roma,VIA EUGENIO FRATE,Asciutto,Asfaltata,Ore Diurne
3732090,Roma,VIA PRENESTINA,,,
3732093,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3732093,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3732093,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3732095,Roma,VIA DELLA CAMILLUCCIA,Asciutto,Asfaltata,Ore Diurne
3732095,Roma,VIA DELLA CAMILLUCCIA,Asciutto,Asfaltata,Ore Diurne
3732095,Roma,VIA DELLA CAMILLUCCIA,Asciutto,Asfaltata,Ore Diurne
3732095,Roma,VIA DELLA CAMILLUCCIA,Asciutto,Asfaltata,Ore Diurne
3732104,Roma,VIA FLAMINIA,Bagnato (pioggia),Asfaltata,Sufficiente
3732105,Roma,VIA DEGAS,Asciutto,Con buche,Ore Diurne
3732110,Roma,PIAZZA EDOARDO PERSICO,Asciutto,Asfaltata,Ore Diurne
3732110,Roma,PIAZZA EDOARDO PERSICO,Asciutto,Asfaltata,Ore Diurne
3732110,Roma,PIAZZA EDOARDO PERSICO,Asciutto,Asfaltata,Ore Diurne
3732114,Roma,VIA MARIA ADELAIDE,Bagnato (pioggia),Asfaltata,Insufficiente
3732117,Roma,VIALE DEI ROMANISTI,,,
3732120,Roma,VIA APPIA NUOVA,Bagnato (pioggia),Asfaltata,Sufficiente
3732120,Roma,VIA APPIA NUOVA,Bagnato (pioggia),Asfaltata,Sufficiente
3732120,Roma,VIA APPIA NUOVA,Bagnato (pioggia),Asfaltata,Sufficiente
3732120,Roma,VIA APPIA NUOVA,Bagnato (pioggia),Asfaltata,Sufficiente
3732120,Roma,VIA APPIA NUOVA,Bagnato (pioggia),Asfaltata,Sufficiente
3732126,Roma,VIALE SORA LELLA,Asciutto,Asfaltata,Ore Diurne
3732129,Roma,VIALE GIUSEPPE CAPPI,Asciutto,Asfaltata,Ore Diurne
3732135,Roma,VIA TUSCOLANA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3732135,Roma,VIA TUSCOLANA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3732135,Roma,VIA TUSCOLANA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3732135,Roma,VIA TUSCOLANA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3732136,Roma,VIA DELLE VIGNE NUOVE,Sdrucciolevole (fango),Con buche,Sufficiente
3732137,Roma,VIA CASSIA NUOVA,Bagnato (pioggia),Con buche,Sufficiente
3732147,Roma,VIA VAGLIA,Asciutto,Asfaltata,Ore Diurne
3732147,Roma,VIA VAGLIA,Asciutto,Asfaltata,Ore Diurne
3732147,Roma,VIA VAGLIA,Asciutto,Asfaltata,Ore Diurne
3732148,Roma,VIA IGEA,Bagnato (pioggia),Asfaltata,Sufficiente
3732148,Roma,VIA IGEA,Bagnato (pioggia),Asfaltata,Sufficiente
3732149,Roma,PIAZZALE BRASILE,Bagnato (pioggia),Asfaltata,Sufficiente
3732149,Roma,PIAZZALE BRASILE,Bagnato (pioggia),Asfaltata,Sufficiente
3732149,Roma,PIAZZALE BRASILE,Bagnato (pioggia),Asfaltata,Sufficiente
3732157,Roma,VIA DELIA,Bagnato (pioggia),Asfaltata,Sufficiente
3732157,Roma,VIA DELIA,Bagnato (pioggia),Asfaltata,Sufficiente
3732163,Roma,VIA TOR DE' SCHIAVI,Bagnato (pioggia),Asfaltata,Sufficiente
3732163,Roma,VIA TOR DE' SCHIAVI,Bagnato (pioggia),Asfaltata,Sufficiente
3732163,Roma,VIA TOR DE' SCHIAVI,Bagnato (pioggia),Asfaltata,Sufficiente
3732163,Roma,VIA TOR DE' SCHIAVI,Bagnato (pioggia),Asfaltata,Sufficiente
3732165,Roma,PIAZZALE ARDEATINO,Asciutto,Asfaltata,Sufficiente
3732165,Roma,PIAZZALE ARDEATINO,Asciutto,Asfaltata,Sufficiente
3732172,Roma,VIA ARDEATINA,Bagnato (pioggia),Con buche,Ore Diurne
3732172,Roma,VIA ARDEATINA,Bagnato (pioggia),Con buche,Ore Diurne
3732178,Roma,VIALE FRANCESCO CALTAGIRONE,,,
3732185,Roma,VIA FLAMINIA,Asciutto,Con buche,Ore Diurne
3732198,Roma,PIAZZA OTTAVIANO VIMERCATI,Bagnato (pioggia),Asfaltata,Sufficiente
3732198,Roma,PIAZZA OTTAVIANO VIMERCATI,Bagnato (pioggia),Asfaltata,Sufficiente
3732205,Roma,PIAZZA DI S. EMERENZIANA,Asciutto,Asfaltata,Sufficiente
3732205,Roma,PIAZZA DI S. EMERENZIANA,Asciutto,Asfaltata,Sufficiente
3732206,Roma,VIA GIORGIO DE LULLO,Asciutto,Asfaltata,Ore Diurne
3732208,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne
3732216,Roma,PIAZZALE DI VILLA GIULIA,Bagnato (pioggia),Asfaltata,Ore Diurne
3732216,Roma,PIAZZALE DI VILLA GIULIA,Bagnato (pioggia),Asfaltata,Ore Diurne
3732221,Roma,VIA MARCIANA MARINA,Asciutto,Asfaltata,Ore Diurne
3732251,Roma,VIALE DI CASTEL PORZIANO,Asciutto,Asfaltata,Ore Diurne
3732251,Roma,VIALE DI CASTEL PORZIANO,Asciutto,Asfaltata,Ore Diurne
3732252,Roma,VIA DELLA GENTE SALINATORIA,Asciutto,Asfaltata,Ore Diurne
3732252,Roma,VIA DELLA GENTE SALINATORIA,Asciutto,Asfaltata,Ore Diurne
3732288,Roma,VIA DEGLI AGROSTEMMI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3732288,Roma,VIA DEGLI AGROSTEMMI,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3732309,Roma,VIA SARACENA,Bagnato (pioggia),Asfaltata,Sufficiente
3732309,Roma,VIA SARACENA,Bagnato (pioggia),Asfaltata,Sufficiente
3732311,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3732311,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3732334,Roma,VIA OSTIENSE,,,
3732349,Roma,VIA DOMENICO COMPARETTI,Bagnato (pioggia),Asfaltata,Sufficiente
3732349,Roma,VIA DOMENICO COMPARETTI,Bagnato (pioggia),Asfaltata,Sufficiente
3732408,Roma,VIA NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3732412,Roma,VIALE PAOLO ORLANDO,Bagnato (pioggia),Asfaltata,Sufficiente
3732412,Roma,VIALE PAOLO ORLANDO,Bagnato (pioggia),Asfaltata,Sufficiente
3732412,Roma,VIALE PAOLO ORLANDO,Bagnato (pioggia),Asfaltata,Sufficiente
3732457,Roma,VIA SOANA,Asciutto,Asfaltata,Sufficiente
3732457,Roma,VIA SOANA,Asciutto,Asfaltata,Sufficiente
3732503,Roma,VIA ARDEATINA,Asciutto,Con buche,Ore Diurne
3732509,Roma,CIRCONVALLAZIONE NOMENTANA,Asciutto,Asfaltata,Ore Diurne
3732518,Roma,VIALE JONIO,Asciutto,Asfaltata,Sufficiente
3732518,Roma,VIALE JONIO,Asciutto,Asfaltata,Sufficiente
3732518,Roma,VIALE JONIO,Asciutto,Asfaltata,Sufficiente
3732519,Roma,CIRCONVALLAZIONE TIBURTINA,Asciutto,Con buche,Ore Diurne
3732527,Roma,VIA LUIGI RUSSOLO,Bagnato (pioggia),Asfaltata,Insufficiente
3732527,Roma,VIA LUIGI RUSSOLO,Bagnato (pioggia),Asfaltata,Insufficiente
3732527,Roma,VIA LUIGI RUSSOLO,Bagnato (pioggia),Asfaltata,Insufficiente
3732527,Roma,VIA LUIGI RUSSOLO,Bagnato (pioggia),Asfaltata,Insufficiente
3732609,Roma,VIA DELLE GONDOLE,Asciutto,Asfaltata,Ore Diurne
3732609,Roma,VIA DELLE GONDOLE,Asciutto,Asfaltata,Ore Diurne
3732654,Roma,VIA APPIA NUOVA,Bagnato (pioggia),Asfaltata,Sufficiente
3732654,Roma,VIA APPIA NUOVA,Bagnato (pioggia),Asfaltata,Sufficiente
3732654,Roma,VIA APPIA NUOVA,Bagnato (pioggia),Asfaltata,Sufficiente
3732676,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne
3732678,Roma,VIA DI PONTE GALERIA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3732678,Roma,VIA DI PONTE GALERIA,Bagnato (umidit? in atto),Asfaltata,Ore Diurne
3732684,Roma,VIA PRENESTINA,Asciutto,Asfaltata,Ore Diurne
3732739,Roma,CIRCONVALLAZIONE SALARIA,Bagnato (pioggia),Strada pavimentata dissestata,Ore Diurne
3732762,Roma,VIA ROBERTO MALATESTA,Asciutto,Asfaltata,Ore Diurne
3732762,Roma,VIA ROBERTO MALATESTA,Asciutto,Asfaltata,Ore Diurne
3732798,Roma,VIA TRIONFALE,Bagnato (pioggia),Asfaltata,Sufficiente
3732798,Roma,VIA TRIONFALE,Bagnato (pioggia),Asfaltata,Sufficiente
3732899,Roma,PIAZZA DELLA RADIO,Asciutto,Asfaltata,Ore Diurne
3732899,Roma,PIAZZA DELLA RADIO,Asciutto,Asfaltata,Ore Diurne
3732899,Roma,PIAZZA DELLA RADIO,Asciutto,Asfaltata,Ore Diurne
3732903,Roma,VIA DI S. MARCO,Bagnato (pioggia),Asfaltata,Sufficiente
3732903,Roma,VIA DI S. MARCO,Bagnato (pioggia),Asfaltata,Sufficiente
3732903,Roma,VIA DI S. MARCO,Bagnato (pioggia),Asfaltata,Sufficiente
3732903,Roma,VIA DI S. MARCO,Bagnato (pioggia),Asfaltata,Sufficiente
3732904,Roma,VIALE DEI QUATTRO VENTI,Asciutto,Asfaltata,Ore Diurne
3732904,Roma,VIALE DEI QUATTRO VENTI,Asciutto,Asfaltata,Ore Diurne
3732964,Roma,CIRCONVALLAZIONE GIANICOLENSE,Asciutto,Asfaltata,Ore Diurne
3732964,Roma,CIRCONVALLAZIONE GIANICOLENSE,Asciutto,Asfaltata,Ore Diurne
3732970,Roma,VIA DEL FOSSO DI DRAGONCELLO,Asciutto,Con buche,Ore Diurne
3732975,Roma,VIA AMICO ASPERTINI,,,
3732979,Roma,VIA MAGNANAPOLI,Asciutto,In cubetti di porfido,Ore Diurne
3732979,Roma,VIA MAGNANAPOLI,Asciutto,In cubetti di porfido,Ore Diurne
3732979,Roma,VIA MAGNANAPOLI,Asciutto,In cubetti di porfido,Ore Diurne
3732994,Roma,VIA CASSIA,Bagnato (pioggia),Asfaltata,Ore Diurne
3732994,Roma,VIA CASSIA,Bagnato (pioggia),Asfaltata,Ore Diurne
3733075,Roma,VIALE DEI COLLI PORTUENSI,Asciutto,Asfaltata,Sufficiente
3733075,Roma,VIALE DEI COLLI PORTUENSI,Asciutto,Asfaltata,Sufficiente
3733075,Roma,VIALE DEI COLLI PORTUENSI,Asciutto,Asfaltata,Sufficiente
3733088,Roma,VIA LEONE IV,Asciutto,Asfaltata,Ore Diurne
3733088,Roma,VIA LEONE IV,Asciutto,Asfaltata,Ore Diurne
3733088,Roma,VIA LEONE IV,Asciutto,Asfaltata,Ore Diurne
3733115,Roma,VIA DI VALLE MURICANA,Asciutto,Asfaltata,Ore Diurne
3733115,Roma,VIA DI VALLE MURICANA,Asciutto,Asfaltata,Ore Diurne
3733115,Roma,VIA DI VALLE MURICANA,Asciutto,Asfaltata,Ore Diurne
3733115,Roma,VIA DI VALLE MURICANA,Asciutto,Asfaltata,Ore Diurne
3733126,Roma,VIALE LUIGI MORETTI,Asciutto,Asfaltata,Ore Diurne
3733126,Roma,VIALE LUIGI MORETTI,Asciutto,Asfaltata,Ore Diurne
3733170,Roma,VIA DEI GONZAGA,Asciutto,Asfaltata,Ore Diurne
3733176,Roma,VIA DI CASAL SELCE,Asciutto,Con buche,Ore Diurne
3733179,Roma,VIA ANTONIO DIONISI,Asciutto,Asfaltata,Ore Diurne
3733179,Roma,VIA ANTONIO DIONISI,Asciutto,Asfaltata,Ore Diurne
3733193,Roma,VIA OSTIENSE,Bagnato (pioggia),Asfaltata,Sufficiente
3733193,Roma,VIA OSTIENSE,Bagnato (pioggia),Asfaltata,Sufficiente
3733209,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Ore Diurne
3733212,Roma,VIA DI BOCCEA,Asciutto,Con buche,Ore Diurne
3733212,Roma,VIA DI BOCCEA,Asciutto,Con buche,Ore Diurne
3733212,Roma,VIA DI BOCCEA,Asciutto,Con buche,Ore Diurne
3733220,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Sufficiente
3733220,Roma,VIA DI BOCCEA,Asciutto,Asfaltata,Sufficiente
3733224,Roma,PIAZZA PIO XI,Bagnato (pioggia),Con buche,Sufficiente
3733268,Roma,VIA DEL QUIRINALE,Asciutto,Asfaltata,Ore Diurne
3733294,Roma,LUNGOTEVERE DEI TEBALDI,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3733402,Roma,VIA DI TORRE ROSSA,Asciutto,Asfaltata,Sufficiente
3733402,Roma,VIA DI TORRE ROSSA,Asciutto,Asfaltata,Sufficiente
3733402,Roma,VIA DI TORRE ROSSA,Asciutto,Asfaltata,Sufficiente
3733643,Roma,CORSO VITTORIO EMANUELE II,Bagnato (pioggia),Asfaltata,Sufficiente
3733643,Roma,CORSO VITTORIO EMANUELE II,Bagnato (pioggia),Asfaltata,Sufficiente
3733646,Roma,VIALE JONIO,Asciutto,Asfaltata,Sufficiente
3733689,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Sufficiente
3733689,Roma,VIA CRISTOFORO COLOMBO,Asciutto,Asfaltata,Sufficiente
3733695,Roma,VIA ROSA GUARNIERI CARDUCCI,Asciutto,Asfaltata,Sufficiente
3733695,Roma,VIA ROSA GUARNIERI CARDUCCI,Asciutto,Asfaltata,Sufficiente
3733708,Roma,VIA ANDREA NOALE,Asciutto,Con buche,Ore Diurne
3733712,Roma,VIA MASSA DI SAN GIULIANO,Asciutto,Asfaltata,Ore Diurne
3733712,Roma,VIA MASSA DI SAN GIULIANO,Asciutto,Asfaltata,Ore Diurne
3733712,Roma,VIA MASSA DI SAN GIULIANO,Asciutto,Asfaltata,Ore Diurne
3733712,Roma,VIA MASSA DI SAN GIULIANO,Asciutto,Asfaltata,Ore Diurne
3733714,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente
3733714,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Sufficiente
3733722,Roma,VIA PIETRO WUHRER,Asciutto,Asfaltata,Sufficiente
3733722,Roma,VIA PIETRO WUHRER,Asciutto,Asfaltata,Sufficiente
3733722,Roma,VIA PIETRO WUHRER,Asciutto,Asfaltata,Sufficiente
3733723,Roma,VIALE GIUSTINIANO IMPERATORE,Asciutto,Asfaltata,Sufficiente
3733723,Roma,VIALE GIUSTINIANO IMPERATORE,Asciutto,Asfaltata,Sufficiente
3733724,Roma,VIA DELLE CERQUETE,Asciutto,Asfaltata,Ore Diurne
3733724,Roma,VIA DELLE CERQUETE,Asciutto,Asfaltata,Ore Diurne
3733724,Roma,VIA DELLE CERQUETE,Asciutto,Asfaltata,Ore Diurne
3733728,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3733728,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3733728,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3733728,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3733728,Roma,VIA CASILINA,Asciutto,Asfaltata,Sufficiente
3733730,Roma,VIA SATURNIA,Bagnato (pioggia),Asfaltata,Sufficiente
3733730,Roma,VIA SATURNIA,Bagnato (pioggia),Asfaltata,Sufficiente
3733730,Roma,VIA SATURNIA,Bagnato (pioggia),Asfaltata,Sufficiente
3733731,Roma,LUNGOTEVERE TESTACCIO,Asciutto,Asfaltata,Sufficiente
3733731,Roma,LUNGOTEVERE TESTACCIO,Asciutto,Asfaltata,Sufficiente
3733738,Roma,VIA DEL TRULLO,Asciutto,Asfaltata,Sufficiente
3733752,Roma,VIA DRUSO,Bagnato (pioggia),Asfaltata,Sufficiente
3733752,Roma,VIA DRUSO,Bagnato (pioggia),Asfaltata,Sufficiente
3733752,Roma,VIA DRUSO,Bagnato (pioggia),Asfaltata,Sufficiente
3733804,Roma,LARGO ARENULA,Bagnato (pioggia),Asfaltata,Sufficiente
3733815,Roma,VIA MONTEROSI,Asciutto,Asfaltata,Ore Diurne
3733815,Roma,VIA MONTEROSI,Asciutto,Asfaltata,Ore Diurne
3733820,Roma,VIA DI GROTTAROSSA,Asciutto,Asfaltata,Ore Diurne
3733827,Roma,VIA CASSIA,Asciutto,Asfaltata,Sufficiente
3733827,Roma,VIA CASSIA,Asciutto,Asfaltata,Sufficiente
3733827,Roma,VIA CASSIA,Asciutto,Asfaltata,Sufficiente
3733836,Roma,VIA DELLA LEGA LOMBARDA,Asciutto,Asfaltata,Sufficiente
3733836,Roma,VIA DELLA LEGA LOMBARDA,Asciutto,Asfaltata,Sufficiente
3733836,Roma,VIA DELLA LEGA LOMBARDA,Asciutto,Asfaltata,Sufficiente
3733836,Roma,VIA DELLA LEGA LOMBARDA,Asciutto,Asfaltata,Sufficiente
3733837,Roma,VIA VITTORIO VENETO,Bagnato (pioggia),Asfaltata,Sufficiente
3733837,Roma,VIA VITTORIO VENETO,Bagnato (pioggia),Asfaltata,Sufficiente
3733839,Roma,VIA TRIONFALE,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3733839,Roma,VIA TRIONFALE,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3733861,Roma,VIA ALESSANDRO BRISSE,Asciutto,Asfaltata,Ore Diurne
3733861,Roma,VIA ALESSANDRO BRISSE,Asciutto,Asfaltata,Ore Diurne
3733883,Roma,VIA EMANUELE FILIBERTO,Asciutto,Asfaltata,Ore Diurne
3733883,Roma,VIA EMANUELE FILIBERTO,Asciutto,Asfaltata,Ore Diurne
3733908,Roma,VIA ALESSANDRO VII,Asciutto,Asfaltata,Ore Diurne
3733908,Roma,VIA ALESSANDRO VII,Asciutto,Asfaltata,Ore Diurne
3733908,Roma,VIA ALESSANDRO VII,Asciutto,Asfaltata,Ore Diurne
3733908,Roma,VIA ALESSANDRO VII,Asciutto,Asfaltata,Ore Diurne
3733914,Roma,VIALE PROSPERO COLONNA,,,
3733925,Roma,PIAZZA DI TREVI,Asciutto,In cubetti di porfido,Ore Diurne
3733929,Roma,VIA CASSIA,Bagnato (pioggia),Asfaltata,Sufficiente
3733929,Roma,VIA CASSIA,Bagnato (pioggia),Asfaltata,Sufficiente
3733929,Roma,VIA CASSIA,Bagnato (pioggia),Asfaltata,Sufficiente
3733936,Roma,VIA DELL'IMPRUNETA,Asciutto,Asfaltata,Ore Diurne
3733936,Roma,VIA DELL'IMPRUNETA,Asciutto,Asfaltata,Ore Diurne
3733984,Roma,VIA DELLA MAGLIANA,Asciutto,Asfaltata,Ore Diurne
3733991,Roma,VIA CRISTOFORO SABBADINO,Asciutto,Asfaltata,Sufficiente
3733991,Roma,VIA CRISTOFORO SABBADINO,Asciutto,Asfaltata,Sufficiente
3734003,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Insufficiente
3734003,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Insufficiente
3734003,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Insufficiente
3734003,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Insufficiente
3734003,Roma,VIA OSTIENSE,Asciutto,Asfaltata,Insufficiente
3734024,Roma,VIA CASILINA,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3734024,Roma,VIA CASILINA,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3734024,Roma,VIA CASILINA,Bagnato (umidit? in atto),Asfaltata,Sufficiente
3734051,Roma,VIA CARLO ERRERA,Bagnato (pioggia),Asfaltata,Ore Diurne
3734068,Roma,VIA CAPO SPARTIVENTO,Asciutto,Con buche,Sufficiente
3734075,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne
3734075,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne
3734107,Roma,VIALE DI CASTEL PORZIANO,Asciutto,Asfaltata,Ore Diurne
3734107,Roma,VIALE DI CASTEL PORZIANO,Asciutto,Asfaltata,Ore Diurne
3734125,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne
3734125,Roma,VIA SALARIA,Asciutto,Asfaltata,Ore Diurne
3734134,Roma,VIA DI ACILIA,Asciutto,Asfaltata,Ore Diurne
3734134,Roma,VIA DI ACILIA,Asciutto,Asfaltata,Ore Diurne
